100%,Optima 1, Optima [1]
53,2653330,[7 2 8 4 1 0 5 9 3 6]
54,618947,[1 7 3 8 5 9 2 6 4 0]
55,232836,[0 6 8 2 4 3 7 1 5 9]
56,1214260,[3 4 0 9 5 8 1 7 2 6]
57,311182,[0 8 6 7 2 1 9 5 3 4]
58,2241836,[6 1 5 8 4 9 7 2 0 3]
59,567688,[1 6 0 7 4 8 5 9 2 3]
60,1179595,[3 2 4 0 5 9 8 1 7 6]
61,553811,[1 5 7 9 2 0 4 8 6 3]
62,505536,[1 4 6 3 0 9 2 5 7 8]
63,1447928,[3 9 8 2 0 1 5 6 4 7]
64,1663324,[4 6 2 0 3 1 5 9 7 8]
65,2529965,[6 9 5 8 7 0 1 4 3 2]
66,2162121,[5 9 4 8 7 3 1 2 6 0]
67,624656,[1 7 4 9 5 3 2 6 0 8]
68,1451062,[3 9 8 7 2 0 6 5 1 4]
69,3563532,[9 7 3 0 4 1 6 2 5 8]
70,2621477,[7 2 0 1 9 6 3 8 5 4]
71,645579,[1 8 0 2 6 9 3 5 7 4]
72,2274398,[6 2 4 1 9 3 7 5 0 8]
73,2116170,[5 8 3 9 0 6 7 1 2 4]
74,481466,[1 3 9 5 7 2 0 6 4 8]
75,2866682,[7 9 0 6 4 1 2 5 3 8]
76,1811209,[4 9 8 2 5 3 0 1 7 6]
77,523564,[1 4 9 8 2 0 3 7 5 6]
78,1187627,[3 2 5 7 4 9 1 8 6 0]
79,2531745,[6 9 7 2 1 8 3 4 5 0]
80,841602,[2 3 8 9 7 1 6 0 4 5]
81,19626,[0 1 5 9 3 6 8 2 4 7]
82,1572916,[4 3 0 1 7 8 2 9 5 6]
83,1197606,[3 2 7 6 4 0 5 1 8 9]
84,1812037,[4 9 8 3 6 1 5 0 7 2]
85,3300396,[9 0 7 6 8 2 4 1 3 5]
86,1571778,[4 2 9 8 0 1 7 3 5 6]
87,3402459,[9 3 4 0 6 8 1 5 7 2]
88,1114778,[3 0 7 2 4 9 1 6 5 8]
89,1752199,[4 8 3 6 5 7 1 0 9 2]
90,1751128,[4 8 3 5 0 7 6 9 1 2]
91,3154956,[8 6 1 9 7 2 4 0 3 5]
92,378946,[1 0 5 3 4 9 6 8 2 7]
93,1720813,[4 7 6 3 0 1 8 2 9 5]
94,205986,[0 6 1 9 2 5 8 3 4 7]
95,454842,[1 3 4 2 8 5 9 0 6 7]
96,2684955,[7 3 5 8 0 6 1 4 9 2]
97,1497646,[4 1 2 3 0 6 9 8 5 7]
98,1532927,[4 2 0 3 1 6 9 8 7 5]
99,1726760,[4 7 8 5 1 6 2 3 0 9]
100,1228079,[3 4 5 7 6 9 8 2 1 0]
1,2228523,[6 1 3 2 4 0 5 8 9 7]
2,1371257,[3 8 0 1 6 2 7 9 5 4]
3,452830,[1 3 2 8 9 5 7 6 0 4]
4,1164901,[3 1 9 0 8 5 6 2 7 4]
5,3338880,[9 1 7 4 3 0 2 5 6 8]
6,3140230,[8 5 9 0 3 4 7 6 1 2]
7,3590237,[9 8 0 3 4 6 1 7 5 2]
8,2171863,[5 9 7 8 2 6 1 0 4 3]
9,1381066,[3 8 2 0 1 9 5 7 4 6]
10,2050427,[5 6 8 7 4 9 1 3 2 0]
11,690695,[1 9 2 0 4 7 8 6 5 3]
12,2752355,[7 5 2 0 8 3 4 9 6 1]
13,3338891,[9 1 7 4 3 0 5 8 6 2]
14,3354886,[9 2 1 6 5 3 8 7 0 4]
15,1159969,[3 1 8 2 0 6 4 5 9 7]
16,2609696,[7 1 6 8 4 3 2 5 0 9]
17,2936730,[8 0 7 5 6 4 9 1 2 3]
18,3264691,[8 9 7 5 1 4 6 0 3 2]
19,1991729,[5 4 3 1 2 8 7 9 6 0]
20,958186,[2 6 8 0 7 9 3 5 1 4]
21,2388463,[6 5 1 9 2 8 3 0 7 4]
22,3138678,[8 5 7 6 1 4 2 0 3 9]
23,3327663,[9 1 5 2 7 4 6 3 8 0]
24,1812403,[4 9 8 5 1 2 7 0 6 3]
25,3095322,[8 4 7 1 0 3 9 2 5 6]
26,266632,[0 7 5 9 2 8 4 6 1 3]
27,553585,[1 5 7 8 9 2 0 3 6 4]
28,1910184,[5 2 4 0 1 6 3 7 8 9]
29,26624,[0 1 7 3 9 8 4 5 2 6]
30,181726,[0 5 6 1 4 3 9 8 2 7]
31,313563,[0 8 7 2 5 1 3 6 9 4]
32,2619437,[7 1 9 6 0 5 2 8 4 3]
33,3089668,[8 4 6 0 2 3 1 9 5 7]
34,1303665,[3 6 2 7 5 9 1 4 8 0]
35,2241880,[6 1 5 8 7 2 4 9 0 3]
36,2277169,[6 2 4 8 7 3 0 1 9 5]
37,1120085,[3 0 8 2 7 1 4 9 6 5]
38,32705,[0 1 8 5 4 6 7 9 3 2]
39,2101957,[5 8 1 0 4 3 7 2 9 6]
40,160165,[0 4 9 7 3 6 5 1 8 2]
41,1610342,[4 3 9 5 6 2 7 1 0 8]
42,1230595,[3 4 6 1 0 9 8 2 7 5]
43,3362512,[9 2 4 1 0 8 6 7 3 5]
44,3330573,[9 1 5 7 6 4 8 2 3 0]
45,1060432,[2 9 3 4 7 8 5 6 0 1]
46,402600,[1 0 9 8 3 2 4 5 6 7]
47,668856,[1 8 5 6 9 7 0 2 3 4]
48,1994727,[5 4 3 8 2 7 6 1 9 0]
49,2674817,[7 3 2 8 0 1 6 9 5 4]
50,1473946,[4 0 6 5 1 9 3 8 2 7]
51,3377025,[9 2 7 0 3 8 4 5 6 1]
52,1861756,[5 1 2 4 8 7 0 9 3 6]
53,3169999,[8 6 4 9 5 3 1 0 7 2]
54,768573,[2 1 0 6 5 8 9 4 7 3]
55,2468417,[6 8 1 7 3 0 5 9 4 2]
56,2718645,[7 4 3 2 9 1 8 5 6 0]
57,1672395,[4 6 3 8 7 5 0 2 9 1]
58,2269228,[6 2 3 1 8 4 0 9 5 7]
59,1698380,[4 7 0 9 8 1 6 3 2 5]
60,3072248,[8 4 1 6 0 2 5 7 3 9]
61,2586645,[7 1 2 3 6 4 9 5 8 0]
62,1680053,[4 6 7 2 3 5 0 9 8 1]
63,2145239,[5 9 1 6 3 8 7 4 2 0]
64,1199339,[3 2 7 9 6 4 1 8 5 0]
65,1736864,[4 8 0 6 2 9 3 5 1 7]
66,1700059,[4 7 1 3 2 0 9 5 8 6]
67,3291488,[9 0 6 1 5 2 4 7 3 8]
68,2035226,[5 6 3 8 7 1 0 4 2 9]
69,1113006,[3 0 6 8 9 1 4 2 5 7]
70,2511601,[6 9 2 3 4 0 1 5 8 7]
71,1489610,[4 0 9 5 8 3 1 6 2 7]
72,2904025,[8 0 1 3 5 4 2 6 9 7]
73,1162733,[3 1 8 6 9 4 0 7 5 2]
74,1831564,[5 0 4 3 9 1 2 8 6 7]
75,2976645,[8 1 7 5 2 3 9 4 6 0]
76,1157867,[3 1 7 8 0 9 4 6 5 2]
77,3404967,[9 3 4 6 0 7 5 2 8 1]
78,3625891,[9 8 7 2 6 4 5 0 3 1]
79,751970,[2 0 7 3 5 6 1 8 4 9]
80,2692721,[7 3 8 1 9 2 5 6 4 0]
81,3226577,[8 9 0 2 4 1 6 7 5 3]
82,2187659,[6 0 3 1 5 7 4 9 8 2]
83,2864168,[7 9 0 3 1 2 5 6 4 8]
84,2181478,[6 0 1 8 7 9 5 4 2 3]
85,433502,[1 2 8 0 3 6 7 5 4 9]
86,2080608,[5 7 4 8 6 2 0 1 3 9]
87,3078239,[8 4 2 7 1 9 6 5 3 0]
88,2321094,[6 3 5 4 8 2 1 0 7 9]
89,2464049,[6 8 0 9 2 5 4 7 3 1]
90,3152036,[8 6 1 3 7 9 5 2 0 4]
91,604773,[1 6 9 8 7 4 5 2 3 0]
92,2479658,[6 8 3 9 7 5 0 2 1 4]
93,1963125,[5 3 7 4 6 1 9 2 8 0]
94,2658510,[7 2 9 4 3 1 5 0 6 8]
95,1202321,[3 2 8 5 9 1 6 7 4 0]
96,3559089,[9 7 2 1 3 0 5 6 8 4]
97,2714157,[7 4 2 5 6 9 8 1 3 0]
98,2163173,[5 9 6 1 3 4 0 8 7 2]
99,1593708,[4 3 6 1 5 9 7 0 2 8]
100,2989174,[8 2 1 0 6 7 9 5 3 4]
1,739913,[2 0 4 8 6 9 5 7 3 1]
2,2262430,[6 2 0 9 3 5 8 7 1 4]
3,881721,[2 4 8 9 5 6 1 3 7 0]
4,163215,[0 5 1 4 8 2 7 6 9 3]
5,3613137,[9 8 4 7 1 3 2 5 6 0]
6,473000,[1 3 7 8 9 5 2 4 0 6]
7,699022,[1 9 3 6 8 0 7 5 2 4]
8,1338435,[3 7 1 5 9 6 0 4 8 2]
9,1420728,[3 9 1 8 2 5 0 4 6 7]
10,1310549,[3 6 5 0 2 4 1 9 8 7]
11,2942479,[8 0 9 6 5 4 2 1 7 3]
12,1675305,[4 6 5 2 8 9 1 3 7 0]
13,1517257,[4 1 7 0 3 9 2 5 8 6]
14,2634459,[7 2 3 6 9 8 0 4 5 1]
15,3474471,[9 5 1 3 6 8 4 2 7 0]
16,398985,[1 0 9 3 2 8 5 6 7 4]
17,2444685,[6 7 5 0 3 2 9 4 8 1]
18,3592561,[9 8 0 6 5 1 2 3 7 4]
19,765837,[2 0 9 8 5 7 6 3 4 1]
20,3285056,[9 0 4 7 5 3 2 6 1 8]
21,2250621,[6 1 8 4 9 0 7 3 5 2]
22,970393,[2 7 0 5 8 6 1 3 9 4]
23,3199978,[8 7 2 9 3 4 1 6 0 5]
24,1589771,[4 3 5 6 0 1 7 9 8 2]
25,1906827,[5 2 3 4 6 1 0 8 9 7]
26,2638753,[7 2 4 5 9 6 0 1 8 3]
27,940899,[2 6 3 7 8 9 0 4 5 1]
28,2133023,[5 8 9 1 4 0 7 6 3 2]
29,629242,[1 7 5 8 9 4 2 6 0 3]
30,3046356,[8 3 5 4 0 2 7 1 6 9]
31,2072511,[5 7 3 1 4 9 6 2 8 0]
32,1241793,[3 4 8 2 7 1 5 6 9 0]
33,2032182,[5 6 3 1 4 9 2 0 7 8]
34,1391597,[3 8 5 0 7 6 1 9 4 2]
35,1952808,[5 3 4 6 1 7 0 2 8 9]
36,964146,[2 6 9 3 0 5 8 1 4 7]
37,1305938,[3 6 4 0 8 9 1 5 2 7]
38,2700952,[7 3 9 8 1 6 4 5 0 2]
39,2197142,[6 0 4 9 5 3 7 2 1 8]
40,3589303,[9 8 0 2 1 7 4 3 6 5]
41,1381585,[3 8 2 0 9 4 1 5 7 6]
42,1739803,[4 8 1 2 5 3 9 0 7 6]
43,900366,[2 5 3 7 6 0 4 1 8 9]
44,1153499,[3 1 6 9 0 5 4 8 7 2]
45,209556,[0 6 2 7 1 4 8 3 5 9]
46,2558269,[7 0 4 6 1 9 5 2 8 3]
47,962401,[2 6 8 9 5 0 1 3 7 4]
48,2957467,[8 1 3 7 5 4 9 0 6 2]
49,2812840,[7 6 8 0 5 2 4 9 1 3]
50,803335,[2 1 9 4 7 5 3 0 8 6]
51,1114404,[3 0 7 1 8 6 5 2 4 9]
52,2750396,[7 5 1 6 9 8 4 2 0 3]
53,1397335,[3 8 6 1 7 4 2 0 9 5]
54,1937453,[5 3 0 4 9 6 1 8 7 2]
55,738552,[2 0 4 6 8 7 1 3 5 9]
56,3398320,[9 3 2 1 8 4 6 7 0 5]
57,2691253,[7 3 6 9 8 0 4 1 5 2]
58,2920751,[8 0 4 5 6 3 9 7 2 1]
59,1885189,[5 1 8 0 3 9 6 2 7 4]
60,974383,[2 7 1 4 3 9 5 0 8 6]
61,3160901,[8 6 3 1 0 9 2 7 5 4]
62,2194800,[6 0 4 5 3 1 2 7 8 9]
63,709192,[1 9 5 6 8 7 3 4 0 2]
64,2003172,[5 4 7 3 1 0 8 2 6 9]
65,2866839,[7 9 0 6 5 2 4 3 8 1]
66,1700685,[4 7 1 5 0 3 9 6 8 2]
67,3271923,[9 0 2 3 5 1 4 7 8 6]
68,125659,[0 4 1 9 6 2 8 3 7 5]
69,681650,[1 8 9 2 6 4 0 5 3 7]
70,2510324,[6 9 2 0 5 3 8 4 1 7]
71,2721848,[7 4 5 0 3 1 6 8 2 9]
72,3372534,[9 2 6 1 0 5 4 3 7 8]
73,1395419,[3 8 5 9 0 4 2 7 6 1]
74,805335,[2 1 9 7 5 0 6 4 8 3]
75,1903470,[5 2 1 7 8 3 4 0 6 9]
76,510817,[1 4 7 3 5 9 0 2 8 6]
77,70027,[0 2 7 9 3 5 8 1 6 4]
78,2046478,[5 6 8 0 2 9 7 4 1 3]
79,1380214,[3 8 1 7 9 5 6 4 0 2]
80,2977358,[8 1 7 6 2 3 5 4 0 9]
81,1676351,[4 6 5 7 1 3 9 8 2 0]
82,1612233,[4 3 9 8 1 2 5 6 7 0]
83,2948984,[8 1 2 0 7 9 4 5 3 6]
84,3454707,[9 4 6 3 1 2 0 7 8 5]
85,1931952,[5 2 9 3 1 7 0 4 6 8]
86,2950916,[8 1 2 5 4 9 7 3 0 6]
87,3473259,[9 5 1 0 8 7 2 4 6 3]
88,94729,[0 3 4 8 6 5 1 2 9 7]
89,653044,[1 8 2 6 0 3 4 9 5 7]
90,2183289,[6 0 2 3 5 1 7 8 9 4]
91,1901694,[5 2 1 4 3 7 6 0 8 9]
92,2013987,[5 4 9 6 1 2 0 7 8 3]
93,815763,[2 3 1 9 0 4 5 7 8 6]
94,1222758,[3 4 2 7 1 8 5 0 6 9]
95,428401,[1 2 7 0 3 4 5 6 9 8]
96,2815586,[7 6 8 4 3 1 0 5 2 9]
97,1030610,[2 8 5 4 3 6 0 7 1 9]
98,2525994,[6 9 5 1 2 8 7 0 3 4]
99,1915460,[5 2 6 0 4 1 9 7 3 8]
100,2137672,[5 9 0 1 8 7 4 6 2 3]
