100%,Optima 1, Optima [1]
72,473,[0 4 6 3 5 2 1]
73,3566,[4 6 3 2 1 0 5]
74,3843,[5 2 0 1 4 6 3]
75,286,[0 3 2 6 5 1 4]
76,401,[0 4 2 5 6 3 1]
77,1864,[2 4 3 5 6 0 1]
78,3478,[4 5 6 3 2 0 1]
79,3516,[4 6 1 3 0 2 5]
80,4997,[6 5 3 0 4 2 1]
81,4845,[6 4 1 5 2 3 0]
82,1216,[1 5 0 4 6 2 3]
83,2073,[2 6 1 3 4 5 0]
84,411,[0 4 3 1 5 6 2]
85,4368,[6 0 3 1 2 4 5]
86,2119,[2 6 4 1 0 5 3]
87,579,[0 5 6 1 3 4 2]
88,2213,[3 0 4 1 6 5 2]
89,1216,[1 5 0 4 6 2 3]
90,3238,[4 2 6 5 3 0 1]
91,2249,[3 0 5 4 6 2 1]
92,1246,[1 5 2 6 4 0 3]
93,4009,[5 3 2 0 1 6 4]
94,722,[1 0 2 3 5 4 6]
95,4589,[6 2 1 0 5 4 3]
96,583,[0 5 6 2 1 4 3]
97,4858,[6 4 2 1 5 0 3]
98,3243,[4 3 0 1 5 6 2]
99,3229,[4 2 6 3 0 5 1]
100,163,[0 2 3 6 1 5 4]
1,2486,[3 2 5 4 1 0 6]
2,1591,[2 1 3 4 0 6 5]
3,4403,[6 0 4 2 5 3 1]
4,670,[0 6 3 5 4 1 2]
5,6,[0 1 2 4 3 5 6]
6,378,[0 4 1 6 2 3 5]
7,3255,[4 3 0 5 2 6 1]
8,2866,[3 6 5 1 4 0 2]
9,1411,[1 6 4 5 0 3 2]
10,2034,[2 5 6 4 0 1 3]
11,2917,[4 0 2 5 1 6 3]
12,2496,[3 2 6 0 1 4 5]
13,1559,[2 0 6 5 4 3 1]
14,4024,[5 3 2 4 6 0 1]
15,607,[0 6 1 3 2 5 4]
16,2205,[3 0 2 6 4 5 1]
17,2796,[3 6 1 4 0 2 5]
18,4559,[6 1 5 4 3 2 0]
19,1738,[2 3 4 1 6 0 5]
20,2933,[4 0 3 1 6 5 2]
21,1173,[1 4 5 6 2 3 0]
22,2972,[4 0 5 6 2 1 3]
23,2615,[3 4 5 6 2 1 0]
24,2768,[3 6 0 2 4 1 5]
25,4715,[6 3 1 2 5 4 0]
26,429,[0 4 3 6 2 5 1]
27,1504,[2 0 4 5 6 1 3]
28,2844,[3 6 4 2 0 1 5]
29,4295,[5 6 3 4 2 1 0]
30,4592,[6 2 1 3 4 0 5]
31,219,[0 2 6 1 4 5 3]
32,3662,[5 0 3 4 2 1 6]
33,173,[0 2 4 1 6 5 3]
34,3258,[4 3 0 6 1 2 5]
35,2510,[3 2 6 4 1 0 5]
36,3253,[4 3 0 5 1 6 2]
37,1854,[2 4 3 1 0 5 6]
38,1402,[1 6 4 2 5 0 3]
39,4635,[6 2 4 0 3 5 1]
40,4324,[6 0 1 2 5 3 4]
41,3904,[5 2 3 4 6 0 1]
42,2754,[3 5 6 4 0 1 2]
43,802,[1 0 5 3 6 2 4]
44,4222,[5 6 0 4 3 1 2]
45,101,[0 1 6 2 5 4 3]
46,4793,[6 3 5 2 4 1 0]
47,4727,[6 3 1 5 4 2 0]
48,5026,[6 5 4 1 3 0 2]
49,307,[0 3 4 6 1 5 2]
50,2383,[3 1 6 2 0 5 4]
51,2827,[3 6 2 5 0 4 1]
52,122,[0 2 1 3 5 4 6]
53,1504,[2 0 4 5 6 1 3]
54,126,[0 2 1 4 3 5 6]
55,4125,[5 4 1 6 2 3 0]
56,4555,[6 1 5 4 0 3 2]
57,4017,[5 3 2 1 4 6 0]
58,1634,[2 1 5 0 4 3 6]
59,996,[1 3 2 5 0 4 6]
60,5027,[6 5 4 1 3 2 0]
61,5040,[0 1 2 3 4 5 6]
62,5040,[0 1 2 3 4 5 6]
63,5040,[0 1 2 3 4 5 6]
64,5040,[0 1 2 3 4 5 6]
65,5040,[0 1 2 3 4 5 6]
66,5040,[0 1 2 3 4 5 6]
67,5040,[0 1 2 3 4 5 6]
68,5040,[0 1 2 3 4 5 6]
69,5040,[0 1 2 3 4 5 6]
70,5040,[0 1 2 3 4 5 6]
71,5040,[0 1 2 3 4 5 6]
72,5040,[0 1 2 3 4 5 6]
73,5040,[0 1 2 3 4 5 6]
74,5040,[0 1 2 3 4 5 6]
75,5040,[0 1 2 3 4 5 6]
76,5040,[0 1 2 3 4 5 6]
77,5040,[0 1 2 3 4 5 6]
78,5040,[0 1 2 3 4 5 6]
79,5040,[0 1 2 3 4 5 6]
80,5040,[0 1 2 3 4 5 6]
81,5040,[0 1 2 3 4 5 6]
82,5040,[0 1 2 3 4 5 6]
83,5040,[0 1 2 3 4 5 6]
84,5040,[0 1 2 3 4 5 6]
85,5040,[0 1 2 3 4 5 6]
86,5040,[0 1 2 3 4 5 6]
87,5040,[0 1 2 3 4 5 6]
88,5040,[0 1 2 3 4 5 6]
89,5040,[0 1 2 3 4 5 6]
90,5040,[0 1 2 3 4 5 6]
91,5040,[0 1 2 3 4 5 6]
92,5040,[0 1 2 3 4 5 6]
93,5040,[0 1 2 3 4 5 6]
94,5040,[0 1 2 3 4 5 6]
95,5040,[0 1 2 3 4 5 6]
96,5040,[0 1 2 3 4 5 6]
97,5040,[0 1 2 3 4 5 6]
98,5040,[0 1 2 3 4 5 6]
99,5040,[0 1 2 3 4 5 6]
100,5040,[0 1 2 3 4 5 6]
