99%,Optima 1, Optima [1],Optima 2, Optima [2]
78,2069452,[5 7 2 6 1 4 0 9 3 8],1675054,[4 6 5 2 3 8 9 7 0 1]
79,1866057,[5 1 3 2 8 6 4 7 9 0],1726386,[4 7 8 3 6 2 9 0 1 5]
80,1392433,[3 8 5 1 9 6 0 2 7 4],1829474,[5 0 3 9 8 6 1 4 2 7]
81,3230909,[8 9 1 0 4 3 2 7 6 5],2323752,[6 3 7 0 4 8 1 2 5 9]
82,358867,[0 9 8 2 4 5 7 1 6 3],2233671,[6 1 4 2 3 9 7 5 8 0]
83,106137,[0 3 7 1 5 6 4 8 9 2],1046996,[2 8 9 6 0 7 5 3 1 4]
84,881992,[2 4 8 9 7 6 3 5 0 1],1048447,[2 9 0 1 4 3 6 5 8 7]
85,1235840,[3 4 7 1 5 8 2 6 0 9],3433603,[9 4 1 2 8 3 7 0 6 5]
86,2155307,[5 9 3 6 2 8 1 7 4 0],339321,[0 9 4 3 2 7 5 6 8 1]
87,469558,[1 3 7 2 0 9 8 6 4 5],588910,[1 6 5 8 9 3 7 4 0 2]
88,3411541,[9 3 5 8 1 4 6 0 7 2],650274,[1 8 2 0 3 9 7 4 5 6]
89,2673748,[7 3 2 5 6 1 0 9 4 8],2501268,[6 9 0 2 8 7 4 1 3 5]
90,516631,[1 4 8 5 6 2 3 0 9 7],1216586,[3 4 1 5 8 2 0 7 6 9]
91,2683608,[7 3 5 4 1 6 0 2 8 9],3438828,[9 4 2 3 0 8 6 1 5 7]
92,673434,[1 8 6 5 2 9 7 0 3 4],1258696,[3 5 1 8 2 0 7 9 4 6]
93,2615798,[7 1 9 0 2 4 6 5 3 8],1082861,[2 9 7 6 8 5 0 4 3 1]
94,568764,[1 6 0 8 9 5 4 2 3 7],3224021,[8 7 9 4 5 6 0 3 2 1]
95,1988068,[5 4 2 6 1 3 0 9 7 8],1161343,[3 1 8 4 9 7 2 0 6 5]
96,1031049,[2 8 5 6 0 1 4 7 9 3],635976,[1 7 8 2 3 9 0 4 5 6]
97,1759438,[4 8 6 0 5 9 7 3 1 2],246183,[0 7 1 8 9 4 5 3 6 2]
98,2025144,[5 6 1 8 7 2 0 3 4 9],1652082,[4 5 9 7 3 1 8 0 2 6]
99,1096420,[3 0 2 6 8 9 1 7 4 5],1449714,[3 9 8 5 2 7 6 0 1 4]
100,3082085,[8 4 3 5 7 0 1 9 6 2],2953411,[8 1 2 9 7 5 6 0 4 3]
1,2621322,[7 2 0 1 8 4 9 3 5 6],3032564,[8 3 1 6 9 2 7 4 0 5]
2,1742187,[4 8 1 6 7 2 0 5 9 3],905507,[2 5 4 7 6 9 1 8 3 0]
3,554828,[1 5 8 0 6 4 9 3 2 7],3033049,[8 3 1 7 5 4 0 2 9 6]
4,288058,[0 8 2 3 1 6 5 9 4 7],942824,[2 6 4 0 5 9 3 7 1 8]
5,70027,[0 2 7 9 3 5 8 1 6 4],2321702,[6 3 5 7 4 2 8 1 0 9]
6,1926033,[5 2 8 1 0 4 6 7 9 3],3433911,[9 4 1 3 2 8 6 5 7 0]
7,2740330,[7 4 9 6 0 1 3 8 2 5],1603279,[4 3 8 0 7 6 2 1 9 5]
8,2772916,[7 5 8 1 2 6 0 9 3 4],2348471,[6 4 1 9 7 3 8 5 2 0]
9,1328456,[3 6 9 5 0 4 2 7 1 8],534684,[1 5 3 0 7 8 6 2 4 9]
10,959063,[2 6 8 3 0 1 9 7 5 4],2810626,[7 6 5 4 3 9 1 8 0 2]
11,1065079,[2 9 4 3 1 7 5 0 8 6],23653,[0 1 6 7 9 2 5 3 8 4]
12,161747,[0 5 1 2 7 9 4 8 6 3],2470557,[6 8 2 1 3 9 7 4 5 0]
13,84790,[0 3 1 8 7 5 9 6 2 4],522774,[1 4 9 7 0 5 3 2 6 8]
14,888747,[2 5 0 4 6 3 1 8 9 7],915275,[2 5 7 6 1 3 4 9 8 0]
15,1971466,[5 3 9 1 0 8 4 7 2 6],703366,[1 9 4 5 8 2 7 6 0 3]
16,2891304,[7 9 5 4 6 1 0 2 3 8],2006792,[5 4 8 1 2 3 6 7 0 9]
17,2271914,[6 2 3 8 4 7 0 5 1 9],1934064,[5 2 9 7 1 3 0 4 6 8]
18,2582159,[7 1 0 4 3 9 8 6 5 2],636652,[1 7 8 3 2 5 0 9 4 6]
19,217660,[0 6 4 2 3 9 1 8 5 7],1419658,[3 9 1 6 7 4 2 8 0 5]
20,1357572,[3 7 6 2 5 0 8 1 4 9],1524364,[4 1 8 5 2 0 3 9 6 7]
21,2530562,[6 9 7 0 5 1 2 4 3 8],3431363,[9 4 0 7 6 5 2 8 3 1]
22,1029848,[2 8 5 3 4 0 6 7 1 9],1445732,[3 9 7 6 8 4 5 1 0 2]
23,2112788,[5 8 3 1 4 6 9 2 0 7],3320015,[9 1 3 7 0 6 8 5 4 2]
24,3358053,[9 2 3 1 8 6 7 4 5 0],60274,[0 2 5 9 7 3 4 8 1 6]
25,677830,[1 8 7 4 3 5 9 6 0 2],2372020,[6 4 8 5 2 9 0 7 1 3]
26,1771028,[4 8 9 2 6 3 7 1 0 5],890172,[2 5 0 7 4 1 8 3 6 9]
27,2058120,[5 7 0 3 6 1 2 4 8 9],392718,[1 0 7 9 4 6 3 2 5 8]
28,1895942,[5 2 0 3 4 7 8 6 1 9],1685143,[4 6 8 2 3 9 1 0 7 5]
29,2376206,[6 4 9 3 1 7 5 2 0 8],350803,[0 9 6 5 2 3 8 1 7 4]
30,1260702,[3 5 2 0 9 8 4 1 6 7],2556448,[7 0 4 2 6 8 5 9 1 3]
31,2181484,[6 0 1 8 9 2 3 7 4 5],3303710,[9 0 8 4 3 7 5 2 1 6]
32,143138,[0 4 6 3 8 9 1 5 2 7],1496222,[4 1 0 9 2 6 7 5 3 8]
33,2531691,[6 9 7 2 1 4 0 5 8 3],1467960,[4 0 5 2 9 1 3 6 7 8]
34,2966984,[8 1 5 6 7 9 2 3 0 4],1894026,[5 1 9 7 4 3 8 0 2 6]
35,2673791,[7 3 2 5 6 4 9 8 1 0],3499307,[9 5 7 2 0 8 3 6 4 1]
36,1211261,[3 4 0 5 2 9 1 8 7 6],2244362,[6 1 7 3 2 0 4 8 5 9]
37,2720206,[7 4 3 8 0 2 9 6 1 5],2191207,[6 0 3 8 4 1 5 2 9 7]
38,1340424,[3 7 1 9 6 2 0 4 5 8],657083,[1 8 3 4 6 7 2 9 5 0]
39,3336540,[9 1 7 0 2 5 6 3 4 8],1448780,[3 9 8 4 1 0 7 5 2 6]
40,3127714,[8 5 4 6 0 2 3 9 1 7],1559657,[4 2 7 5 1 0 8 9 6 3]
41,278005,[0 7 9 2 1 6 5 3 8 4],3048172,[8 3 5 7 4 2 0 9 1 6]
42,120920,[0 3 9 8 7 5 2 4 1 6],955596,[2 6 7 5 1 3 8 0 4 9]
43,497533,[1 4 3 8 0 2 7 5 9 6],2390880,[6 5 2 3 8 0 1 4 7 9]
44,757521,[2 0 8 4 1 7 5 6 9 3],1684914,[4 6 8 2 0 9 7 1 3 5]
45,3022070,[8 2 9 5 1 7 4 3 0 6],3015645,[8 2 7 3 4 1 9 5 6 0]
46,2881336,[7 9 3 5 8 0 4 6 1 2],3329803,[9 1 5 6 7 2 8 0 4 3]
47,1774196,[4 9 0 1 2 8 7 5 3 6],2395926,[6 5 3 2 8 0 4 1 7 9]
48,1359864,[3 7 6 8 5 1 0 2 4 9],2558846,[7 0 4 6 9 5 3 2 1 8]
49,130356,[0 4 2 9 1 5 7 3 6 8],1645724,[4 5 8 3 7 1 9 2 0 6]
50,507583,[1 4 6 7 9 8 2 0 5 3],3192383,[8 7 1 3 9 0 6 5 4 2]
51,2453871,[6 7 8 9 0 5 3 2 4 1],108040,[0 3 7 5 1 4 8 9 2 6]
52,3422869,[9 3 8 0 7 6 4 1 5 2],2797635,[7 6 3 0 5 8 1 4 9 2]
53,1930215,[5 2 8 9 7 0 4 3 6 1],1185631,[3 2 5 1 8 4 6 0 9 7]
54,890290,[2 5 0 7 6 1 4 9 3 8],1624985,[4 5 2 3 9 6 7 8 1 0]
55,272473,[0 7 8 1 4 6 2 3 9 5],654266,[1 8 2 7 6 3 0 5 4 9]
56,1632317,[4 5 3 9 0 7 1 8 6 2],3518547,[9 6 2 0 8 3 1 5 7 4]
57,3580746,[9 7 6 3 1 4 8 0 2 5],430691,[1 2 7 5 3 0 6 9 8 4]
58,2007878,[5 4 8 2 7 1 6 3 0 9],1508468,[4 1 5 3 0 7 9 6 2 8]
59,986617,[2 7 4 8 1 9 0 3 6 5],1608343,[4 3 9 0 7 8 2 1 6 5]
60,3163902,[8 6 3 7 1 9 2 0 4 5],2152176,[5 9 3 0 1 8 2 4 6 7]
61,3294038,[9 0 6 5 1 3 7 4 2 8],1581269,[4 3 1 8 2 5 0 9 7 6]
62,1114888,[3 0 7 2 5 8 6 9 1 4],2394577,[6 5 3 0 8 9 1 2 7 4]
63,451306,[1 3 2 6 8 9 4 7 0 5],1896000,[5 2 0 3 6 1 4 7 8 9]
64,3274491,[9 0 2 6 8 4 1 5 7 3],3235269,[8 9 1 7 3 4 6 2 5 0]
65,787677,[2 1 6 3 9 8 7 4 5 0],2954270,[8 1 3 2 0 9 6 5 4 7]
66,3174880,[8 6 5 9 3 1 4 7 0 2],2865026,[7 9 0 4 2 3 1 6 5 8]
67,1102519,[3 0 4 8 2 7 5 1 9 6],994758,[2 7 6 3 5 8 1 0 4 9]
68,3459365,[9 4 7 2 6 0 1 8 5 3],2635227,[7 2 3 9 0 4 1 6 8 5]
69,2899357,[7 9 8 1 6 2 4 0 5 3],2280939,[6 2 5 4 9 8 0 3 7 1]
70,3207774,[8 7 4 3 1 5 2 0 6 9],2121966,[5 8 6 0 2 1 4 3 7 9]
71,494406,[1 4 3 0 8 2 6 5 7 9],3381188,[9 2 7 8 0 4 6 3 1 5]
72,350816,[0 9 6 5 2 4 3 7 1 8],2699761,[7 3 9 5 6 0 1 2 8 4]
73,1618563,[4 5 1 2 0 3 6 8 9 7],1717914,[4 7 5 8 9 6 3 0 1 2]
74,3351024,[9 2 0 8 3 4 1 5 6 7],579408,[1 6 3 9 7 4 0 2 5 8]
75,891051,[2 5 0 8 6 4 1 7 9 3],3496655,[9 5 6 7 2 4 8 3 1 0]
76,663547,[1 8 4 6 5 3 9 0 7 2],541278,[1 5 4 3 8 7 2 0 6 9]
77,1054394,[2 9 1 3 5 7 0 6 4 8],2300760,[6 3 0 5 7 1 2 4 8 9]
78,3232815,[8 9 1 4 0 2 6 5 7 3],381257,[1 0 5 7 6 2 8 9 4 3]
79,2204489,[6 0 7 3 8 5 4 9 2 1],3027174,[8 3 0 6 4 5 2 1 7 9]
80,1078993,[2 9 7 0 5 6 1 3 8 4],1485162,[4 0 8 6 7 2 9 1 3 5]
81,3353990,[9 2 1 5 3 8 6 4 0 7],3442269,[9 4 2 8 7 3 6 1 5 0]
82,1917043,[5 2 6 3 7 1 9 0 8 4],3252264,[8 9 5 2 0 3 1 4 6 7]
83,1193190,[3 2 6 8 1 4 5 0 7 9],2637011,[7 2 4 1 6 0 5 9 8 3]
84,594833,[1 6 8 0 2 9 5 7 4 3],3040244,[8 3 4 1 6 2 9 5 0 7]
85,1385132,[3 8 2 7 6 5 9 1 0 4],1308752,[3 6 4 7 8 1 2 5 0 9]
86,715235,[1 9 6 8 3 2 4 7 5 0],875262,[2 4 7 6 5 9 1 0 3 8]
87,319175,[0 8 9 3 2 6 7 5 4 1],1592021,[4 3 5 9 0 8 1 7 6 2]
88,2665513,[7 3 0 9 1 6 2 4 8 5],1773388,[4 8 9 7 0 2 1 6 3 5]
89,3227625,[8 9 0 3 6 7 2 4 5 1],1311111,[3 6 5 0 9 8 4 2 7 1]
90,3227958,[8 9 0 4 2 6 3 1 5 7],3586287,[9 7 8 3 6 4 2 1 5 0]
91,1680888,[4 6 7 3 5 2 0 1 8 9],2306387,[6 3 1 7 2 9 4 8 5 0]
92,1159613,[3 1 8 0 6 5 2 9 7 4],1776876,[4 9 0 5 8 2 6 1 3 7]
93,315032,[0 8 7 4 5 2 3 6 1 9],2794105,[7 6 2 3 8 1 0 4 9 5]
94,30360,[0 1 8 2 4 3 5 6 7 9],51553,[0 2 4 3 7 8 1 5 9 6]
95,2748272,[7 5 1 3 0 4 6 8 2 9],3448513,[9 4 5 1 6 7 0 2 8 3]
96,2341424,[6 4 0 5 9 8 2 3 1 7],1029658,[2 8 5 3 0 6 4 9 1 7]
97,2622512,[7 2 0 4 5 3 6 8 1 9],1579870,[4 3 1 6 2 7 9 8 0 5]
98,3359634,[9 2 3 6 0 8 7 1 4 5],1666811,[4 6 2 8 0 1 5 9 7 3]
99,3554291,[9 7 1 2 5 0 4 8 6 3],1169144,[3 1 9 8 6 7 2 4 0 5]
100,2934021,[8 0 7 2 1 3 9 5 6 4],1060888,[2 9 3 5 4 7 6 8 0 1]
1,1906850,[5 2 3 4 6 7 0 8 1 9],3238230,[8 9 2 4 5 1 3 0 6 7]
2,140057,[0 4 5 8 6 1 7 9 3 2],1465820,[4 0 3 8 9 1 7 5 2 6]
3,546205,[1 5 6 3 7 8 4 0 9 2],281811,[0 7 9 8 3 4 1 5 6 2]
4,1606911,[4 3 8 7 6 9 2 1 5 0],1121536,[3 0 8 5 7 1 6 9 2 4]
5,1385968,[3 8 2 9 7 5 4 6 0 1],2974791,[8 1 7 2 5 9 4 3 6 0]
6,469397,[1 3 7 0 9 6 2 8 5 4],3170745,[8 6 5 0 7 9 2 3 4 1]
7,532599,[1 5 2 7 8 3 6 4 9 0],3228192,[8 9 0 4 5 6 1 2 3 7]
8,808890,[2 3 0 6 5 8 9 1 4 7],459399,[1 3 5 2 0 6 8 7 9 4]
9,1594576,[4 3 6 2 8 0 7 9 1 5],1059093,[2 9 3 0 8 6 7 4 5 1]
10,2267301,[6 2 1 9 0 3 8 5 7 4],618068,[1 7 3 6 4 5 9 2 0 8]
11,2180538,[6 0 1 7 5 2 9 3 4 8],2563056,[7 0 5 4 8 9 1 2 3 6]
12,335637,[0 9 3 6 1 8 7 4 5 2],730666,[2 0 1 9 7 8 4 6 3 5]
13,1681092,[4 6 7 3 9 0 5 1 2 8],1212440,[3 4 0 6 9 7 2 5 1 8]
14,529301,[1 5 2 0 3 9 4 8 7 6],1204400,[3 2 8 9 6 5 1 4 0 7]
15,1449496,[3 9 8 5 1 0 6 7 2 4],452436,[1 3 2 8 5 4 7 0 6 9]
16,2153389,[5 9 3 1 7 8 4 0 6 2],2741907,[7 5 0 1 3 4 2 8 9 6]
17,360165,[0 9 8 4 2 3 7 5 6 1],77980,[0 2 9 5 3 8 1 7 4 6]
18,2671650,[7 3 2 0 6 8 9 1 4 5],1905007,[5 2 1 9 8 0 4 3 7 6]
19,3590155,[9 8 0 3 2 7 6 1 5 4],3147456,[8 6 0 4 3 9 1 2 5 7]
20,623450,[1 7 4 6 9 3 0 5 2 8],3453695,[9 4 6 1 7 5 8 3 2 0]
21,3055641,[8 3 7 1 9 5 2 4 6 0],2109473,[5 8 2 4 7 9 3 6 1 0]
22,1786567,[4 9 2 5 3 0 6 1 8 7],3470027,[9 5 0 4 3 8 2 7 6 1]
23,1870904,[5 1 4 2 6 9 3 7 0 8],978705,[2 7 3 1 4 9 5 6 8 0]
24,3373932,[9 2 6 4 0 1 7 3 5 8],1584663,[4 3 2 5 9 6 7 1 8 0]
25,634256,[1 7 6 8 9 3 2 4 0 5],3033749,[8 3 1 9 5 2 0 7 6 4]
26,3051869,[8 3 6 4 7 1 0 9 5 2],2914391,[8 0 3 2 7 5 9 6 4 1]
27,2138923,[5 9 0 3 7 2 8 1 6 4],3009352,[8 2 6 0 5 9 4 7 1 3]
28,2472321,[6 8 2 4 7 5 1 3 9 0],3292280,[9 0 6 2 5 7 3 4 1 8]
29,2533025,[6 9 7 4 0 3 5 8 2 1],828830,[2 3 6 5 0 9 7 4 1 8]
30,250937,[0 7 2 8 5 1 6 9 4 3],607982,[1 7 0 6 4 5 8 3 2 9]
31,3149966,[8 6 0 9 7 4 3 2 1 5],146256,[0 4 7 1 2 9 3 5 6 8]
32,939019,[2 6 3 4 1 0 9 5 8 7],1565139,[4 2 8 5 7 9 0 3 6 1]
33,1825441,[5 0 3 2 6 1 4 7 9 8],716839,[1 9 7 2 5 6 3 0 8 4]
34,527173,[1 5 0 7 3 2 8 4 9 6],2269293,[6 2 3 1 8 7 9 4 5 0]
35,1804031,[4 9 6 8 3 2 7 5 1 0],1038825,[2 8 7 0 6 9 3 4 5 1]
36,373263,[1 0 4 2 6 7 8 5 9 3],2893882,[7 9 6 1 2 5 3 8 0 4]
37,3482543,[9 5 2 8 7 0 6 4 3 1],1323108,[3 6 8 4 5 9 2 0 1 7]
38,1235755,[3 4 7 1 2 9 8 0 6 5],2040743,[5 6 4 9 2 0 8 7 3 1]
39,150172,[0 4 7 8 5 3 1 9 2 6],1837337,[5 0 6 4 9 1 7 8 3 2]
40,1855799,[5 1 0 3 6 9 8 7 4 2],1779013,[4 9 0 8 7 1 5 2 6 3]
41,2364219,[6 4 7 0 5 9 1 3 8 2],337294,[0 9 3 8 4 6 7 5 1 2]
42,1988707,[5 4 2 7 0 6 9 1 8 3],2643427,[7 2 5 4 3 6 9 0 8 1]
43,3199021,[8 7 2 6 0 4 5 1 9 3],1655232,[4 6 0 3 9 7 1 2 5 8]
44,136861,[0 4 5 2 1 7 8 3 9 6],1839396,[5 0 6 9 7 2 4 1 3 8]
45,2765187,[7 5 4 6 3 1 0 8 9 2],1710131,[4 7 3 2 1 0 6 9 8 5]
46,2558325,[7 0 4 6 2 3 9 5 8 1],580460,[1 6 4 2 3 0 9 7 5 8]
47,1646112,[4 5 8 6 1 7 0 2 3 9],616888,[1 7 3 4 8 6 5 9 0 2]
48,648371,[1 8 0 6 5 2 4 9 7 3],1001447,[2 7 8 5 9 1 6 4 3 0]
49,2281832,[6 2 5 8 1 3 4 7 0 9],2279756,[6 2 5 3 1 9 8 4 0 7]
50,1199200,[3 2 7 9 5 1 6 8 0 4],2286042,[6 2 7 5 0 3 9 1 4 8]
51,3085699,[8 4 5 1 7 0 9 2 6 3],1353733,[3 7 5 6 1 0 8 2 9 4]
52,2647181,[7 2 6 1 5 9 0 8 4 3],1240584,[3 4 8 1 0 5 2 6 7 9]
53,1408979,[3 8 9 4 7 2 1 6 5 0],763020,[2 0 9 4 7 5 6 1 3 8]
54,586053,[1 6 5 2 9 7 8 3 4 0],372018,[1 0 3 8 7 2 9 4 5 6]
55,236931,[0 6 9 1 2 5 3 7 8 4],736257,[2 0 4 1 7 6 5 8 9 3]
56,845522,[2 3 9 7 4 0 1 6 5 8],2449527,[6 7 8 0 1 5 4 3 9 2]
57,3576975,[9 7 5 6 0 1 4 3 8 2],655504,[1 8 3 0 5 6 7 9 2 4]
58,1777810,[4 9 0 7 2 1 5 8 3 6],2969260,[8 1 6 0 9 7 2 5 3 4]
59,1286574,[3 5 9 1 8 4 2 0 6 7],3215392,[8 7 5 9 4 6 2 3 0 1]
60,978032,[2 7 3 0 5 4 6 8 1 9],2760114,[7 5 3 6 2 9 8 0 1 4]
61,1233709,[3 4 6 8 2 9 5 0 7 1],1339602,[3 7 1 8 5 2 9 0 4 6]
62,68322,[0 2 7 5 9 3 8 1 4 6],1752286,[4 8 3 6 7 1 9 5 0 2]
63,957715,[2 6 8 0 1 9 7 3 5 4],351390,[0 9 6 7 1 3 4 2 5 8]
64,2597768,[7 1 4 5 0 2 6 8 3 9],1766631,[4 8 7 3 5 9 2 1 6 0]
