99%,Optima 1, Optima [1],Optima 2, Optima [2]
78,1767911,[4 8 7 6 2 3 9 5 1 0],892954,[2 5 1 3 4 6 7 9 0 8]
79,2301893,[6 3 0 8 1 5 2 9 7 4],1059444,[2 9 3 1 5 7 6 0 4 8]
80,3240141,[8 9 2 7 1 0 6 4 5 3],3481475,[9 5 2 7 3 1 4 8 6 0]
81,3254080,[8 9 5 4 3 1 6 7 0 2],314672,[0 8 7 4 1 3 5 6 2 9]
82,882210,[2 4 9 0 3 7 8 1 5 6],3183350,[8 6 9 4 1 7 3 2 0 5]
83,497209,[1 4 3 7 6 5 0 2 9 8],1276137,[3 5 7 1 4 6 2 8 9 0]
84,572354,[1 6 2 5 9 7 0 4 3 8],1765024,[4 8 7 1 3 5 6 9 0 2]
85,3204273,[8 7 3 6 2 1 4 5 9 0],466939,[1 3 6 7 5 0 9 2 8 4]
86,271521,[0 7 6 9 1 5 3 4 8 2],1191046,[3 2 6 4 1 5 9 8 0 7]
87,815994,[2 3 1 9 4 8 7 0 5 6],1280043,[3 5 7 9 8 0 1 4 6 2]
88,1675063,[4 6 5 2 3 9 1 0 8 7],3470269,[9 5 0 4 7 8 3 1 6 2]
89,1133711,[3 1 0 9 6 5 8 7 4 2],2948428,[8 1 2 0 3 5 4 9 6 7]
90,1322760,[3 6 8 4 1 0 2 5 7 9],157967,[0 4 9 3 5 2 8 7 6 1]
91,314829,[0 8 7 4 2 5 9 3 6 1],1386814,[3 8 4 1 0 7 9 6 2 5]
92,1742852,[4 8 1 7 5 6 9 2 0 3],2679147,[7 3 4 6 0 2 1 8 9 5]
93,3240958,[8 9 3 0 2 7 6 5 1 4],1334305,[3 7 0 8 2 4 1 5 9 6]
94,197552,[0 5 9 2 4 3 6 7 1 8],3149072,[8 6 0 7 5 2 3 4 1 9]
95,557393,[1 5 8 6 0 9 4 7 3 2],1606372,[4 3 8 7 0 5 1 9 2 6]
96,2496649,[6 8 9 2 4 3 0 1 7 5],2665605,[7 3 0 9 2 4 8 5 6 1]
97,596676,[1 6 8 3 7 2 5 0 4 9],1542975,[4 2 3 1 0 5 8 7 9 6]
98,303919,[0 8 5 3 1 7 4 2 9 6],2375845,[6 4 9 2 7 5 3 0 8 1]
99,2283133,[6 2 7 0 1 3 8 4 9 5],843836,[2 3 9 4 8 7 6 1 0 5]
100,2551068,[7 0 3 2 1 9 6 4 5 8],2898466,[7 9 8 0 4 6 2 5 1 3]
1,1562478,[4 2 8 0 1 7 5 3 6 9],1664752,[4 6 2 3 0 9 7 8 1 5]
2,3206781,[8 7 4 1 9 0 6 3 5 2],1526441,[4 1 8 9 0 3 6 7 5 2]
3,3301586,[9 0 8 1 5 3 2 6 4 7],1658987,[4 6 1 2 0 9 5 8 7 3]
4,2926724,[8 0 5 6 9 2 7 3 1 4],3572816,[9 7 4 8 1 3 2 5 0 6]
5,3438778,[9 4 2 3 0 6 5 8 1 7],3004948,[8 2 5 1 6 3 0 9 4 7]
6,1324497,[3 6 8 7 4 2 1 5 9 0],2901595,[7 9 8 4 6 5 3 0 2 1]
7,178865,[0 5 4 6 3 7 8 9 2 1],2046995,[5 6 8 1 0 3 4 9 7 2]
8,189505,[0 5 7 6 2 3 1 4 9 8],2611137,[7 1 8 0 5 4 3 6 9 2]
9,2174881,[5 9 8 3 6 0 1 2 7 4],1021551,[2 8 3 6 7 9 4 1 5 0]
10,1981257,[5 4 1 0 8 6 3 7 9 2],1528447,[4 1 9 2 8 0 5 3 7 6]
11,3193551,[8 7 1 5 3 9 4 2 6 0],2307807,[6 3 1 9 2 7 5 4 8 0]
12,2689731,[7 3 6 5 8 2 0 4 9 1],1808531,[4 9 7 6 8 0 2 5 3 1]
13,3559263,[9 7 2 1 4 5 6 3 8 0],2466853,[6 8 1 4 2 0 7 3 9 5]
14,2938028,[8 0 7 9 4 3 6 2 1 5],2007227,[5 4 8 1 7 9 2 6 3 0]
15,472002,[1 3 7 6 5 2 9 0 4 8],2744101,[7 5 0 4 2 6 8 1 9 3]
16,1478052,[4 0 7 2 9 1 6 3 5 8],3326077,[9 1 4 8 5 2 6 0 7 3]
17,3440578,[9 4 2 6 5 3 1 8 0 7],425289,[1 2 6 4 8 0 5 7 9 3]
18,2732411,[7 4 8 1 0 2 5 9 6 3],3078332,[8 4 2 7 3 6 9 1 0 5]
19,1286584,[3 5 9 1 8 4 6 7 0 2],1533816,[4 2 0 5 3 9 1 6 7 8]
20,936625,[2 6 1 8 9 3 0 4 7 5],1933153,[5 2 9 4 8 6 0 1 7 3]
21,90207,[0 3 2 9 4 7 6 5 8 1],3600845,[9 8 2 4 1 0 3 7 6 5]
22,2894972,[7 9 6 2 5 4 8 1 0 3],1285239,[3 5 9 0 1 4 7 6 8 2]
23,3381700,[9 2 7 8 5 6 0 4 1 3],2237062,[6 1 4 9 0 2 8 7 3 5]
24,2945913,[8 1 0 5 6 3 4 7 9 2],2838520,[7 8 3 1 4 2 6 9 0 5]
25,509791,[1 4 7 2 0 5 6 3 9 8],2115751,[5 8 3 7 4 1 2 0 9 6]
26,894603,[2 5 1 6 7 0 3 8 9 4],3203996,[8 7 3 5 9 6 4 1 0 2]
27,2530213,[6 9 7 0 2 1 5 3 8 4],1011572,[2 8 0 6 9 5 7 3 1 4]
28,3177308,[8 6 7 2 9 3 5 1 0 4],1567472,[4 2 9 0 1 5 6 7 3 8]
29,1352845,[3 7 5 2 9 6 4 0 8 1],1081431,[2 9 7 4 8 6 3 1 5 0]
30,2150273,[5 9 2 6 3 8 4 7 1 0],2974713,[8 1 7 2 5 3 4 6 9 0]
31,741171,[2 0 5 1 6 7 3 8 9 4],2599010,[7 1 4 6 8 3 0 5 2 9]
32,2065763,[5 7 1 9 0 6 3 8 4 2],3312663,[9 1 2 3 8 5 6 4 7 0]
33,2990869,[8 2 1 4 9 7 5 0 6 3],1943612,[5 3 1 7 4 8 9 2 0 6]
34,3477934,[9 5 2 0 4 7 8 6 1 3],2232968,[6 1 4 0 5 2 7 8 3 9]
35,1979589,[5 4 0 8 3 6 9 2 7 1],57906,[0 2 5 6 4 7 9 1 3 8]
36,1654030,[4 6 0 2 3 7 9 8 1 5],343722,[0 9 5 2 4 3 8 1 6 7]
37,1717424,[4 7 5 8 1 9 2 3 0 6],1869604,[5 1 3 9 7 0 2 8 4 6]
38,3518719,[9 6 2 1 0 7 4 3 8 5],3545975,[9 6 8 3 7 4 5 2 1 0]
39,999014,[2 7 8 1 5 0 6 4 3 9],3038253,[8 3 2 7 6 5 9 1 4 0]
40,2771238,[7 5 6 8 9 3 1 0 2 4],288126,[0 8 2 3 4 1 6 5 7 9]
41,2751037,[7 5 1 8 9 2 4 0 6 3],253779,[0 7 3 4 5 9 1 6 8 2]
42,952068,[2 6 5 9 1 8 4 0 3 7],1620581,[4 5 1 6 8 9 0 7 3 2]
43,894428,[2 5 1 6 3 7 9 4 0 8],2355610,[6 4 3 2 8 0 5 9 1 7]
44,3057140,[8 3 7 5 0 1 9 4 2 6],1438482,[3 9 6 2 8 1 7 0 4 5]
45,3556459,[9 7 1 5 4 0 8 2 6 3],2074767,[5 7 3 6 4 8 2 1 9 0]
46,707734,[1 9 5 3 8 6 7 4 0 2],2380975,[6 5 0 3 9 4 2 1 8 7]
47,1802512,[4 9 6 5 2 8 3 7 0 1],3591237,[9 8 0 4 6 7 5 2 3 1]
48,2558299,[7 0 4 6 2 1 9 3 8 5],2025895,[5 6 1 9 7 3 2 0 8 4]
49,2114022,[5 8 3 4 0 9 2 1 6 7],2782635,[7 6 0 1 8 5 2 4 9 3]
50,720922,[1 9 8 0 3 6 4 7 2 5],1766654,[4 8 7 3 6 0 5 2 1 9]
51,3169179,[8 6 4 7 3 9 0 2 5 1],3082781,[8 4 3 6 5 9 0 7 2 1]
52,3314806,[9 1 2 6 8 3 7 5 0 4],1647813,[4 5 8 9 3 6 7 1 2 0]
53,2185550,[6 0 2 7 4 9 5 3 1 8],846000,[2 3 9 8 0 1 4 5 6 7]
54,1172038,[3 2 0 6 8 9 7 5 1 4],2103359,[5 8 1 3 2 9 7 6 4 0]
55,3525002,[9 6 3 2 8 0 1 5 4 7],1011050,[2 8 0 6 3 5 1 7 4 9]
56,163035,[0 5 1 4 6 8 2 7 9 3],3575431,[9 7 5 2 8 1 3 0 6 4]
57,2265253,[6 2 1 5 3 0 8 4 9 7],595680,[1 6 8 2 4 0 3 5 7 9]
58,307847,[0 8 6 1 5 3 9 7 4 2],1002272,[2 7 8 9 0 3 4 5 1 6]
59,1204144,[3 2 8 9 4 5 6 7 0 1],2754415,[7 5 2 4 6 3 1 0 9 8]
60,633503,[1 7 6 5 9 0 8 4 3 2],708479,[1 9 5 4 8 7 6 3 2 0]
61,2357448,[6 4 3 8 1 5 0 2 7 9],2934277,[8 0 7 2 4 3 6 1 9 5]
62,2151681,[5 9 2 8 3 6 1 4 7 0],1578948,[4 3 1 2 9 8 6 0 5 7]
63,67745,[0 2 7 5 1 6 8 9 4 3],2534162,[6 9 7 5 4 0 1 3 2 8]
64,2503948,[6 9 0 7 5 2 1 8 3 4],1856861,[5 1 0 4 9 8 2 7 6 3]
65,2526892,[6 9 5 2 4 3 0 8 1 7],2420229,[6 7 0 2 4 5 9 3 8 1]
66,3372055,[9 2 6 0 4 5 3 1 8 7],500135,[1 4 5 2 7 8 9 6 3 0]
67,10293,[0 1 4 2 5 8 9 6 7 3],2013337,[5 4 9 3 1 8 0 2 7 6]
68,520567,[1 4 9 3 0 2 6 5 8 7],1982020,[5 4 1 2 8 9 0 7 3 6]
69,831883,[2 3 7 0 5 4 9 1 8 6],2247140,[6 1 7 9 0 2 8 4 3 5]
70,697627,[1 9 3 4 8 5 7 0 6 2],2598067,[7 1 4 5 3 6 9 0 8 2]
71,1126229,[3 0 9 5 2 4 1 8 7 6],1564160,[4 2 8 3 5 7 1 6 0 9]
72,1020678,[2 8 3 5 6 7 1 0 4 9],21218,[0 1 6 3 5 9 2 7 4 8]
73,1023354,[2 8 4 0 3 9 7 1 5 6],3152540,[8 6 1 4 5 0 9 3 2 7]
74,1150578,[3 1 6 4 0 2 9 5 7 8],3326427,[9 1 5 0 2 4 3 7 8 6]
75,3500253,[9 5 7 3 2 6 8 1 4 0],51810,[0 2 4 3 9 7 8 1 5 6]
76,2264876,[6 2 1 4 7 9 8 3 0 5],2874048,[7 9 2 1 6 4 0 3 5 8]
77,3128910,[8 5 4 7 6 1 2 0 3 9],594430,[1 6 7 9 4 3 8 5 0 2]
78,2221438,[6 1 0 8 3 9 7 5 2 4],903693,[2 5 4 3 0 8 9 6 7 1]
79,3399319,[9 3 2 5 1 7 4 0 8 6],378282,[1 0 5 2 6 4 9 3 7 8]
80,2422770,[6 7 0 5 9 4 8 1 2 3],3115799,[8 5 2 1 4 9 7 6 3 0]
81,1003465,[2 7 9 0 6 3 1 4 8 5],602148,[1 6 9 4 2 8 5 0 3 7]
82,2926833,[8 0 5 7 1 3 4 6 9 2],620123,[1 7 4 0 3 8 5 9 6 2]
83,665188,[1 8 4 9 7 2 0 6 3 5],1205677,[3 2 9 1 6 4 7 0 8 5]
84,948199,[2 6 5 0 9 7 3 1 8 4],2180032,[6 0 1 5 8 9 4 7 2 3]
85,1349906,[3 7 4 8 9 1 0 5 2 6],1516618,[4 1 6 9 3 5 2 8 0 7]
86,2499626,[6 8 9 7 4 1 0 3 2 5],3009454,[8 2 6 0 7 5 9 4 1 3]
87,1637554,[4 5 6 9 2 1 3 8 0 7],1518877,[4 1 7 3 6 2 8 0 9 5]
88,1676971,[4 6 5 8 0 7 9 1 3 2],2411334,[6 5 8 3 0 4 2 1 7 9]
89,1534861,[4 2 0 6 8 5 7 1 9 3],1309200,[3 6 4 8 2 0 1 5 7 9]
90,1468586,[4 0 5 3 8 2 1 7 6 9],1969829,[5 3 8 7 9 1 0 6 4 2]
91,3056482,[8 3 7 4 0 6 2 9 1 5],1471531,[4 0 5 9 7 6 8 1 3 2]
92,849911,[2 4 0 7 5 6 9 8 3 1],3094221,[8 4 6 9 3 0 7 2 5 1]
93,2524088,[6 9 4 7 5 0 2 3 1 8],1825196,[5 0 3 1 9 8 7 4 2 6]
94,79169,[0 2 9 6 8 5 4 7 3 1],166286,[0 5 1 9 8 6 4 3 2 7]
95,3208764,[8 7 4 5 3 6 2 0 1 9],353453,[0 9 7 1 8 4 2 6 5 3]
96,2071237,[5 7 2 9 6 1 4 0 8 3],553317,[1 5 7 8 3 9 6 2 4 0]
97,3484056,[9 5 3 1 8 7 0 2 4 6],708217,[1 9 5 4 6 8 0 2 7 3]
98,930302,[2 6 0 7 1 5 8 4 3 9],1462180,[4 0 3 1 8 9 2 7 5 6]
99,593216,[1 6 7 5 9 3 2 4 0 8],2605299,[7 1 5 9 3 8 0 4 6 2]
100,1627455,[4 5 2 9 3 0 7 6 8 1],3416863,[9 3 6 8 4 7 1 0 5 2]
1,3391634,[9 3 0 8 5 6 1 4 2 7],1776378,[4 9 0 5 2 1 8 3 6 7]
2,1530803,[4 1 9 7 0 6 3 8 5 2],2026649,[5 6 2 0 8 7 4 9 3 1]
3,3411259,[9 3 5 7 8 0 6 1 4 2],2541380,[7 0 1 3 8 2 9 5 4 6]
4,1726030,[4 7 8 3 1 5 9 6 0 2],2155448,[5 9 3 6 7 0 2 4 1 8]
5,1728520,[4 7 8 9 5 1 3 6 0 2],3185495,[8 7 0 1 3 6 9 5 4 2]
6,1903270,[5 2 1 7 4 6 9 8 0 3],3225482,[8 7 9 6 5 0 1 3 2 4]
7,1493320,[4 1 0 5 2 6 8 9 3 7],2374511,[6 4 9 0 8 3 7 5 2 1]
8,1799421,[4 9 6 0 2 1 8 5 7 3],3032008,[8 3 1 6 0 7 5 9 2 4]
9,3298555,[9 0 7 4 2 8 6 1 5 3],3477416,[9 5 1 8 6 3 2 4 0 7]
10,3308453,[9 1 0 5 2 6 3 8 7 4],472737,[1 3 7 8 5 4 2 6 9 0]
11,455536,[1 3 4 5 8 0 7 9 2 6],2625289,[7 2 0 9 3 5 1 4 8 6]
12,2481576,[6 8 4 2 5 9 0 1 3 7],3043666,[8 3 4 9 1 7 2 6 0 5]
13,1331021,[3 7 0 1 6 9 2 8 5 4],1424830,[3 9 2 6 8 4 7 5 0 1]
14,899095,[2 5 3 4 8 6 1 0 9 7],3047090,[8 3 5 6 0 4 1 7 2 9]
15,324736,[0 9 1 5 2 3 7 8 4 6],3006752,[8 2 5 6 0 3 4 7 1 9]
16,211221,[0 6 2 9 4 1 8 5 7 3],916420,[2 5 7 8 6 9 0 4 1 3]
17,3256564,[8 9 6 1 0 2 3 7 4 5],2386619,[6 5 1 4 8 3 2 9 7 0]
18,3220692,[8 7 9 0 2 1 5 3 4 6],1446957,[3 9 8 0 5 7 6 2 4 1]
19,300790,[0 8 4 6 7 3 9 5 1 2],1082332,[2 9 7 6 1 4 0 8 3 5]
20,2596880,[7 1 4 2 8 6 3 5 0 9],1657918,[4 6 0 9 5 8 7 3 1 2]
21,744847,[2 0 5 8 6 1 4 3 9 7],3595089,[9 8 1 3 2 0 5 6 7 4]
22,380278,[1 0 5 6 2 9 8 7 3 4],1462812,[4 0 3 2 8 1 7 5 6 9]
23,710347,[1 9 5 8 4 3 7 0 6 2],1878135,[5 1 6 7 4 0 8 3 9 2]
24,2827094,[7 8 0 9 4 1 5 3 2 6],1564691,[4 2 8 5 1 0 6 9 7 3]
25,3464112,[9 4 8 2 1 6 0 3 5 7],1826890,[5 0 3 6 4 1 7 9 2 8]
26,3425269,[9 3 8 5 1 7 4 0 6 2],1126660,[3 0 9 5 7 8 1 6 2 4]
27,3156103,[8 6 2 1 4 9 3 0 7 5],3026236,[8 3 0 5 1 7 2 9 4 6]
28,850831,[2 4 0 8 7 3 5 1 9 6],1227218,[3 4 5 6 2 9 0 7 1 8]
29,3425895,[9 3 8 6 1 0 5 4 7 2],1633602,[4 5 6 0 9 2 8 1 3 7]
30,2832180,[7 8 1 9 4 3 5 0 2 6],88387,[0 3 2 6 8 5 9 1 7 4]
31,151442,[0 4 8 1 5 2 3 7 6 9],1376966,[3 8 1 2 5 7 6 4 0 9]
32,233692,[0 6 8 3 5 4 1 9 2 7],2505903,[6 9 1 2 4 5 7 3 8 0]
33,1343515,[3 7 2 5 9 8 6 0 4 1],557503,[1 5 8 6 2 9 3 0 7 4]
34,3391775,[9 3 0 8 6 5 7 4 2 1],560051,[1 5 9 0 8 2 4 7 6 3]
35,2467455,[6 8 1 5 0 2 7 4 9 3],3015340,[8 2 7 1 9 6 0 5 3 4]
36,3146894,[8 6 0 3 7 1 5 4 2 9],1128791,[3 0 9 8 6 4 7 5 2 1]
37,97333,[0 3 5 4 2 1 8 6 9 7],2587226,[7 1 2 4 5 3 0 8 6 9]
38,1486191,[4 0 8 9 1 7 5 3 6 2],205754,[0 6 1 8 7 5 2 4 3 9]
39,2911060,[8 0 2 6 1 9 3 7 4 5],1252492,[3 5 0 6 7 4 1 9 2 8]
40,2809609,[7 6 5 3 1 4 0 2 9 8],2111758,[5 8 2 9 7 6 4 3 0 1]
41,3395284,[9 3 1 6 7 0 2 8 4 5],1607039,[4 3 8 7 9 6 5 2 1 0]
42,1195815,[3 2 7 1 9 0 6 5 8 4],2451487,[6 7 8 2 9 0 3 1 5 4]
43,2318201,[6 3 4 9 7 1 5 8 2 0],3132157,[8 5 6 3 1 2 7 0 9 4]
44,2115700,[5 8 3 7 2 9 0 6 1 4],2323763,[6 3 7 0 4 8 2 9 5 1]
45,2171398,[5 9 7 6 4 8 3 2 0 1],2351621,[6 4 2 7 0 9 1 8 5 3]
46,2893157,[7 9 6 0 2 5 1 8 4 3],1439357,[3 9 6 5 0 7 1 8 4 2]
47,1375629,[3 8 0 9 5 4 7 2 6 1],718009,[1 9 7 4 2 5 0 3 8 6]
48,1793947,[4 9 3 8 5 2 7 0 6 1],153394,[0 4 8 5 1 3 6 9 2 7]
49,1556884,[4 2 6 9 3 0 1 8 5 7],1809266,[4 9 7 8 6 1 0 3 2 5]
50,1579790,[4 3 1 6 0 9 7 5 2 8],1790750,[4 9 3 2 0 8 6 5 1 7]
51,499518,[1 4 5 0 8 7 3 2 6 9],2416576,[6 5 9 3 2 0 7 8 1 4]
52,1588378,[4 3 5 1 0 7 6 9 2 8],1726198,[4 7 8 3 2 9 6 5 0 1]
53,851330,[2 4 0 9 5 6 1 7 3 8],754382,[2 0 7 6 8 4 5 3 1 9]
54,2197763,[6 0 5 1 4 8 3 9 7 2],629562,[1 7 5 9 3 2 8 0 4 6]
55,2827436,[7 8 0 9 6 5 4 2 1 3],2053235,[5 6 9 2 7 1 3 8 4 0]
56,1112058,[3 0 6 7 5 1 9 2 4 8],1601757,[4 3 7 8 5 9 6 1 2 0]
57,2265310,[6 2 1 5 3 7 9 8 0 4],3218371,[8 7 6 3 9 4 5 0 2 1]
58,2700956,[7 3 9 8 1 6 5 2 0 4],3518912,[9 6 2 1 4 3 5 7 0 8]
59,1950322,[5 3 2 9 7 6 1 8 0 4],2357667,[6 4 3 8 5 1 0 7 9 2]
60,1182445,[3 2 4 7 1 8 6 0 9 5],2888744,[7 9 5 1 0 8 3 4 2 6]
61,1433491,[3 9 5 2 8 6 7 0 4 1],2350620,[6 4 2 3 8 5 7 0 1 9]
62,3142926,[8 5 9 4 1 0 3 2 6 7],262019,[0 7 4 9 8 3 2 6 5 1]
63,2575951,[7 0 9 1 6 3 4 2 8 5],1391979,[3 8 5 1 2 9 0 6 7 4]
