100%,Optima 1, Optima [1],Optima 2, Optima [2]
31,949392,[2 6 5 3 7 8 0 1 4 9],3592296,[9 8 0 6 2 7 1 3 4 5]
32,3387482,[9 3 0 1 8 2 4 6 5 7],640881,[1 7 9 2 0 6 4 5 8 3]
33,3135594,[8 5 7 0 9 6 4 1 2 3],2210685,[6 0 8 5 3 2 9 4 7 1]
34,245634,[0 7 1 8 2 9 6 3 4 5],575541,[1 6 3 2 5 0 9 7 8 4]
35,322495,[0 8 9 7 6 3 2 1 5 4],1478571,[4 0 7 3 6 5 1 8 9 2]
36,955784,[2 6 7 5 3 9 1 4 0 8],1043629,[2 8 9 0 4 7 5 1 6 3]
37,2819686,[7 6 9 3 1 2 8 5 0 4],2282534,[6 2 5 9 1 0 7 4 3 8]
38,734992,[2 0 3 8 7 9 5 6 1 4],2306322,[6 3 1 7 2 4 9 0 5 8]
39,2311656,[6 3 2 7 5 9 0 1 4 8],39101,[0 1 9 7 3 8 2 6 5 4]
40,1966286,[5 3 8 0 9 6 4 2 1 7],2423608,[6 7 0 9 1 5 4 8 2 3]
41,2981928,[8 1 9 5 4 3 0 2 6 7],2436905,[6 7 3 4 5 2 8 9 1 0]
42,603916,[1 6 9 7 5 4 0 8 2 3],3527440,[9 6 3 8 1 2 5 7 0 4]
43,526931,[1 5 0 6 9 2 4 8 7 3],2405060,[6 5 7 1 3 0 9 4 2 8]
44,2424612,[6 7 1 0 5 2 8 3 4 9],1739414,[4 8 1 0 9 2 6 5 3 7]
45,3356503,[9 2 1 8 6 7 3 0 5 4],3487879,[9 5 4 0 2 7 3 1 8 6]
46,1813551,[4 9 8 6 5 7 2 1 3 0],1877955,[5 1 6 7 2 8 0 4 9 3]
47,590293,[1 6 7 0 9 2 5 3 8 4],63297,[0 2 6 5 9 4 3 7 8 1]
48,778072,[2 1 4 5 7 9 6 8 0 3],1579702,[4 3 1 6 0 2 9 8 5 7]
49,2220709,[6 1 0 7 3 9 5 2 8 4],3382292,[9 2 8 0 5 6 7 3 1 4]
50,2924234,[8 0 5 2 4 7 1 6 3 9],2545626,[7 0 2 1 6 5 9 3 4 8]
51,2420295,[6 7 0 2 5 1 8 4 9 3],3079456,[8 4 3 0 1 2 7 9 5 6]
52,3448206,[9 4 5 1 2 0 6 3 7 8],3513567,[9 6 1 0 8 5 4 3 7 2]
53,1169391,[3 2 0 1 4 9 7 6 8 5],1126058,[3 0 9 4 8 7 1 5 2 6]
54,2266694,[6 2 1 8 3 0 7 5 4 9],778106,[2 1 4 5 8 3 0 7 6 9]
55,3488915,[9 5 4 1 7 2 3 8 6 0],1164361,[3 1 9 0 4 2 5 6 8 7]
56,2401450,[6 5 4 3 2 0 7 9 1 8],1052738,[2 9 0 8 1 7 3 5 4 6]
57,307834,[0 8 6 1 5 3 4 9 2 7],142648,[0 4 6 3 1 8 7 9 2 5]
58,1909018,[5 2 3 8 4 6 1 9 0 7],1375947,[3 8 1 0 2 5 4 7 9 6]
59,2804946,[7 6 4 3 8 2 9 0 1 5],2091272,[5 7 8 9 3 1 2 4 0 6]
60,2569602,[7 0 6 8 9 2 5 1 3 4],3619729,[9 8 6 1 3 4 0 2 7 5]
61,417248,[1 2 4 8 6 0 5 7 3 9],322343,[0 8 9 7 5 1 6 4 3 2]
62,607810,[1 7 0 6 3 2 5 9 4 8],591034,[1 6 7 2 9 3 4 8 0 5]
63,1167880,[3 1 9 7 0 4 6 8 2 5],927928,[2 6 0 1 8 7 5 9 3 4]
64,3391079,[9 3 0 7 6 8 5 4 2 1],470762,[1 3 7 4 9 0 2 6 5 8]
65,1380062,[3 8 1 7 6 4 5 2 0 9],3155671,[8 6 2 0 9 3 4 1 7 5]
66,74889,[0 2 8 9 1 3 5 6 7 4],2811660,[7 6 5 9 0 3 4 1 2 8]
67,3623658,[9 8 6 7 5 0 4 1 2 3],191377,[0 5 7 9 6 8 1 2 4 3]
68,3580840,[9 7 6 3 2 1 5 8 0 4],2414428,[6 5 9 0 3 2 1 8 4 7]
69,2764102,[7 5 4 3 0 1 9 8 2 6],1659965,[4 6 1 3 7 0 2 9 8 5]
70,1368656,[3 7 9 4 8 2 1 5 0 6],1474293,[4 0 6 5 7 8 9 2 3 1]
71,2460188,[6 8 0 1 9 4 7 3 2 5],2344120,[6 4 1 0 8 3 7 9 2 5]
72,470137,[1 3 7 2 9 8 0 4 6 5],361130,[0 9 8 5 4 3 1 6 2 7]
73,1650498,[4 5 9 3 2 0 8 1 6 7],466536,[1 3 6 5 9 8 0 2 4 7]
74,263987,[0 7 5 3 6 9 2 8 4 1],1464445,[4 0 3 6 9 7 5 1 8 2]
75,587959,[1 6 5 7 4 8 2 0 9 3],2494222,[6 8 7 9 1 0 5 4 2 3]
76,1620866,[4 5 1 7 2 3 0 8 6 9],2539623,[6 9 8 7 1 3 4 2 5 0]
77,1402611,[3 8 7 2 0 5 1 6 9 4],3269827,[9 0 1 7 4 5 8 2 6 3]
78,3523135,[9 6 3 0 2 5 4 1 8 7],1459978,[4 0 2 7 8 5 3 9 1 6]
79,3502364,[9 5 7 8 2 1 6 3 0 4],1507500,[4 1 5 0 8 6 7 2 3 9]
80,540610,[1 5 4 2 9 0 6 8 3 7],602633,[1 6 9 4 8 7 3 5 2 0]
81,454780,[1 3 4 2 7 9 0 8 5 6],2372545,[6 4 8 7 1 2 0 3 9 5]
82,1321843,[3 6 8 1 9 2 7 0 5 4],601832,[1 6 9 3 8 2 4 5 0 7]
83,558903,[1 5 8 9 2 4 6 3 7 0],1378138,[3 8 1 5 0 6 4 9 2 7]
84,2390676,[6 5 2 3 4 1 8 0 7 9],2921148,[8 0 4 6 1 9 5 2 3 7]
85,2180929,[6 0 1 8 2 5 3 4 9 7],2965038,[8 1 5 3 0 7 4 2 6 9]
86,1129986,[3 1 0 4 6 7 9 2 5 8],56922,[0 2 5 4 1 6 9 3 7 8]
87,2218090,[6 1 0 2 8 3 5 9 4 7],3143623,[8 5 9 6 0 7 2 1 4 3]
88,868900,[2 4 6 3 8 9 0 7 1 5],1432578,[3 9 5 1 7 0 8 2 4 6]
89,385520,[1 0 6 5 4 8 3 7 2 9],3039981,[8 3 4 1 2 0 9 6 7 5]
90,1549846,[4 2 5 6 7 1 9 8 0 3],425833,[1 2 6 5 4 8 0 3 9 7]
91,647949,[1 8 0 5 9 4 7 3 6 2],900981,[2 5 3 8 4 0 9 6 7 1]
92,910668,[2 5 6 7 8 9 3 0 1 4],906586,[2 5 4 9 0 8 3 7 1 6]
93,1558847,[4 2 7 3 0 5 9 8 6 1],215049,[0 6 3 7 8 1 4 5 9 2]
94,3370854,[9 2 5 7 6 3 1 0 4 8],30030,[0 1 7 9 6 3 4 2 5 8]
95,1549037,[4 2 5 3 6 8 0 9 7 1],2101265,[5 8 0 9 3 4 6 7 2 1]
96,2374117,[6 4 9 0 3 2 7 1 8 5],1845870,[5 0 8 2 7 3 4 1 6 9]
97,3064837,[8 4 0 1 7 3 6 2 9 5],2599511,[7 1 4 8 3 5 9 6 2 0]
98,764653,[2 0 9 7 1 3 6 4 8 5],1934297,[5 2 9 7 4 0 6 8 3 1]
99,1044549,[2 8 9 1 6 4 7 3 5 0],2212543,[6 0 8 9 7 5 2 1 4 3]
100,3302392,[9 0 8 2 5 7 4 6 1 3],676219,[1 8 7 2 3 0 9 4 6 5]
1,1818693,[5 0 1 8 9 6 7 3 4 2],1686578,[4 6 8 5 2 9 0 3 1 7]
2,638253,[1 7 8 5 3 6 9 2 4 0],1286726,[3 5 9 2 0 7 6 4 1 8]
3,1642771,[4 5 7 9 3 6 8 0 2 1],3548538,[9 7 0 1 5 2 8 3 4 6]
4,852053,[2 4 1 0 6 7 3 9 8 5],1907998,[5 2 3 6 9 8 7 4 0 1]
5,464046,[1 3 6 0 7 2 5 4 8 9],201505,[0 5 9 8 7 2 1 3 6 4]
6,1950158,[5 3 2 9 6 1 7 4 0 8],2718326,[7 4 3 2 5 8 6 1 0 9]
7,1797708,[4 9 5 6 7 8 2 0 1 3],3047030,[8 3 5 4 9 7 2 1 0 6]
8,905403,[2 5 4 7 6 0 1 8 9 3],3290413,[9 0 5 8 1 2 6 3 7 4]
9,1678735,[4 6 7 0 5 3 2 1 9 8],1912685,[5 2 4 6 7 0 1 9 8 3]
10,1868049,[5 1 3 7 6 0 4 8 9 2],2253538,[6 1 9 0 8 4 3 7 2 5]
11,998838,[2 7 8 1 3 6 4 0 5 9],1411711,[3 9 0 1 7 4 5 2 8 6]
12,413500,[1 2 4 0 5 9 3 8 6 7],2311470,[6 3 2 7 4 1 5 0 8 9]
13,2035455,[5 6 3 9 0 1 7 4 8 2],3497247,[9 5 6 8 1 4 3 2 7 0]
14,2264335,[6 2 1 3 9 5 4 0 8 7],1488638,[4 0 9 3 6 2 7 5 1 8]
15,2114822,[5 8 3 6 1 4 7 2 0 9],1247184,[3 4 9 5 1 2 0 6 7 8]
16,2724205,[7 4 5 3 6 8 2 0 9 1],3349311,[9 2 0 5 7 8 4 3 6 1]
17,80093,[0 2 9 8 3 5 1 7 6 4],2841696,[7 8 3 6 5 9 0 1 2 4]
18,2406004,[6 5 7 2 8 0 1 9 3 4],1635581,[4 5 6 3 7 9 0 8 2 1]
19,1210149,[3 4 0 1 8 6 9 5 7 2],1134525,[3 1 2 0 8 5 9 6 7 4]
20,250076,[0 7 2 6 3 9 8 4 1 5],3076942,[8 4 2 5 6 0 9 7 1 3]
21,1464821,[4 0 3 7 5 9 1 8 6 2],3296838,[9 0 7 1 8 5 3 2 4 6]
22,2754757,[7 5 2 6 0 3 8 1 9 4],2387599,[6 5 1 8 0 7 3 2 9 4]
23,3195320,[8 7 1 9 6 4 2 3 0 5],3003247,[8 2 4 9 1 0 5 3 7 6]
24,1214255,[3 4 0 9 5 7 8 6 2 1],1234131,[3 4 6 9 0 5 1 7 8 2]
25,720706,[1 9 7 8 6 5 2 4 0 3],573312,[1 6 2 8 3 7 0 4 5 9]
26,1549519,[4 2 5 6 0 8 3 1 9 7],1437533,[3 9 6 1 5 4 0 8 7 2]
27,2540090,[6 9 8 7 5 2 0 3 1 4],146080,[0 4 6 9 8 2 5 7 1 3]
28,1908445,[5 2 3 7 6 8 4 0 9 1],360915,[0 9 8 5 2 6 1 4 7 3]
29,2343751,[6 4 1 0 3 5 7 2 9 8],2991981,[8 2 1 6 5 0 9 4 7 3]
30,1842642,[5 0 7 6 2 3 9 1 4 8],648351,[1 8 0 6 4 9 5 3 7 2]
31,2184829,[6 0 2 5 4 9 7 1 8 3],3568912,[9 7 4 0 6 8 3 5 1 2]
32,637958,[1 7 8 5 0 3 6 4 2 9],1335529,[3 7 0 9 8 4 1 2 6 5]
33,2478585,[6 8 3 7 2 9 1 4 5 0],2876236,[7 9 2 5 6 4 0 8 1 3]
34,199971,[0 5 9 6 7 3 1 4 8 2],831281,[2 3 6 9 5 1 7 8 4 0]
35,2350718,[6 4 2 3 9 1 7 5 0 8],2544856,[7 0 1 9 5 2 6 8 3 4]
36,3445328,[9 4 3 6 1 0 5 7 2 8],1085818,[2 9 8 4 0 5 3 7 1 6]
37,3307873,[9 1 0 4 3 7 2 5 8 6],682095,[1 8 9 3 4 0 6 5 7 2]
38,3335650,[9 1 6 7 8 0 3 5 2 4],3098941,[8 4 7 9 0 3 5 1 6 2]
39,1926630,[5 2 8 1 9 3 4 0 6 7],2719642,[7 4 3 6 1 8 2 9 0 5]
40,230770,[0 6 7 8 4 1 3 9 2 5],246711,[0 7 1 9 5 8 4 3 6 2]
41,2961079,[8 1 4 5 6 7 2 0 9 3],660499,[1 8 4 0 5 2 9 3 7 6]
42,1312686,[3 6 5 4 1 0 7 2 8 9],3482010,[9 5 2 8 0 6 7 1 3 4]
43,2818966,[7 6 9 2 1 3 8 5 0 4],3148694,[8 6 0 7 2 1 5 4 3 9]
44,2146272,[5 9 1 7 8 4 0 2 3 6],786443,[2 1 6 0 4 8 5 9 7 3]
45,551007,[1 5 7 3 2 8 6 4 9 0],2642922,[7 2 5 3 8 1 9 0 4 6]
46,234449,[0 6 8 4 5 7 3 9 2 1],2218311,[6 1 0 2 9 8 5 4 7 3]
47,2504014,[6 9 0 7 5 4 8 3 1 2],1038140,[2 8 6 9 7 0 5 3 1 4]
48,2923313,[8 0 5 1 2 9 6 7 4 3],2355211,[6 4 3 2 0 8 9 1 7 5]
49,1256031,[3 5 1 2 6 9 7 4 8 0],2487236,[6 8 5 3 2 9 7 1 0 4]
50,2453632,[6 7 8 5 4 9 2 3 0 1],2380754,[6 5 0 3 7 8 1 4 2 9]
51,2325210,[6 3 7 2 4 8 9 0 1 5],2632975,[7 2 3 4 9 5 1 0 8 6]
52,658832,[1 8 3 7 0 4 5 6 2 9],963929,[2 6 9 1 7 5 4 8 3 0]
53,3183304,[8 6 9 4 1 3 5 7 0 2],799772,[2 1 8 6 7 5 9 3 0 4]
54,794473,[2 1 7 6 4 8 0 3 9 5],2764401,[7 5 4 3 2 8 1 6 9 0]
55,1837570,[5 0 6 7 2 1 4 9 3 8],1008181,[2 8 0 1 4 6 7 3 9 5]
56,2692737,[7 3 8 1 9 4 2 5 6 0],2927780,[8 0 5 9 3 1 7 4 2 6]
57,1071733,[2 9 5 6 4 0 7 1 8 3],1912280,[5 2 4 3 9 7 1 6 0 8]
58,428516,[1 2 7 0 3 9 8 5 4 6],2314406,[6 3 4 1 5 8 7 2 0 9]
59,131346,[0 4 3 1 6 7 9 2 5 8],1334685,[3 7 0 8 6 2 9 4 5 1]
60,2543327,[7 0 1 6 4 3 9 8 5 2],2392773,[6 5 2 8 1 7 9 3 4 0]
61,3038869,[8 3 2 9 5 7 4 0 6 1],2572245,[7 0 8 3 5 2 9 4 6 1]
62,3518063,[9 6 2 0 3 1 8 7 5 4],2686114,[7 3 5 9 6 1 2 8 0 4]
63,2190453,[6 0 3 7 2 8 9 4 5 1],298432,[0 8 4 2 5 9 6 7 1 3]
64,3464893,[9 4 8 3 2 0 6 1 7 5],1264333,[3 5 2 9 0 1 7 4 8 6]
65,3312020,[9 1 2 3 0 4 8 6 5 7],2313426,[6 3 4 0 1 7 9 2 5 8]
66,360880,[0 9 8 5 2 3 6 7 1 4],59468,[0 2 5 8 6 4 9 3 1 7]
67,1563715,[4 2 8 1 7 9 6 0 5 3],3064035,[8 3 9 7 4 5 0 2 6 1]
68,1835483,[5 0 6 2 3 8 4 9 7 1],2665965,[7 3 0 9 6 2 8 4 5 1]
69,3542418,[9 6 7 8 0 1 5 2 3 4],2572583,[7 0 8 4 1 2 9 6 5 3]
70,2298295,[6 3 0 1 2 7 5 4 9 8],161366,[0 5 1 2 3 8 7 6 4 9]
71,3045133,[8 3 5 1 4 0 7 2 9 6],2667215,[7 3 1 2 5 8 9 6 4 0]
72,342057,[0 9 4 8 1 5 3 6 7 2],3371556,[9 2 5 8 6 1 4 0 3 7]
73,479374,[1 3 9 0 7 6 8 5 2 4],2544740,[7 0 1 9 4 2 8 5 3 6]
74,979379,[2 7 3 4 1 6 5 9 8 0],887813,[2 5 0 3 1 7 4 9 8 6]
75,917797,[2 5 8 0 7 3 6 1 9 4],2416443,[6 5 9 3 1 0 2 7 8 4]
76,152134,[0 4 8 2 3 7 9 6 1 5],3443628,[9 4 3 1 7 8 5 0 2 6]
77,3564592,[9 7 3 1 6 8 4 5 0 2],2867705,[7 9 0 8 6 3 4 5 2 1]
78,1049048,[2 9 0 3 1 4 6 7 5 8],2216804,[6 0 9 7 8 2 5 3 1 4]
79,663247,[1 8 4 6 2 0 5 3 9 7],2220009,[6 1 0 5 4 2 7 8 9 3]
80,486256,[1 4 0 6 5 2 8 9 3 7],1983802,[5 4 1 7 2 8 3 9 0 6]
81,2674306,[7 3 2 6 1 9 4 8 0 5],399392,[1 0 9 3 7 4 5 6 2 8]
82,3245578,[8 9 3 7 5 2 1 6 0 4],1419669,[3 9 1 6 7 4 8 2 5 0]
83,652414,[1 8 2 5 0 7 9 6 3 4],1502480,[4 1 3 0 8 7 5 6 2 9]
84,3518919,[9 6 2 1 4 3 7 5 8 0],611227,[1 7 2 3 9 5 8 0 6 4]
85,3146233,[8 6 0 2 7 5 1 3 9 4],1644177,[4 5 8 1 6 3 2 7 9 0]
86,1525997,[4 1 8 7 3 6 0 9 5 2],2604983,[7 1 5 9 0 2 8 6 4 3]
87,1083454,[2 9 7 8 5 4 6 3 0 1],535757,[1 5 3 4 0 8 2 9 7 6]
88,1684111,[4 6 8 1 0 3 5 2 9 7],23816,[0 1 6 8 2 5 4 7 3 9]
89,1991201,[5 4 3 0 7 2 8 9 6 1],3451901,[9 4 5 8 1 7 0 6 3 2]
90,3286781,[9 0 5 1 8 7 2 6 4 3],3245877,[8 9 4 0 1 7 6 3 5 2]
91,2373594,[6 4 8 9 3 7 5 0 1 2],2802339,[7 6 4 0 1 9 2 5 8 3]
92,2879357,[7 9 3 2 0 6 1 8 5 4],1996490,[5 4 6 0 9 3 1 7 2 8]
93,3204304,[8 7 3 6 2 4 5 9 0 1],1764255,[4 8 7 0 3 1 6 5 9 2]
94,3012103,[8 2 6 5 3 9 1 0 7 4],326868,[0 9 1 7 8 6 4 2 3 5]
95,820702,[2 3 4 8 9 0 7 6 1 5],1303267,[3 6 2 7 0 5 9 1 8 4]
96,3071817,[8 4 1 5 3 6 2 7 9 0],1603185,[4 3 8 0 6 9 2 5 7 1]
97,2751033,[7 5 1 8 9 2 3 4 6 0],3183578,[8 6 9 4 3 7 0 2 1 5]
98,2982873,[8 1 9 6 7 2 3 4 5 0],1884361,[5 1 7 9 2 0 3 4 8 6]
99,2463052,[6 8 0 5 9 3 1 7 2 4],2101817,[5 8 1 0 3 2 7 9 6 4]
100,190127,[0 5 7 8 1 3 9 6 4 2],2566740,[7 0 6 2 9 4 5 1 3 8]
1,2299534,[6 3 0 2 8 7 9 5 1 4],2783076,[7 6 0 2 4 3 8 1 5 9]
2,668531,[1 8 5 6 4 0 3 9 7 2],2000976,[5 4 7 0 1 9 2 3 6 8]
3,3009696,[8 2 6 1 0 9 3 4 5 7],3411429,[9 3 5 8 0 4 7 2 6 1]
4,2586537,[7 1 2 3 5 6 4 8 9 0],2325870,[6 3 7 4 2 1 5 0 8 9]
5,3037299,[8 3 2 6 4 9 0 5 7 1],3342339,[9 1 8 2 0 7 3 5 6 4]
6,1983152,[5 4 1 6 3 2 7 8 0 9],2890219,[7 9 5 3 1 0 8 2 6 4]
7,179457,[0 5 4 7 2 6 3 8 9 1],2047990,[5 6 8 2 3 4 9 7 0 1]
8,2203925,[6 0 7 3 1 2 4 9 8 5],3540759,[9 6 7 3 5 1 4 2 8 0]
9,3505477,[9 5 8 3 6 1 4 0 7 2],347958,[0 9 6 1 3 7 4 2 5 8]
10,1685436,[4 6 8 2 9 1 5 0 3 7],1193353,[3 2 6 8 4 7 0 1 9 5]
11,2756945,[7 5 3 0 1 6 8 9 4 2],75576,[0 2 8 9 7 6 1 3 4 5]
12,106315,[0 3 7 1 6 9 8 2 5 4],3324276,[9 1 4 6 0 3 7 2 5 8]
13,3394069,[9 3 1 4 8 7 5 0 6 2],41254,[0 2 1 4 5 8 9 7 3 6]
14,3273890,[9 0 2 6 1 5 3 7 4 8],2979684,[8 1 9 2 4 6 5 0 3 7]
15,3497822,[9 5 7 0 1 4 6 3 2 8],1993381,[5 4 3 6 7 2 8 0 9 1]
16,3422092,[9 3 7 8 6 2 0 5 1 4],1152575,[3 1 6 7 8 5 9 4 2 0]
17,2865649,[7 9 0 5 1 4 2 3 8 6],1183634,[3 2 4 8 9 6 0 5 1 7]
18,2300335,[6 3 0 4 9 5 2 1 8 7],3316005,[9 1 2 8 5 3 7 4 6 0]
19,318660,[0 8 9 2 5 4 6 1 3 7],3248957,[8 9 4 5 2 6 0 7 3 1]
20,1786022,[4 9 2 3 6 5 7 1 0 8],3337244,[9 1 7 2 0 4 8 5 3 6]
21,2906227,[8 0 1 6 4 5 9 2 7 3],3169225,[8 6 4 7 5 1 0 2 9 3]
22,3508405,[9 6 0 1 7 5 4 2 8 3],2952201,[8 1 2 7 3 6 4 5 9 0]
23,3473082,[9 5 1 0 7 3 8 2 4 6],2842865,[7 8 4 0 3 5 6 9 2 1]
24,255636,[0 7 3 8 1 4 6 2 5 9],2955507,[8 1 3 4 9 2 0 6 7 5]
25,3553501,[9 7 1 0 4 5 6 2 8 3],987828,[2 7 4 9 8 6 3 0 1 5]
26,165776,[0 5 1 9 3 6 4 7 2 8],670725,[1 8 6 0 5 3 9 4 7 2]
27,766554,[2 1 0 3 7 9 8 4 5 6],1607301,[4 3 8 9 2 0 7 5 6 1]
28,1096072,[3 0 2 6 4 9 7 8 1 5],2217872,[6 1 0 2 5 4 7 8 3 9]
29,158677,[0 4 9 5 3 2 7 1 8 6],3213347,[8 7 5 3 9 6 1 4 2 0]
30,1474781,[4 0 6 7 2 9 1 8 5 3],813258,[2 3 1 5 7 0 9 4 6 8]
31,1029901,[2 8 5 3 4 6 7 0 9 1],260050,[0 7 4 6 2 1 5 9 3 8]
32,581719,[1 6 4 3 9 7 2 0 8 5],983344,[2 7 4 0 8 5 6 9 1 3]
33,2214796,[6 0 9 4 1 7 2 8 3 5],20663,[0 1 6 2 8 3 9 7 5 4]
34,473120,[1 3 7 9 0 6 4 5 2 8],3282070,[9 0 4 2 5 6 8 7 1 3]
35,1815523,[5 0 1 3 7 4 9 2 8 6],2829526,[7 8 1 3 9 2 6 5 0 4]
36,2005774,[5 4 7 9 6 3 8 2 0 1],2027217,[5 6 2 1 7 4 3 8 9 0]
37,235882,[0 6 8 7 4 5 2 9 1 3],1637041,[4 5 6 8 7 0 1 2 9 3]
38,1694677,[4 7 0 2 8 3 6 1 9 5],2805411,[7 6 4 5 2 3 0 8 9 1]
39,481619,[1 3 9 5 8 4 2 7 6 0],897689,[2 5 3 0 8 7 6 9 4 1]
40,1163080,[3 1 8 7 4 2 6 9 0 5],2382758,[6 5 0 8 3 2 7 4 1 9]
41,1346539,[3 7 4 1 2 0 9 5 8 6],556992,[1 5 8 4 6 7 0 2 3 9]
42,2508329,[6 9 1 5 7 4 3 8 2 0],623799,[1 7 4 8 3 2 6 5 9 0]
43,1807435,[4 9 7 5 1 8 6 0 3 2],3392677,[9 3 1 2 0 5 7 4 8 6]
44,305765,[0 8 5 6 7 1 2 9 4 3],2258547,[6 2 0 1 9 4 3 7 8 5]
45,529836,[1 5 2 0 9 4 7 3 6 8],3185802,[8 7 0 1 6 3 9 2 4 5]
46,2350908,[6 4 2 5 0 9 7 1 3 8],3106863,[8 5 0 4 1 6 7 3 9 2]
47,3114088,[8 5 1 9 0 6 4 7 2 3],1902094,[5 2 1 4 8 7 9 6 0 3]
48,3559214,[9 7 2 1 4 0 6 5 3 8],2413371,[6 5 8 7 9 2 0 3 4 1]
49,3143081,[8 5 9 4 2 1 6 7 3 0],1962288,[5 3 7 2 4 6 0 1 8 9]
50,1027411,[2 8 4 7 9 5 6 0 3 1],150692,[0 4 7 9 2 6 8 3 1 5]
51,206168,[0 6 1 9 4 2 5 7 3 8],419550,[1 2 5 3 8 4 6 0 7 9]
52,450698,[1 3 2 5 9 8 0 6 4 7],3496373,[9 5 6 7 0 3 1 8 4 2]
53,2664212,[7 3 0 6 2 8 9 4 1 5],2264205,[6 2 1 3 8 4 9 5 7 0]
54,677030,[1 8 7 3 2 9 5 4 0 6],2393373,[6 5 2 9 0 7 8 3 4 1]
55,912701,[2 5 7 0 6 9 1 8 4 3],3026316,[8 3 0 5 2 4 7 1 6 9]
56,2419930,[6 7 0 2 1 3 5 9 4 8],3459676,[9 4 7 3 0 6 1 8 2 5]
57,824249,[2 3 5 6 8 7 4 9 1 0],2786912,[7 6 0 9 5 2 3 4 1 8]
58,2754059,[7 5 2 4 0 6 3 9 8 1],455921,[1 3 4 6 2 5 8 9 7 0]
59,2661836,[7 3 0 1 9 8 6 4 2 5],1338041,[3 7 1 5 4 2 8 9 6 0]
60,2871523,[7 9 1 6 2 3 8 0 5 4],2671613,[7 3 2 0 6 5 1 9 8 4]
61,1216598,[3 4 1 5 8 2 7 6 0 9],1282918,[3 5 8 4 7 9 6 2 0 1]
62,2712186,[7 4 2 0 9 5 8 1 3 6],3458919,[9 4 7 2 0 3 6 5 8 1]
63,2045248,[5 6 7 8 3 4 2 9 0 1],327412,[0 9 1 8 6 4 2 7 3 5]
64,2030696,[5 6 2 9 3 4 1 7 0 8],3163501,[8 6 3 5 7 2 4 0 9 1]
