10%,Optima 1, Optima [1],Optima 2, Optima [2]
32,201988,[0 6 1 2 7 4 3 9 5 8],460095,[1 3 5 4 0 2 8 7 9 6]
33,270970,[0 7 6 8 3 1 4 9 2 5],424717,[1 2 6 3 9 4 7 0 8 5]
34,162214,[0 5 1 3 4 8 9 7 2 6],465260,[1 3 6 4 2 0 9 7 5 8]
35,419255,[1 2 5 3 4 8 9 7 6 0],334900,[0 9 3 5 1 8 2 7 4 6]
36,471659,[1 3 7 6 0 5 4 9 8 2],221644,[0 6 4 9 8 1 2 7 3 5]
37,133815,[0 4 3 6 9 1 7 5 8 2],157180,[0 4 9 2 3 8 1 7 5 6]
38,463875,[1 3 6 0 4 8 2 7 9 5],458504,[1 3 4 9 7 8 2 5 0 6]
39,169498,[0 5 2 7 4 6 3 9 1 8],143513,[0 4 6 5 2 9 7 8 3 1]
40,395718,[1 0 8 5 6 7 3 2 4 9],333879,[0 9 3 2 7 4 6 5 8 1]
41,251300,[0 7 2 9 1 3 8 5 4 6],370107,[1 0 3 6 2 5 4 8 9 7]
42,463967,[1 3 6 0 5 4 9 8 7 2],182271,[0 5 6 2 1 9 7 4 8 3]
43,389242,[1 0 7 3 6 8 4 9 2 5],223121,[0 6 5 2 9 3 7 8 4 1]
44,444991,[1 3 0 5 2 6 7 4 9 8],151703,[0 4 8 1 7 2 9 6 5 3]
45,364078,[1 0 2 4 7 9 8 6 3 5],328367,[0 9 2 3 1 5 8 7 6 4]
46,166166,[0 5 1 9 7 6 4 3 2 8],449760,[1 3 2 4 8 0 5 6 7 9]
47,433144,[1 2 7 9 5 4 6 8 0 3],152427,[0 4 8 2 7 3 1 6 9 5]
48,205170,[0 6 1 7 9 5 8 2 3 4],336348,[0 9 3 7 1 8 5 2 4 6]
49,262016,[0 7 4 9 8 3 2 5 1 6],294462,[0 8 3 4 9 7 2 1 5 6]
50,437023,[1 2 8 6 9 7 3 0 5 4],345682,[0 9 5 6 1 7 3 8 2 4]
51,218931,[0 6 4 5 1 7 2 8 9 3],337286,[0 9 3 8 4 6 5 2 1 7]
52,232854,[0 6 8 2 4 5 3 1 7 9],476815,[1 3 8 6 2 5 4 0 9 7]
53,220683,[0 6 4 8 5 1 2 7 9 3],142486,[0 4 6 2 9 3 8 7 1 5]
54,131365,[0 4 3 1 6 8 7 2 9 5],433111,[1 2 7 9 5 3 4 0 8 6]
55,279492,[0 7 9 4 2 1 6 3 5 8],415284,[1 2 4 5 8 7 6 0 3 9]
56,185890,[0 5 6 9 2 1 4 8 3 7],150290,[0 4 7 8 6 3 1 5 2 9]
57,176473,[0 5 4 1 2 8 3 6 9 7],159041,[0 4 9 5 8 2 6 7 3 1]
58,265971,[0 7 5 8 3 4 1 6 9 2],384692,[1 0 6 4 3 8 9 5 2 7]
59,188928,[0 5 7 4 3 6 1 2 8 9],193403,[0 5 8 3 6 7 2 9 4 1]
60,266247,[0 7 5 8 6 4 3 2 9 1],155481,[0 4 8 7 9 5 2 3 6 1]
61,323228,[0 9 1 2 8 5 7 4 3 6],272249,[0 7 8 1 2 6 5 9 4 3]
62,186382,[0 5 6 9 8 1 7 4 2 3],413035,[1 2 3 9 6 8 7 0 5 4]
63,430999,[1 2 7 5 6 8 3 0 9 4],276775,[0 7 8 9 3 4 2 1 6 5]
64,471328,[1 3 7 5 6 8 4 9 0 2],352320,[0 9 6 8 3 1 2 4 5 7]
65,389748,[1 0 7 4 3 9 6 2 5 8],356422,[0 9 7 6 1 2 8 5 3 4]
66,460124,[1 3 5 4 0 6 9 7 2 8],180324,[0 5 4 8 3 7 6 1 2 9]
67,451951,[1 3 2 7 8 4 5 0 9 6],300331,[0 8 4 6 1 7 9 2 5 3]
68,412591,[1 2 3 9 0 5 6 4 8 7],284420,[0 8 1 5 2 3 9 6 4 7]
69,125992,[0 4 1 9 8 7 5 6 2 3],192381,[0 5 8 2 3 1 9 6 7 4]
70,273506,[0 7 8 2 9 3 1 5 4 6],155019,[0 4 8 7 2 9 1 5 6 3]
71,280358,[0 7 9 5 3 2 6 4 1 8],385455,[1 0 6 5 4 2 8 7 9 3]
72,269510,[0 7 6 4 2 9 5 3 1 8],400499,[1 0 9 5 3 6 4 8 7 2]
73,145868,[0 4 6 9 5 3 8 2 1 7],153266,[0 4 8 3 9 2 1 6 5 7]
74,123643,[0 4 1 6 8 3 9 2 7 5],381870,[1 0 5 8 4 3 6 2 7 9]
75,265099,[0 7 5 6 2 1 9 3 8 4],275209,[0 7 8 5 2 4 1 3 9 6]
76,289382,[0 8 2 4 9 5 6 3 1 7],463293,[1 3 5 9 4 7 8 2 6 0]
77,142185,[0 4 6 2 5 9 3 7 8 1],416882,[1 2 4 8 0 3 5 7 6 9]
78,239524,[0 6 9 4 7 1 2 8 3 5],163910,[0 5 1 6 7 9 4 3 2 8]
79,205261,[0 6 1 8 2 5 7 3 9 4],365503,[1 0 2 6 7 9 4 3 8 5]
80,271718,[0 7 6 9 3 2 5 4 1 8],160756,[0 4 9 8 2 6 1 7 3 5]
81,187805,[0 5 7 2 9 1 3 8 6 4],374530,[1 0 4 5 3 2 7 9 6 8]
82,183586,[0 5 6 3 9 8 2 7 1 4],132343,[0 4 3 2 8 9 5 1 7 6]
83,261671,[0 7 4 9 3 5 8 6 2 1],148603,[0 4 7 5 3 2 9 1 8 6]
84,451484,[1 3 2 7 0 5 9 6 4 8],373219,[1 0 4 2 6 3 9 5 8 7]
85,338749,[0 9 4 2 5 8 6 1 7 3],335106,[0 9 3 5 4 6 8 1 2 7]
86,435571,[1 2 8 4 9 6 7 0 5 3],365933,[1 0 2 7 4 6 3 9 8 5]
87,460286,[1 3 5 4 2 8 7 6 0 9],439694,[1 2 9 3 7 0 6 5 4 8]
88,255705,[0 7 3 8 1 9 4 5 6 2],476571,[1 3 8 5 9 4 0 6 7 2]
89,361703,[0 9 8 6 3 1 7 5 4 2],172061,[0 5 3 1 9 8 2 7 6 4]
90,349465,[0 9 6 3 4 2 1 5 8 7],306694,[0 8 5 7 9 4 6 3 1 2]
91,411286,[1 2 3 7 4 5 9 8 0 6],184687,[0 5 6 7 4 1 3 2 9 8]
92,346824,[0 9 5 7 6 2 1 3 4 8],257453,[0 7 4 1 6 5 2 9 8 3]
93,391046,[1 0 7 6 2 8 5 4 3 9],387185,[1 0 6 8 7 4 5 9 3 2]
94,382231,[1 0 5 8 9 3 4 2 7 6],472997,[1 3 7 8 9 5 0 6 4 2]
95,188589,[0 5 7 3 9 4 8 2 6 1],183714,[0 5 6 4 1 9 8 2 3 7]
96,181018,[0 5 4 9 3 6 2 8 1 7],442037,[1 2 9 6 8 5 0 7 4 3]
97,149067,[0 4 7 6 1 3 2 8 9 5],390462,[1 0 7 5 3 9 4 2 6 8]
98,396894,[1 0 8 7 3 5 4 2 6 9],355767,[0 9 7 5 1 6 4 3 8 2]
99,171343,[0 5 2 9 8 7 3 1 6 4],280247,[0 7 9 5 2 3 8 6 4 1]
100,382935,[1 0 5 9 8 2 6 4 7 3],270127,[0 7 6 5 2 1 4 3 9 8]
1,193196,[0 5 8 3 2 9 7 4 1 6],271514,[0 7 6 9 1 5 2 4 3 8]
2,136652,[0 4 5 1 8 7 9 3 2 6],352973,[0 9 7 1 3 5 2 8 6 4]
3,202161,[0 6 1 2 8 7 4 5 9 3],266051,[0 7 5 8 4 1 3 9 6 2]
4,467490,[1 3 6 8 2 7 9 0 4 5],261527,[0 7 4 9 2 3 8 6 5 1]
5,272765,[0 7 8 1 9 2 3 6 5 4],445193,[1 3 0 5 4 9 7 8 6 2]
6,428402,[1 2 7 0 3 4 5 8 6 9],421752,[1 2 5 7 8 6 0 3 4 9]
7,203086,[0 6 1 4 2 5 9 8 3 7],445634,[1 3 0 5 9 7 2 6 4 8]
8,215325,[0 6 3 8 1 4 9 5 7 2],245581,[0 7 1 8 2 5 6 3 9 4]
9,345246,[0 9 5 4 6 1 3 2 7 8],279986,[0 7 9 4 8 2 1 5 3 6]
10,469090,[1 3 7 0 6 2 5 9 4 8],436956,[1 2 8 6 9 3 5 0 4 7]
11,159804,[0 4 9 6 8 5 3 1 2 7],218374,[0 6 4 3 2 8 9 7 1 5]
12,415929,[1 2 4 6 8 0 5 7 9 3],480096,[1 3 9 2 7 8 0 4 5 6]
13,176809,[0 5 4 1 7 6 2 3 9 8],141274,[0 4 6 1 3 5 7 9 2 8]
14,396191,[1 0 8 6 3 5 9 7 4 2],154732,[0 4 8 6 9 3 1 7 2 5]
15,194542,[0 5 8 6 2 1 9 7 3 4],265916,[0 7 5 8 2 9 6 3 1 4]
16,255742,[0 7 3 8 2 1 9 6 4 5],268941,[0 7 6 3 5 1 9 4 8 2]
17,403691,[1 2 0 3 8 4 6 9 7 5],386517,[1 0 6 7 8 9 5 3 4 2]
18,458495,[1 3 4 9 7 6 8 5 2 0],388521,[1 0 7 2 6 8 4 5 9 3]
19,248678,[0 7 2 4 5 3 8 6 1 9],139298,[0 4 5 7 3 9 1 6 2 8]
20,433157,[1 2 7 9 5 6 0 8 4 3],475454,[1 3 8 4 5 0 7 6 2 9]
21,478818,[1 3 9 0 2 4 8 5 6 7],225596,[0 6 5 8 2 9 7 3 1 4]
22,312346,[0 8 6 9 5 7 2 4 1 3],308725,[0 8 6 2 7 5 4 1 9 3]
23,166987,[0 5 2 1 9 6 8 3 7 4],234444,[0 6 8 4 5 7 3 1 2 9]
24,248624,[0 7 2 4 3 9 5 6 1 8],370653,[1 0 3 6 8 7 9 4 5 2]
25,341201,[0 9 4 6 8 2 5 7 3 1],455297,[1 3 4 5 6 0 8 9 7 2]
26,412514,[1 2 3 8 9 6 0 5 4 7],250087,[0 7 2 6 4 1 5 3 9 8]
27,357444,[0 9 7 8 3 5 4 1 2 6],122337,[0 4 1 3 9 6 5 7 8 2]
28,242617,[0 7 1 2 9 8 3 4 6 5],165234,[0 5 1 8 4 9 7 2 3 6]
29,411849,[1 2 3 8 0 4 6 7 9 5],320241,[0 8 9 4 6 5 2 3 7 1]
30,200181,[0 5 9 7 1 2 8 4 6 3],318138,[0 8 9 1 7 2 6 3 4 5]
31,256415,[0 7 3 9 1 6 8 5 4 2],194916,[0 5 8 6 7 2 4 1 3 9]
32,224272,[0 6 5 4 3 9 7 8 1 2],183199,[0 5 6 3 4 8 2 1 9 7]
33,184281,[0 5 6 4 9 7 2 3 8 1],368629,[1 0 3 2 9 8 6 4 7 5]
34,301307,[0 8 4 7 3 9 2 6 5 1],217460,[0 6 4 2 1 3 9 7 5 8]
35,194622,[0 5 8 6 2 9 3 1 4 7],374207,[1 0 4 3 8 5 9 7 6 2]
36,167252,[0 5 2 3 4 8 9 6 1 7],143642,[0 4 6 5 7 1 2 8 3 9]
37,460405,[1 3 5 4 6 8 7 0 9 2],344307,[0 9 5 3 2 4 1 7 8 6]
38,273162,[0 7 8 2 4 3 9 1 5 6],372041,[1 0 3 8 7 4 6 9 5 2]
39,294819,[0 8 3 5 4 9 1 6 7 2],412991,[1 2 3 9 6 5 8 7 4 0]
40,389328,[1 0 7 3 8 5 2 4 6 9],398320,[1 0 9 2 4 5 7 8 3 6]
41,348585,[0 9 6 2 1 8 4 5 7 3],405265,[1 2 0 5 9 4 3 6 8 7]
42,361060,[0 9 8 5 3 7 1 6 2 4],316197,[0 8 7 6 1 9 5 3 4 2]
43,389439,[1 0 7 3 9 4 6 5 8 2],318669,[0 8 9 2 5 4 7 3 6 1]
44,371594,[1 0 3 8 2 7 4 6 5 9],220071,[0 6 4 7 5 9 3 2 8 1]
45,305760,[0 8 5 6 7 1 2 3 4 9],210405,[0 6 2 8 3 4 9 5 7 1]
46,474337,[1 3 8 0 7 9 2 4 6 5],189556,[0 5 7 6 2 8 1 9 3 4]
47,286114,[0 8 1 7 4 3 5 9 2 6],238263,[0 6 9 2 8 4 5 3 7 1]
48,473836,[1 3 8 0 2 7 4 9 5 6],354538,[0 9 7 3 4 5 2 8 1 6]
49,303789,[0 8 5 2 9 4 7 3 6 1],329166,[0 9 2 4 3 1 6 5 7 8]
50,411828,[1 2 3 7 9 8 5 0 4 6],399738,[1 0 9 4 3 2 8 5 6 7]
51,256308,[0 7 3 8 9 6 4 1 2 5],177605,[0 5 4 2 8 1 3 9 7 6]
52,169552,[0 5 2 7 4 9 6 8 1 3],133710,[0 4 3 6 8 2 5 1 7 9]
53,264315,[0 7 5 4 1 8 2 6 9 3],338553,[0 9 4 2 3 5 6 7 8 1]
54,217167,[0 6 4 1 7 8 5 3 9 2],289758,[0 8 2 5 4 7 3 1 6 9]
55,383097,[1 0 6 2 3 7 5 8 9 4],166616,[0 5 2 1 6 7 4 8 3 9]
56,359830,[0 9 8 3 6 4 7 5 1 2],447754,[1 3 0 8 9 4 5 7 2 6]
57,448645,[1 3 2 0 4 8 7 5 9 6],240614,[0 6 9 7 2 1 5 4 3 8]
58,432518,[1 2 7 8 6 3 5 4 0 9],380364,[1 0 5 6 3 8 7 2 4 9]
59,242388,[0 7 1 2 6 9 5 3 4 8],291196,[0 8 2 7 4 6 1 9 3 5]
60,339231,[0 9 4 3 1 8 6 5 7 2],317190,[0 8 7 9 4 2 3 1 5 6]
61,187058,[0 5 7 1 8 9 2 4 3 6],408439,[1 2 3 0 5 8 6 4 9 7]
62,439449,[1 2 9 3 5 0 6 7 8 4],402484,[1 0 9 8 2 3 4 7 5 6]
63,282457,[0 8 1 2 4 9 3 5 7 6],410306,[1 2 3 5 9 4 0 7 6 8]
64,261164,[0 7 4 8 6 2 9 3 1 5],446814,[1 3 0 7 6 5 4 2 8 9]
65,328775,[0 9 2 3 6 7 8 5 4 1],364124,[1 0 2 4 8 5 9 6 3 7]
66,414513,[1 2 4 3 8 5 6 7 9 0],157259,[0 4 9 2 5 6 3 8 7 1]
67,347748,[0 9 5 8 7 6 3 1 2 4],233552,[0 6 8 3 4 2 5 7 1 9]
68,354483,[0 9 7 3 4 1 2 6 8 5],408779,[1 2 3 0 8 6 5 9 7 4]
69,317668,[0 8 9 1 3 4 2 7 5 6],265490,[0 7 5 6 8 3 1 4 2 9]
70,143389,[0 4 6 5 1 9 7 2 8 3],244359,[0 7 1 5 4 3 8 6 9 2]
71,274317,[0 7 8 3 9 6 5 2 4 1],409600,[1 2 3 4 9 5 7 8 0 6]
72,246629,[0 7 1 9 5 3 2 8 6 4],136561,[0 4 5 1 8 2 3 6 9 7]
73,279776,[0 7 9 4 5 3 2 6 1 8],460496,[1 3 5 4 7 6 2 8 0 9]
74,338331,[0 9 4 1 8 5 2 6 7 3],225944,[0 6 5 8 7 9 2 3 1 4]
75,200672,[0 5 9 7 6 2 3 4 1 8],192273,[0 5 8 2 1 4 6 7 9 3]
76,233858,[0 6 8 3 7 9 1 4 2 5],394364,[1 0 8 3 7 4 9 5 2 6]
77,401887,[1 0 9 7 3 2 5 4 8 6],475022,[1 3 8 2 7 5 6 4 0 9]
78,274374,[0 7 8 4 1 5 3 2 6 9],136457,[0 4 5 1 7 2 8 9 6 3]
79,421844,[1 2 5 7 9 3 8 4 0 6],282333,[0 8 1 2 3 7 9 5 6 4]
80,345845,[0 9 5 6 3 1 2 8 7 4],387825,[1 0 6 9 5 8 3 4 7 2]
81,242500,[0 7 1 2 8 9 3 6 4 5],123827,[0 4 1 6 9 8 3 7 5 2]
82,362588,[0 9 8 7 4 3 6 2 1 5],265826,[0 7 5 8 2 3 1 6 4 9]
83,417809,[1 2 4 9 3 7 6 8 5 0],321034,[0 8 9 5 7 2 3 6 1 4]
84,128980,[0 4 2 7 1 9 3 8 5 6],405468,[1 2 0 6 3 9 7 4 5 8]
85,422853,[1 2 5 9 3 7 8 4 6 0],262618,[0 7 5 1 8 4 3 9 2 6]
86,202962,[0 6 1 3 9 4 8 2 5 7],192976,[0 5 8 3 1 2 7 9 4 6]
87,438937,[1 2 9 0 6 8 3 4 7 5],329611,[0 9 2 4 7 6 8 1 5 3]
88,446095,[1 3 0 6 7 5 4 2 9 8],200955,[0 5 9 8 1 6 2 4 7 3]
89,397190,[1 0 8 7 5 9 4 3 2 6],172928,[0 5 3 4 2 1 7 8 6 9]
90,313772,[0 8 7 2 6 5 9 3 1 4],411419,[1 2 3 7 5 6 4 9 8 0]
91,197588,[0 5 9 2 4 6 8 3 1 7],387994,[1 0 6 9 8 3 4 7 2 5]
92,143986,[0 4 6 5 9 8 2 7 1 3],448909,[1 3 2 0 6 9 7 4 8 5]
93,146873,[0 4 7 1 9 8 5 6 3 2],202929,[0 6 1 3 9 2 5 7 8 4]
94,434569,[1 2 8 3 6 5 0 4 9 7],217885,[0 6 4 2 7 8 5 1 9 3]
95,318370,[0 8 9 2 3 1 5 7 4 6],474846,[1 3 8 2 6 0 5 4 7 9]
96,388116,[1 0 7 2 3 5 8 4 6 9],132870,[0 4 3 5 7 2 6 1 8 9]
97,194702,[0 5 8 6 3 4 7 2 1 9],390856,[1 0 7 5 9 2 6 8 3 4]
98,244375,[0 7 1 5 4 6 3 2 9 8],356821,[0 9 7 6 4 3 5 1 8 2]
99,158918,[0 4 9 5 7 2 6 3 1 8],340912,[0 9 4 6 3 8 5 7 1 2]
100,370227,[1 0 3 6 4 5 2 8 9 7],175230,[0 5 3 8 4 2 6 1 7 9]
1,242689,[0 7 1 3 2 6 4 5 9 8],440970,[1 2 9 5 4 7 8 0 3 6]
2,410611,[1 2 3 6 4 8 9 0 7 5],314450,[0 8 7 3 6 4 1 5 2 9]
3,272267,[0 7 8 1 2 9 4 6 5 3],211132,[0 6 2 9 3 5 1 8 4 7]
4,276500,[0 7 8 9 1 2 6 4 3 5],206891,[0 6 2 1 5 3 7 9 8 4]
5,253610,[0 7 3 4 2 6 1 8 5 9],475104,[1 3 8 2 9 4 0 5 6 7]
6,119321,[0 3 9 6 7 2 5 8 4 1],163129,[0 5 1 4 7 6 2 3 9 8]
7,368757,[1 0 3 4 2 9 8 6 7 5],148495,[0 4 7 5 2 6 3 1 9 8]
8,404965,[1 2 0 5 6 8 7 3 9 4],234694,[0 6 8 4 9 5 7 3 1 2]
9,132595,[0 4 3 5 1 9 8 2 7 6],219569,[0 6 4 5 9 7 3 8 2 1]
10,265339,[0 7 5 6 4 1 9 2 8 3],257217,[0 7 4 1 3 6 5 8 9 2]
11,436924,[1 2 8 6 9 0 3 7 4 5],457698,[1 3 4 8 7 0 9 2 5 6]
12,290371,[0 8 2 6 3 7 9 1 5 4],226241,[0 6 5 9 2 3 7 8 4 1]
13,118326,[0 3 9 5 4 1 6 2 7 8],220116,[0 6 4 7 8 2 5 1 3 9]
14,375524,[1 0 4 6 7 3 9 5 2 8],388336,[1 0 7 2 5 3 8 9 4 6]
15,212830,[0 6 3 2 7 5 9 8 1 4],305367,[0 8 5 6 1 7 4 3 9 2]
16,303450,[0 8 5 2 4 7 9 1 3 6],264698,[0 7 5 4 6 9 1 3 2 8]
17,137740,[0 4 5 3 2 9 1 8 6 7],203535,[0 6 1 4 8 2 7 5 9 3]
18,282436,[0 8 1 2 4 7 3 9 5 6],130812,[0 4 2 9 7 1 6 3 5 8]
19,317291,[0 8 7 9 5 1 3 6 4 2],306281,[0 8 5 7 3 2 6 9 4 1]
20,241913,[0 6 9 8 7 5 3 4 2 1],293232,[0 8 3 2 4 7 1 5 6 9]
21,454557,[1 3 4 2 5 9 8 6 7 0],312613,[0 8 7 1 3 2 6 4 9 5]
22,380633,[1 0 5 6 7 9 4 8 3 2],154681,[0 4 8 6 9 1 2 3 7 5]
23,436274,[1 2 8 5 9 6 0 4 3 7],357935,[0 9 8 1 2 6 7 5 4 3]
24,125104,[0 4 1 8 7 5 6 9 2 3],339037,[0 9 4 2 8 3 6 1 7 5]
25,424782,[1 2 6 3 9 8 4 0 5 7],341331,[0 9 4 7 1 5 2 6 8 3]
26,246430,[0 7 1 9 3 5 8 6 2 4],445656,[1 3 0 5 9 8 2 4 6 7]
27,215855,[0 6 3 8 7 5 9 4 2 1],418597,[1 2 5 0 6 4 8 3 9 7]
28,324187,[0 9 1 4 3 6 8 2 7 5],364695,[1 0 2 5 7 3 8 6 9 4]
29,136061,[0 4 3 9 8 7 1 6 5 2],236063,[0 6 8 7 9 1 5 4 3 2]
30,291536,[0 8 2 7 9 4 3 5 1 6],189493,[0 5 7 6 2 1 8 3 9 4]
31,155255,[0 4 8 7 5 6 9 3 2 1],132142,[0 4 3 2 7 1 9 8 5 6]
32,273612,[0 7 8 3 1 2 6 4 5 9],240286,[0 6 9 5 7 2 8 4 1 3]
33,231555,[0 6 7 9 4 5 1 3 8 2],280511,[0 7 9 5 4 3 8 6 2 1]
34,167717,[0 5 2 3 9 7 1 8 6 4],229187,[0 6 7 4 2 9 3 8 5 1]
35,219255,[0 6 4 5 7 1 8 3 9 2],431821,[1 2 7 6 8 4 5 0 9 3]
36,310869,[0 8 6 5 7 3 9 2 4 1],304424,[0 8 5 3 7 9 2 4 1 6]
37,206421,[0 6 1 9 7 2 8 4 5 3],176778,[0 5 4 1 7 2 9 3 6 8]
38,257409,[0 7 4 1 6 2 5 8 9 3],236227,[0 6 8 9 1 4 7 2 5 3]
39,341490,[0 9 4 7 2 6 8 1 3 5],415329,[1 2 4 5 9 0 6 7 8 3]
40,413174,[1 2 3 9 8 0 6 5 4 7],221574,[0 6 4 9 7 3 2 1 5 8]
41,313185,[0 8 7 1 9 6 3 4 5 2],166566,[0 5 2 1 6 3 7 4 8 9]
42,150072,[0 4 7 8 3 6 1 2 5 9],217002,[0 6 4 1 5 3 9 2 7 8]
43,429600,[1 2 7 3 8 0 4 5 6 9],466352,[1 3 6 5 8 2 4 7 0 9]
44,247951,[0 7 2 3 5 4 6 1 9 8],400676,[1 0 9 5 4 8 7 3 2 6]
45,355828,[0 9 7 5 2 3 1 8 4 6],438687,[1 2 9 0 4 7 6 5 8 3]
46,386197,[1 0 6 7 4 3 8 2 9 5],283837,[0 8 1 4 3 5 7 2 9 6]
47,133312,[0 4 3 6 1 9 7 8 2 5],350877,[0 9 6 5 2 8 7 3 4 1]
48,250329,[0 7 2 6 8 1 4 5 9 3],299559,[0 8 4 5 1 3 7 6 9 2]
49,337838,[0 9 4 1 3 5 7 6 2 8],397484,[1 0 8 9 2 4 7 5 3 6]
50,131019,[0 4 2 9 8 7 1 5 6 3],332233,[0 9 2 8 4 6 1 3 7 5]
51,366475,[1 0 2 7 9 8 6 3 5 4],406296,[1 2 0 7 4 9 3 5 6 8]
52,391246,[1 0 7 6 4 3 9 8 2 5],386017,[1 0 6 7 2 9 3 4 8 5]
53,406064,[1 2 0 6 9 8 4 5 3 7],172624,[0 5 3 2 8 6 7 9 1 4]
54,395986,[1 0 8 5 9 7 3 6 2 4],169764,[0 5 2 7 8 6 4 1 3 9]
55,394651,[1 0 8 4 2 7 9 3 6 5],347582,[0 9 5 8 6 3 4 2 1 7]
56,341036,[0 9 4 6 5 8 7 2 1 3],408373,[1 2 3 0 5 4 8 6 9 7]
57,453318,[1 3 2 9 6 7 4 0 5 8],441480,[1 2 9 6 3 0 4 5 7 8]
58,268371,[0 7 6 2 8 4 1 5 9 3],357061,[0 9 7 6 8 3 4 1 5 2]
59,330699,[0 9 2 6 3 8 1 5 7 4],350526,[0 9 6 4 8 1 3 2 5 7]
60,121820,[0 4 1 3 5 2 9 7 6 8],151532,[0 4 8 1 5 7 9 3 2 6]
61,388904,[1 0 7 3 2 9 5 6 4 8],229498,[0 6 7 4 8 3 2 9 1 5]
62,160669,[0 4 9 8 1 7 5 2 6 3],268765,[0 7 6 3 2 8 5 1 9 4]
63,385003,[1 0 6 4 8 3 9 2 7 5],483596,[1 3 9 8 5 7 6 2 0 4]
64,320039,[0 8 9 4 3 7 6 5 2 1],152161,[0 4 8 2 5 1 3 6 9 7]
65,226183,[0 6 5 9 1 8 3 2 7 4],253709,[0 7 3 4 5 2 1 9 8 6]
66,279412,[0 7 9 4 1 5 2 8 3 6],339497,[0 9 4 3 6 1 7 8 5 2]
67,174915,[0 5 3 7 9 6 1 4 8 2],430696,[1 2 7 5 3 0 8 9 4 6]
68,438038,[1 2 8 9 4 3 6 5 0 7],475894,[1 3 8 4 9 6 7 5 0 2]
69,272368,[0 7 8 1 3 6 5 9 2 4],441481,[1 2 9 6 3 0 4 5 8 7]
70,380942,[1 0 5 7 2 6 8 4 3 9],134707,[0 4 3 8 1 6 9 2 7 5]
71,213129,[0 6 3 4 1 2 7 8 9 5],210004,[0 6 2 7 8 1 3 9 4 5]
