2%,Optima 1, Optima [1],Optima 2, Optima [2]
32,180333,[0 5 4 8 3 7 9 2 6 1],201468,[0 5 9 8 6 7 3 1 2 4]
33,182050,[0 5 6 1 9 2 4 8 3 7],199804,[0 5 9 6 4 1 2 8 3 7]
34,192518,[0 5 8 2 4 3 7 6 1 9],145585,[0 4 6 9 2 3 1 5 8 7]
35,140791,[0 4 5 9 6 2 3 1 8 7],151864,[0 4 8 1 9 5 6 7 2 3]
36,177947,[0 5 4 3 1 9 6 8 7 2],188552,[0 5 7 3 9 2 4 6 1 8]
37,178260,[0 5 4 3 7 6 8 1 2 9],189953,[0 5 7 6 8 9 3 4 2 1]
38,160403,[0 4 9 7 6 5 2 8 3 1],183100,[0 5 6 3 2 9 1 8 4 7]
39,135649,[0 4 3 9 5 6 1 2 8 7],152031,[0 4 8 2 1 9 6 5 7 3]
40,194747,[0 5 8 6 3 9 2 7 4 1],145257,[0 4 6 8 7 3 2 5 9 1]
41,138049,[0 4 5 3 8 6 1 2 9 7],155094,[0 4 8 7 3 5 2 1 6 9]
42,129592,[0 4 2 7 9 8 5 6 1 3],134063,[0 4 3 7 2 1 9 8 6 5]
43,160467,[0 4 9 7 8 2 1 5 6 3],183148,[0 5 6 3 4 2 1 9 7 8]
44,175207,[0 5 3 8 4 1 6 2 9 7],160620,[0 4 9 8 1 5 6 2 3 7]
45,193547,[0 5 8 3 7 9 2 6 4 1],203134,[0 6 1 4 2 8 9 7 3 5]
46,138030,[0 4 5 3 8 2 6 1 7 9],141356,[0 4 6 1 3 9 8 5 2 7]
47,143728,[0 4 6 5 7 8 3 9 1 2],145567,[0 4 6 9 2 1 5 3 8 7]
48,128081,[0 4 2 5 9 3 7 8 6 1],163489,[0 5 1 6 2 7 3 4 9 8]
49,183073,[0 5 6 3 2 8 1 4 9 7],200030,[0 5 9 6 7 8 3 2 1 4]
50,156265,[0 4 9 1 2 5 3 6 8 7],178664,[0 5 4 6 1 9 3 7 2 8]
51,193284,[0 5 8 3 4 7 6 1 2 9],153317,[0 4 8 3 9 6 1 7 5 2]
52,154607,[0 4 8 6 7 2 9 5 3 1],142475,[0 4 6 2 9 3 5 8 7 1]
53,180296,[0 5 4 8 3 6 2 7 1 9],168984,[0 5 2 6 8 3 1 4 7 9]
54,178653,[0 5 4 6 1 8 9 3 7 2],141534,[0 4 6 1 7 5 3 2 8 9]
55,180565,[0 5 4 8 7 6 3 1 9 2],162588,[0 5 1 3 8 9 6 2 4 7]
56,129198,[0 4 2 7 5 8 3 1 6 9],198248,[0 5 9 3 4 1 6 7 2 8]
57,147434,[0 4 7 2 8 6 1 5 3 9],178074,[0 5 4 3 2 9 8 1 6 7]
58,183296,[0 5 6 3 7 4 2 8 1 9],154247,[0 4 8 6 2 3 9 7 5 1]
59,189383,[0 5 7 6 1 2 9 8 4 3],178532,[0 5 4 3 9 7 8 2 1 6]
60,190496,[0 5 7 8 4 3 2 6 1 9],150934,[0 4 7 9 5 6 8 3 1 2]
61,183959,[0 5 6 4 3 9 8 7 2 1],167600,[0 5 2 3 8 7 4 6 1 9]
62,146912,[0 4 7 2 1 5 6 8 3 9],143740,[0 4 6 5 7 9 1 8 2 3]
63,163272,[0 5 1 4 8 7 2 3 6 9],179443,[0 5 4 7 2 3 9 1 8 6]
64,169933,[0 5 2 8 1 3 7 4 9 6],165450,[0 5 1 8 7 6 9 2 3 4]
65,143037,[0 4 6 3 7 9 8 2 5 1],164472,[0 5 1 7 4 8 2 3 6 9]
66,146102,[0 4 6 9 8 3 5 2 1 7],192209,[0 5 8 1 9 6 4 7 3 2]
67,187990,[0 5 7 3 1 6 9 8 2 4],173442,[0 5 3 4 9 2 8 1 6 7]
68,168995,[0 5 2 6 8 3 4 9 7 1],164495,[0 5 1 7 4 8 9 6 3 2]
69,135084,[0 4 3 8 6 7 5 1 2 9],144291,[0 4 6 7 3 5 1 8 9 2]
70,187981,[0 5 7 3 1 6 8 2 9 4],137572,[0 4 5 3 1 7 2 9 6 8]
71,138864,[0 4 5 6 9 2 1 3 7 8],158727,[0 4 9 5 3 7 6 2 8 1]
72,158048,[0 4 9 3 6 1 5 7 2 8],139917,[0 4 5 8 2 9 7 3 6 1]
73,162960,[0 5 1 4 6 2 3 7 8 9],194261,[0 5 8 4 7 9 1 6 3 2]
74,166708,[0 5 2 1 7 4 3 9 6 8],152693,[0 4 8 3 1 6 2 9 7 5]
75,167219,[0 5 2 3 4 7 6 9 8 1],186199,[0 5 6 9 4 7 2 1 8 3]
76,166693,[0 5 2 1 7 3 8 4 9 6],205161,[0 6 1 7 9 5 3 4 8 2]
77,193073,[0 5 8 3 1 9 6 7 4 2],186035,[0 5 6 9 3 2 4 8 7 1]
78,158225,[0 4 9 3 7 5 6 8 2 1],150522,[0 4 7 9 1 3 8 2 5 6]
79,134055,[0 4 3 7 2 1 8 6 9 5],201277,[0 5 9 8 4 2 6 1 7 3]
80,161263,[0 4 9 8 7 6 2 1 5 3],154040,[0 4 8 5 9 6 2 3 1 7]
81,181061,[0 5 4 9 3 8 1 7 6 2],177134,[0 5 4 2 1 3 8 7 6 9]
82,155083,[0 4 8 7 3 2 9 1 6 5],142333,[0 4 6 2 8 1 7 3 9 5]
83,126515,[0 4 2 1 8 5 6 9 7 3],150722,[0 4 7 9 3 1 2 6 5 8]
84,183409,[0 5 6 3 8 4 1 2 9 7],191399,[0 5 7 9 6 8 4 3 2 1]
85,169729,[0 5 2 7 8 4 1 3 9 6],155907,[0 4 8 9 5 2 1 6 7 3]
86,132856,[0 4 3 5 7 1 8 9 2 6],143173,[0 4 6 3 9 1 7 2 8 5]
87,128963,[0 4 2 7 1 8 5 9 6 3],165421,[0 5 1 8 7 4 6 2 9 3]
88,129817,[0 4 2 8 3 9 1 5 7 6],191207,[0 5 7 9 4 2 8 6 3 1]
89,138373,[0 4 5 6 2 1 8 3 9 7],188511,[0 5 7 3 8 9 4 2 6 1]
90,138012,[0 4 5 3 8 1 7 2 6 9],159129,[0 4 9 6 1 2 5 7 8 3]
91,156932,[0 4 9 1 8 6 7 3 2 5],143414,[0 4 6 5 2 1 8 7 3 9]
92,193960,[0 5 8 4 3 2 7 9 1 6],168643,[0 5 2 6 3 4 9 1 8 7]
93,170016,[0 5 2 8 1 9 3 4 6 7],137504,[0 4 5 2 9 8 3 6 1 7]
94,144149,[0 4 6 7 2 3 1 9 8 5],134553,[0 4 3 7 9 2 5 6 8 1]
95,137208,[0 4 5 2 7 6 1 3 8 9],183170,[0 5 6 3 4 7 1 8 2 9]
96,190133,[0 5 7 8 1 4 2 9 6 3],144290,[0 4 6 7 3 5 1 8 2 9]
97,165317,[0 5 1 8 6 7 2 9 4 3],160594,[0 4 9 8 1 3 5 7 2 6]
98,189530,[0 5 7 6 2 4 1 8 3 9],150635,[0 4 7 9 2 3 5 8 6 1]
99,158589,[0 4 9 5 2 6 8 3 7 1],201662,[0 6 1 2 3 7 8 5 4 9]
100,173865,[0 5 3 6 4 9 2 7 8 1],143862,[0 4 6 5 8 9 2 1 3 7]
1,149037,[0 4 7 5 9 8 6 2 3 1],173427,[0 5 3 4 9 2 1 7 8 6]
2,173729,[0 5 3 6 2 8 7 9 4 1],186585,[0 5 7 1 2 9 4 6 8 3]
3,191251,[0 5 7 9 4 6 8 1 3 2],152135,[0 4 8 2 3 7 9 6 5 1]
4,194089,[0 5 8 4 6 3 1 2 9 7],195395,[0 5 8 7 3 2 4 9 6 1]
5,143821,[0 4 6 5 8 3 7 1 9 2],152873,[0 4 8 3 2 9 6 7 5 1]
6,161656,[0 5 1 2 7 3 8 9 4 6],146337,[0 4 7 1 3 6 5 8 9 2]
7,190644,[0 5 7 8 6 4 3 1 2 9],153727,[0 4 8 5 6 1 3 2 9 7]
8,140007,[0 4 5 8 3 7 6 2 9 1],149228,[0 4 7 6 2 5 9 3 1 8]
9,137853,[0 4 5 3 6 8 9 2 7 1],160848,[0 4 9 8 3 5 1 2 6 7]
10,140292,[0 4 5 8 9 1 6 2 3 7],162940,[0 5 1 4 3 9 2 8 6 7]
11,135121,[0 4 3 8 7 1 2 5 9 6],145150,[0 4 6 8 5 3 9 7 1 2]
12,188206,[0 5 7 3 4 2 9 8 1 6],160489,[0 4 9 7 8 3 1 2 6 5]
13,175661,[0 5 3 8 9 7 1 6 4 2],158483,[0 4 9 5 1 7 3 8 6 2]
14,154540,[0 4 8 6 5 9 1 7 2 3],157429,[0 4 9 2 6 8 5 1 7 3]
15,135855,[0 4 3 9 7 1 6 5 8 2],179313,[0 5 4 7 1 3 6 8 9 2]
16,155295,[0 4 8 7 6 1 5 3 9 2],158204,[0 4 9 3 7 2 8 5 1 6]
17,144427,[0 4 6 7 5 3 9 1 8 2],198531,[0 5 9 3 7 4 1 6 8 2]
18,178860,[0 5 4 6 3 7 8 1 2 9],193558,[0 5 8 3 7 9 6 4 1 2]
19,128796,[0 4 2 6 9 3 7 1 5 8],142479,[0 4 6 2 9 3 7 5 8 1]
20,136601,[0 4 5 1 8 3 7 9 6 2],154235,[0 4 8 6 2 3 5 9 7 1]
21,146065,[0 4 6 9 8 2 1 3 7 5],159725,[0 4 9 6 8 1 2 7 5 3]
22,184593,[0 5 6 7 3 2 4 8 9 1],187749,[0 5 7 2 8 4 9 3 6 1]
23,157041,[0 4 9 2 1 7 5 6 8 3],181498,[0 5 6 1 2 7 4 9 3 8]
24,196068,[0 5 8 9 2 7 4 1 3 6],190675,[0 5 7 8 6 9 4 1 3 2]
25,157468,[0 4 9 2 7 3 1 8 5 6],199671,[0 5 9 6 2 8 4 3 7 1]
26,143900,[0 4 6 5 9 1 8 3 2 7],195598,[0 5 8 7 4 9 6 3 1 2]
27,187029,[0 5 7 1 8 4 9 3 6 2],133238,[0 4 3 6 1 5 8 7 2 9]
28,145230,[0 4 6 8 7 2 3 1 5 9],193164,[0 5 8 3 2 7 6 1 4 9]
29,155920,[0 4 8 9 5 2 6 7 1 3],175036,[0 5 3 8 1 7 2 9 4 6]
30,176083,[0 5 3 9 6 2 8 1 7 4],174846,[0 5 3 7 9 1 4 2 6 8]
31,127624,[0 4 2 5 3 7 8 9 1 6],177503,[0 5 4 2 7 1 9 8 6 3]
32,129963,[0 4 2 8 6 1 3 7 9 5],168336,[0 5 2 4 8 9 1 3 6 7]
33,198632,[0 5 9 3 8 2 4 6 1 7],154374,[0 4 8 6 3 5 2 1 7 9]
34,159187,[0 4 9 6 1 5 8 2 7 3],190352,[0 5 7 8 3 2 4 6 1 9]
35,138645,[0 4 5 6 7 2 9 3 8 1],186126,[0 5 6 9 4 1 3 2 7 8]
36,133751,[0 4 3 6 8 5 9 7 2 1],196063,[0 5 8 9 2 7 3 1 6 4]
37,162828,[0 5 1 4 2 9 7 3 6 8],195712,[0 5 8 7 6 9 3 4 1 2]
38,133813,[0 4 3 6 9 1 7 2 8 5],160841,[0 4 9 8 3 2 6 7 5 1]
39,166007,[0 5 1 9 6 3 8 7 4 2],171462,[0 5 3 1 2 9 6 4 7 8]
40,134493,[0 4 3 7 8 6 9 2 5 1],142507,[0 4 6 2 9 5 8 1 7 3]
41,141209,[0 4 6 1 2 8 7 9 5 3],194960,[0 5 8 6 7 4 2 3 1 9]
42,185446,[0 5 6 8 4 2 9 7 1 3],149129,[0 4 7 6 1 8 5 9 3 2]
43,190960,[0 5 7 9 2 3 6 8 1 4],163295,[0 5 1 4 8 7 9 6 3 2]
44,197078,[0 5 9 1 7 3 6 4 2 8],158507,[0 4 9 5 1 8 3 7 6 2]
45,129311,[0 4 2 7 6 5 9 8 3 1],146916,[0 4 7 2 1 5 8 3 6 9]
46,167723,[0 5 2 3 9 7 4 8 6 1],188439,[0 5 7 3 8 2 6 4 9 1]
47,144719,[0 4 6 7 9 8 5 3 2 1],143096,[0 4 6 3 8 5 2 7 1 9]
48,141896,[0 4 6 2 1 7 5 8 3 9],185589,[0 5 6 8 7 3 9 2 4 1]
49,134714,[0 4 3 8 1 7 2 6 5 9],160235,[0 4 9 7 5 2 3 8 6 1]
50,180909,[0 5 4 9 2 6 8 3 7 1],157903,[0 4 9 3 2 8 5 1 7 6]
51,172126,[0 5 3 2 1 6 9 8 4 7],151272,[0 4 8 1 2 7 3 5 6 9]
52,185453,[0 5 6 8 4 3 1 9 7 2],172549,[0 5 3 2 7 9 6 1 8 4]
53,189326,[0 5 7 4 9 6 3 2 1 8],141092,[0 4 5 9 8 6 7 2 1 3]
54,148408,[0 4 7 5 1 8 6 9 2 3],180364,[0 5 4 8 6 1 2 9 3 7]
55,154220,[0 4 8 6 2 1 9 5 3 7],189650,[0 5 7 6 3 4 1 8 2 9]
56,163441,[0 5 1 6 2 3 4 7 9 8],191192,[0 5 7 9 4 2 3 6 1 8]
57,143108,[0 4 6 3 8 5 9 2 1 7],138023,[0 4 5 3 8 1 9 7 6 2]
58,194179,[0 5 8 4 7 1 9 2 6 3],166974,[0 5 2 1 9 6 4 3 7 8]
59,163040,[0 5 1 4 6 8 3 7 2 9],201237,[0 5 9 8 3 7 6 2 4 1]
60,198918,[0 5 9 4 2 7 3 1 6 8],162788,[0 5 1 4 2 7 9 6 3 8]
61,173623,[0 5 3 6 1 9 4 2 8 7],143924,[0 4 6 5 9 2 8 3 1 7]
62,171833,[0 5 3 1 7 9 6 8 4 2],166077,[0 5 1 9 6 8 7 3 4 2]
63,183084,[0 5 6 3 2 8 7 1 4 9],179705,[0 5 4 7 6 3 8 9 2 1]
64,160767,[0 4 9 8 2 6 5 3 7 1],191516,[0 5 7 9 8 6 4 2 1 3]
65,138915,[0 4 5 6 9 7 1 3 8 2],190950,[0 5 7 9 2 3 4 1 6 8]
66,131578,[0 4 3 1 8 6 5 9 2 7],182327,[0 5 6 2 3 4 9 8 7 1]
67,188570,[0 5 7 3 9 4 1 6 2 8],139051,[0 4 5 7 1 8 9 2 6 3]
68,142893,[0 4 6 3 5 8 9 2 7 1],173645,[0 5 3 6 2 1 4 9 8 7]
69,142315,[0 4 6 2 7 9 8 1 5 3],176816,[0 5 4 1 7 6 3 8 2 9]
70,126897,[0 4 2 3 5 7 6 8 9 1],188763,[0 5 7 4 2 1 3 8 9 6]
71,191464,[0 5 7 9 8 3 4 6 1 2],168005,[0 5 2 4 6 1 3 9 8 7]
72,137033,[0 4 5 2 3 9 7 8 6 1],170627,[0 5 2 8 9 7 3 6 4 1]
73,139272,[0 4 5 7 3 8 1 2 6 9],155033,[0 4 8 7 2 9 5 6 3 1]
74,191127,[0 5 7 9 3 6 4 2 8 1],205486,[0 6 1 8 4 3 9 7 2 5]
75,194388,[0 5 8 4 9 7 3 1 2 6],164789,[0 5 1 7 9 3 2 8 6 4]
76,159615,[0 4 9 6 7 1 5 3 8 2],143532,[0 4 6 5 3 1 8 2 7 9]
77,192629,[0 5 8 2 6 3 1 9 7 4],157390,[0 4 9 2 6 5 8 7 1 3]
78,158960,[0 4 9 5 7 6 2 3 1 8],155927,[0 4 8 9 5 2 7 6 3 1]
79,193177,[0 5 8 3 2 9 1 4 7 6],176696,[0 5 4 1 6 7 3 8 2 9]
80,188742,[0 5 7 4 1 9 3 2 6 8],144169,[0 4 6 7 2 5 1 3 9 8]
81,198177,[0 5 9 3 2 6 4 7 8 1],185439,[0 5 6 8 4 2 7 3 9 1]
82,171552,[0 5 3 1 4 8 2 6 7 9],155274,[0 4 8 7 5 9 6 1 2 3]
83,136935,[0 4 5 2 3 1 8 7 9 6],165866,[0 5 1 9 4 3 2 7 6 8]
84,174007,[0 5 3 6 8 1 4 2 9 7],150070,[0 4 7 8 3 5 9 6 1 2]
85,130376,[0 4 2 9 1 6 5 7 3 8],156510,[0 4 9 1 5 3 6 2 7 8]
86,141339,[0 4 6 1 3 9 2 7 8 5],137890,[0 4 5 3 7 1 6 9 2 8]
87,139633,[0 4 5 7 9 6 1 2 8 3],160181,[0 4 9 7 3 8 1 6 5 2]
88,176644,[0 5 4 1 6 2 3 9 7 8],179523,[0 5 4 7 3 1 2 8 9 6]
89,131387,[0 4 3 1 6 9 5 8 7 2],134949,[0 4 3 8 5 6 9 2 7 1]
90,174201,[0 5 3 6 9 7 2 4 8 1],200448,[0 5 9 7 3 4 1 2 6 8]
91,189640,[0 5 7 6 3 2 8 9 1 4],190976,[0 5 7 9 2 4 3 6 1 8]
92,167645,[0 5 2 3 9 1 4 8 7 6],161674,[0 5 1 2 7 4 6 9 3 8]
93,169770,[0 5 2 7 8 6 9 1 3 4],165117,[0 5 1 8 3 9 7 4 6 2]
94,166086,[0 5 1 9 7 2 4 3 6 8],141611,[0 4 6 1 8 2 5 9 7 3]
95,159866,[0 4 9 7 1 3 2 6 5 8],204096,[0 6 1 5 4 9 2 3 7 8]
96,168372,[0 5 2 4 9 1 7 3 6 8],161819,[0 5 1 2 8 6 4 9 7 3]
97,126638,[0 4 2 1 9 5 7 6 3 8],174938,[0 5 3 7 9 8 1 4 2 6]
98,156613,[0 4 9 1 6 2 7 3 8 5],177292,[0 5 4 2 3 7 1 9 6 8]
99,184582,[0 5 6 7 3 1 9 8 2 4],173070,[0 5 3 4 6 2 7 1 8 9]
100,196729,[0 5 9 1 3 6 2 4 8 7],170102,[0 5 2 8 3 6 7 4 1 9]
1,178149,[0 5 4 3 6 7 9 2 8 1],182324,[0 5 6 2 3 4 9 7 1 8]
2,127175,[0 4 2 3 7 8 9 6 5 1],174964,[0 5 3 8 1 2 4 9 6 7]
3,198578,[0 5 9 3 7 8 1 4 2 6],141709,[0 4 6 1 8 9 5 2 7 3]
4,132611,[0 4 3 5 2 1 7 9 8 6],176985,[0 5 4 1 8 9 3 6 7 2]
5,188441,[0 5 7 3 8 2 6 9 4 1],195411,[0 5 8 7 3 4 1 6 9 2]
6,161512,[0 5 1 2 4 9 7 8 3 6],186158,[0 5 6 9 4 2 7 3 1 8]
7,172601,[0 5 3 2 8 4 7 9 6 1],150453,[0 4 7 8 9 5 6 2 3 1]
8,197196,[0 5 9 1 8 3 6 2 4 7],141119,[0 4 5 9 8 7 6 3 2 1]
9,153016,[0 4 8 3 6 1 7 9 2 5],148511,[0 4 7 5 2 6 9 8 3 1]
10,193601,[0 5 8 3 9 2 6 7 4 1],179055,[0 5 4 6 8 1 7 3 9 2]
11,169809,[0 5 2 7 9 1 4 6 8 3],166738,[0 5 2 1 7 6 4 9 3 8]
12,183144,[0 5 6 3 4 2 1 7 8 9],187610,[0 5 7 2 6 4 1 8 3 9]
13,127999,[0 4 2 5 8 7 3 1 9 6],195791,[0 5 8 7 9 3 6 4 2 1]
14,173294,[0 5 3 4 8 1 7 6 2 9],190005,[0 5 7 6 9 2 8 3 4 1]
15,128260,[0 4 2 6 1 9 3 8 5 7],182862,[0 5 6 2 9 8 3 1 4 7]
16,126929,[0 4 2 3 5 8 7 9 6 1],194163,[0 5 8 4 7 1 2 6 9 3]
17,161318,[0 5 1 2 3 6 8 7 4 9],135440,[0 4 3 9 1 7 5 6 2 8]
18,135496,[0 4 3 9 2 1 7 8 5 6],162571,[0 5 1 3 8 7 9 2 6 4]
19,156810,[0 4 9 1 7 6 8 2 3 5],167942,[0 5 2 4 3 7 8 6 1 9]
20,196572,[0 5 9 1 2 3 7 4 6 8],185997,[0 5 6 9 2 8 7 3 4 1]
21,190941,[0 5 7 9 2 1 8 4 6 3],155083,[0 4 8 7 3 2 9 1 6 5]
22,138346,[0 4 5 6 1 9 3 8 2 7],165042,[0 5 1 8 3 4 9 2 6 7]
23,137926,[0 4 5 3 7 2 9 8 1 6],172944,[0 5 3 4 2 6 1 7 8 9]
24,167110,[0 5 2 3 1 7 9 8 4 6],181882,[0 5 6 1 7 8 3 9 2 4]
25,137879,[0 4 5 3 6 9 8 7 2 1],203300,[0 6 1 4 5 2 9 7 3 8]
26,150238,[0 4 7 8 5 9 6 3 1 2],139268,[0 4 5 7 3 6 9 2 1 8]
27,166260,[0 5 1 9 8 4 6 2 3 7],138447,[0 4 5 6 2 8 7 3 9 1]
28,172182,[0 5 3 2 1 9 6 4 7 8],146358,[0 4 7 1 3 8 5 2 6 9]
29,157680,[0 4 9 3 1 2 5 6 7 8],134261,[0 4 3 7 5 9 1 8 6 2]
30,152436,[0 4 8 2 7 3 6 1 5 9],135906,[0 4 3 9 7 5 8 1 2 6]
31,157253,[0 4 9 2 5 6 1 8 7 3],174107,[0 5 3 6 8 9 2 7 4 1]
32,162436,[0 5 1 3 7 8 2 9 4 6],185612,[0 5 6 8 7 4 9 2 1 3]
33,173374,[0 5 3 4 8 7 9 6 1 2],188370,[0 5 7 3 6 8 9 1 2 4]
34,195445,[0 5 8 7 3 6 4 1 9 2],139530,[0 4 5 7 8 6 9 1 2 3]
35,137012,[0 4 5 2 3 8 9 6 1 7],167358,[0 5 2 3 6 8 4 1 7 9]
36,196351,[0 5 8 9 6 2 3 1 7 4],143412,[0 4 6 5 2 1 8 3 7 9]
37,171971,[0 5 3 1 9 2 6 8 7 4],146502,[0 4 7 1 5 9 3 2 6 8]
38,130744,[0 4 2 9 6 5 7 8 1 3],194394,[0 5 8 4 9 7 6 1 2 3]
39,184562,[0 5 6 7 3 1 2 8 4 9],160173,[0 4 9 7 3 6 8 2 5 1]
40,167861,[0 5 2 4 1 9 3 8 7 6],175866,[0 5 3 9 2 6 8 1 4 7]
41,167735,[0 5 2 3 9 7 8 6 4 1],192950,[0 5 8 2 9 7 4 3 1 6]
42,141434,[0 4 6 1 5 8 2 7 3 9],151998,[0 4 8 2 1 7 5 3 6 9]
43,150047,[0 4 7 8 3 2 9 6 5 1],163949,[0 5 1 6 8 3 2 9 7 4]
44,136782,[0 4 5 1 9 8 3 2 6 7],160096,[0 4 9 7 3 1 6 8 2 5]
45,130812,[0 4 2 9 7 1 6 3 5 8],166647,[0 5 2 1 6 8 7 4 9 3]
46,132916,[0 4 3 5 7 8 1 9 2 6],136303,[0 4 5 1 3 9 6 2 8 7]
47,166643,[0 5 2 1 6 8 4 9 7 3],171396,[0 5 3 1 2 6 8 4 7 9]
48,195472,[0 5 8 7 3 9 4 6 1 2],180625,[0 5 4 8 9 2 1 3 7 6]
49,165345,[0 5 1 8 6 9 3 4 7 2],164262,[0 5 1 7 2 9 4 3 6 8]
50,157795,[0 4 9 3 1 8 7 2 6 5],142870,[0 4 6 3 5 7 9 8 1 2]
51,133474,[0 4 3 6 5 2 7 9 1 8],161608,[0 5 1 2 6 8 7 9 3 4]
52,192282,[0 5 8 2 1 4 9 3 6 7],145303,[0 4 6 8 7 9 2 1 5 3]
53,198799,[0 5 9 4 1 7 3 2 8 6],142286,[0 4 6 2 7 8 5 3 1 9]
54,187006,[0 5 7 1 8 3 9 6 2 4],192587,[0 5 8 2 4 9 3 7 6 1]
55,132208,[0 4 3 2 7 8 6 9 1 5],147955,[0 4 7 3 5 9 8 1 6 2]
56,166223,[0 5 1 9 8 2 7 6 4 3],150219,[0 4 7 8 5 9 1 3 6 2]
57,189316,[0 5 7 4 9 6 1 8 2 3],133631,[0 4 3 6 7 5 9 8 2 1]
58,157887,[0 4 9 3 2 7 6 5 8 1],165340,[0 5 1 8 6 9 2 7 3 4]
59,193728,[0 5 8 4 1 6 2 3 7 9],179198,[0 5 4 6 9 2 7 3 1 8]
60,164623,[0 5 1 7 6 9 3 2 8 4],189080,[0 5 7 4 6 8 2 3 1 9]
61,194249,[0 5 8 4 7 6 3 9 2 1],180648,[0 5 4 8 9 3 1 2 6 7]
62,128582,[0 4 2 6 7 5 8 3 1 9],137031,[0 4 5 2 3 9 7 6 8 1]
63,165935,[0 5 1 9 4 7 8 6 3 2],139729,[0 4 5 8 1 6 2 3 9 7]
64,128420,[0 4 2 6 5 1 9 7 3 8],145542,[0 4 6 9 1 8 3 2 5 7]
65,162768,[0 5 1 4 2 7 3 6 8 9],137884,[0 4 5 3 7 1 2 9 6 8]
66,133792,[0 4 3 6 8 9 5 7 1 2],186639,[0 5 7 1 3 4 8 6 9 2]
67,136189,[0 4 5 1 2 9 7 3 8 6],204753,[0 6 1 7 4 3 5 8 9 2]
68,130973,[0 4 2 9 8 5 1 7 6 3],189198,[0 5 7 4 8 6 2 1 3 9]
69,162702,[0 5 1 3 9 8 4 2 6 7],155583,[0 4 8 9 1 5 6 3 7 2]
70,129806,[0 4 2 8 3 7 6 5 1 9],172387,[0 5 3 2 6 7 9 1 8 4]
71,155516,[0 4 8 7 9 6 5 2 1 3],180597,[0 5 4 8 7 9 6 2 3 1]
