70%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4]
18,203,[0 2 5 3 6 4 1],1535,[2 0 5 6 4 3 1],1458,[2 0 1 6 3 4 5],2383,[3 1 6 2 0 5 4]
19,188,[0 2 4 6 3 1 5],4209,[5 6 0 2 3 4 1],1722,[2 3 1 6 0 4 5],3832,[5 1 6 3 4 0 2]
20,3419,[4 5 2 1 6 3 0],3199,[4 2 5 1 0 6 3],2799,[3 6 1 4 2 5 0],2821,[3 6 2 4 0 5 1]
21,2337,[3 1 4 2 5 6 0],2650,[3 5 0 2 6 1 4],2575,[3 4 2 1 0 6 5],2888,[4 0 1 3 5 2 6]
22,2465,[3 2 4 5 6 1 0],1823,[2 4 0 6 5 3 1],2146,[2 6 5 1 4 0 3],4062,[5 3 6 1 0 2 4]
23,556,[0 5 4 1 6 2 3],3839,[5 1 6 4 3 2 0],727,[1 0 2 4 3 6 5],4127,[5 4 1 6 3 2 0]
24,3558,[4 6 3 1 0 2 5],2594,[3 4 5 0 2 1 6],3985,[5 3 1 0 2 6 4],2790,[3 6 1 2 0 4 5]
25,3228,[4 2 6 3 0 1 5],1830,[2 4 1 3 0 5 6],835,[1 0 6 5 2 4 3],3405,[4 5 1 6 2 3 0]
26,1433,[1 6 5 3 4 2 0],1111,[1 4 2 3 0 6 5],1786,[2 3 6 1 5 0 4],955,[1 2 6 5 0 4 3]
27,3288,[4 3 2 0 1 5 6],1479,[2 0 3 5 4 6 1],2154,[2 6 5 4 0 1 3],1770,[2 3 5 6 0 1 4]
28,2231,[3 0 4 6 5 2 1],1332,[1 6 0 4 2 3 5],2524,[3 4 0 1 6 2 5],731,[1 0 2 4 6 5 3]
29,1558,[2 0 6 5 4 1 3],1661,[2 1 6 0 5 4 3],692,[0 6 4 5 2 1 3],3042,[4 1 2 6 0 3 5]
30,3617,[5 0 1 4 6 3 2],3134,[4 2 0 5 3 1 6],1619,[2 1 4 3 6 5 0],4172,[5 4 3 6 1 0 2]
31,219,[0 2 6 1 4 5 3],1442,[2 0 1 3 5 4 6],3788,[5 1 3 6 2 0 4],3148,[4 2 1 0 6 3 5]
32,2243,[3 0 5 2 6 4 1],1086,[1 4 0 3 2 5 6],767,[1 0 3 6 5 4 2],3709,[5 0 6 3 1 4 2]
33,1411,[1 6 4 5 0 3 2],2351,[3 1 4 6 5 2 0],3421,[4 5 2 3 0 6 1],2662,[3 5 0 6 4 1 2]
34,2198,[3 0 2 5 4 1 6],3612,[5 0 1 4 2 3 6],3847,[5 2 0 3 1 6 4],1543,[2 0 6 3 1 5 4]
35,2330,[3 1 4 0 5 2 6],2899,[4 0 1 6 2 5 3],1086,[1 4 0 3 2 5 6],1767,[2 3 5 4 1 6 0]
36,2404,[3 2 0 1 6 4 5],1219,[1 5 0 6 2 4 3],2938,[4 0 3 2 6 1 5],3166,[4 2 1 6 5 0 3]
37,915,[1 2 5 0 4 6 3],2166,[3 0 1 4 2 5 6],1954,[2 5 1 3 6 0 4],1532,[2 0 5 6 3 1 4]
38,3259,[4 3 0 6 1 5 2],1383,[1 6 3 4 2 5 0],2131,[2 6 4 5 0 3 1],2479,[3 2 5 1 0 6 4]
39,526,[0 5 2 6 4 1 3],4386,[6 0 3 5 1 2 4],3886,[5 2 1 6 4 0 3],2640,[3 5 0 1 2 4 6]
40,1775,[2 3 5 6 4 1 0],2650,[3 5 0 2 6 1 4],2390,[3 1 6 4 2 0 5],695,[0 6 4 5 3 2 1]
41,1031,[1 3 4 6 5 2 0],3311,[4 3 2 6 5 1 0],2739,[3 5 6 0 2 4 1],2854,[3 6 4 5 2 0 1]
42,582,[0 5 6 2 1 3 4],4111,[5 4 1 2 0 6 3],1035,[1 3 5 0 4 6 2],2159,[2 6 5 4 3 1 0]
43,2170,[3 0 1 4 6 2 5],4141,[5 4 2 3 0 6 1],1411,[1 6 4 5 0 3 2],2808,[3 6 2 0 1 4 5]
44,2734,[3 5 4 6 2 0 1],2183,[3 0 1 6 5 4 2],1607,[2 1 3 6 5 4 0],3782,[5 1 3 4 2 0 6]
45,2340,[3 1 4 5 0 2 6],1767,[2 3 5 4 1 6 0],3838,[5 1 6 4 3 0 2],2173,[3 0 1 5 2 6 4]
46,2754,[3 5 6 4 0 1 2],3176,[4 2 3 1 5 0 6],3701,[5 0 6 1 4 3 2],1472,[2 0 3 4 5 1 6]
47,3402,[4 5 1 6 0 2 3],2289,[3 1 0 4 5 6 2],1059,[1 3 6 0 4 5 2],2982,[4 0 6 2 1 3 5]
48,527,[0 5 2 6 4 3 1],2511,[3 2 6 4 1 5 0],1667,[2 1 6 3 5 4 0],3846,[5 2 0 3 1 4 6]
49,879,[1 2 3 5 4 6 0],1842,[2 4 1 6 0 3 5],1414,[1 6 4 5 3 0 2],2885,[4 0 1 2 6 5 3]
50,2790,[3 6 1 2 0 4 5],3763,[5 1 2 6 0 4 3],677,[0 6 4 1 5 3 2],1471,[2 0 3 4 1 6 5]
51,3257,[4 3 0 5 6 2 1],2230,[3 0 4 6 5 1 2],1792,[2 3 6 4 5 0 1],3810,[5 1 4 6 0 2 3]
52,822,[1 0 6 3 2 4 5],3116,[4 1 6 5 2 0 3],959,[1 2 6 5 4 3 0],1436,[1 6 5 4 2 0 3]
53,2471,[3 2 4 6 5 1 0],915,[1 2 5 0 4 6 3],3398,[4 5 1 3 2 0 6],2821,[3 6 2 4 0 5 1]
54,299,[0 3 4 2 6 5 1],1115,[1 4 2 3 6 5 0],1274,[1 5 4 0 3 2 6],1933,[2 5 0 4 1 6 3]
55,1631,[2 1 4 6 5 3 0],1360,[1 6 2 4 5 0 3],865,[1 2 3 0 4 6 5],1320,[1 6 0 2 3 4 5]
56,759,[1 0 3 5 4 6 2],3581,[4 6 5 0 3 2 1],1461,[2 0 1 6 4 5 3],1241,[1 5 2 4 6 3 0]
57,2582,[3 4 2 5 1 0 6],2676,[3 5 1 4 0 2 6],1823,[2 4 0 6 5 3 1],2358,[3 1 5 2 0 4 6]
58,2538,[3 4 0 6 1 2 5],1556,[2 0 6 5 3 1 4],3662,[5 0 3 4 2 1 6],3048,[4 1 3 0 2 5 6]
59,1685,[2 3 0 1 6 5 4],983,[1 3 0 6 5 4 2],2069,[2 6 1 0 5 4 3],1461,[2 0 1 6 4 5 3]
60,2290,[3 1 0 4 6 2 5],2594,[3 4 5 0 2 1 6],779,[1 0 4 3 6 5 2],1822,[2 4 0 6 5 1 3]
61,916,[1 2 5 0 6 3 4],1059,[1 3 6 0 4 5 2],1927,[2 5 0 3 1 6 4],1676,[2 1 6 5 3 0 4]
62,870,[1 2 3 4 0 5 6],3484,[4 6 0 1 5 2 3],2680,[3 5 1 4 6 0 2],3109,[4 1 6 3 0 5 2]
63,247,[0 3 1 4 2 6 5],3167,[4 2 1 6 5 3 0],2228,[3 0 4 6 2 1 5],984,[1 3 2 0 4 5 6]
64,372,[0 4 1 5 2 3 6],3556,[4 6 3 0 5 1 2],2465,[3 2 4 5 6 1 0],1801,[2 4 0 1 3 6 5]
65,2060,[2 6 0 5 3 1 4],1356,[1 6 2 4 0 3 5],1714,[2 3 1 4 6 0 5],1733,[2 3 4 0 6 5 1]
66,359,[0 3 6 5 4 2 1],1125,[1 4 2 6 3 5 0],1418,[1 6 5 0 3 2 4],3482,[4 6 0 1 3 2 5]
67,2406,[3 2 0 4 1 5 6],2619,[3 4 6 0 2 5 1],2904,[4 0 2 1 3 5 6],2595,[3 4 5 0 2 6 1]
68,3650,[5 0 3 1 4 2 6],1033,[1 3 5 0 2 6 4],2986,[4 0 6 2 5 1 3],3050,[4 1 3 0 5 2 6]
69,2154,[2 6 5 4 0 1 3],2092,[2 6 3 0 5 1 4],3025,[4 1 2 0 3 6 5],2140,[2 6 5 0 4 1 3]
70,1169,[1 4 5 3 6 2 0],3209,[4 2 5 3 6 1 0],1333,[1 6 0 4 2 5 3],901,[1 2 4 5 0 6 3]
71,214,[0 2 5 6 4 1 3],2354,[3 1 5 0 4 2 6],3517,[4 6 1 3 0 5 2],3343,[4 3 6 1 0 5 2]
72,3272,[4 3 1 2 5 0 6],1775,[2 3 5 6 4 1 0],1241,[1 5 2 4 6 3 0],2760,[3 6 0 1 2 4 5]
73,3609,[5 0 1 3 4 6 2],1485,[2 0 3 6 4 5 1],1311,[1 5 6 3 2 4 0],3915,[5 2 4 0 3 6 1]
74,2375,[3 1 5 6 4 2 0],3834,[5 1 6 4 0 2 3],3365,[4 5 0 1 6 3 2],2379,[3 1 6 0 4 5 2]
75,2540,[3 4 0 6 2 1 5],4324,[6 0 1 2 5 3 4],1621,[2 1 4 5 0 6 3],4139,[5 4 2 1 6 3 0]
76,1906,[2 4 6 1 5 0 3],2326,[3 1 2 6 5 0 4],1929,[2 5 0 3 4 6 1],1418,[1 6 5 0 3 2 4]
77,211,[0 2 5 6 1 4 3],1528,[2 0 5 4 6 1 3],1877,[2 4 5 0 6 3 1],894,[1 2 4 3 0 5 6]
78,1501,[2 0 4 5 1 6 3],937,[1 2 6 0 3 5 4],800,[1 0 5 3 4 2 6],1803,[2 4 0 1 5 6 3]
79,1369,[1 6 3 0 2 5 4],3609,[5 0 1 3 4 6 2],1533,[2 0 5 6 3 4 1],1531,[2 0 5 6 1 4 3]
80,625,[0 6 2 1 3 5 4],3363,[4 5 0 1 3 6 2],1681,[2 3 0 1 4 6 5],2730,[3 5 4 6 0 1 2]
81,1710,[2 3 1 4 0 5 6],1847,[2 4 1 6 5 3 0],1019,[1 3 4 2 6 5 0],3028,[4 1 2 0 6 3 5]
82,2912,[4 0 2 3 5 1 6],1994,[2 5 4 0 3 1 6],2140,[2 6 5 0 4 1 3],1444,[2 0 1 3 6 4 5]
83,1504,[2 0 4 5 6 1 3],2516,[3 2 6 5 1 0 4],2258,[3 0 6 1 4 2 5],3348,[4 3 6 2 0 1 5]
84,2448,[3 2 4 0 1 5 6],988,[1 3 2 0 6 4 5],4018,[5 3 2 1 6 0 4],2366,[3 1 5 4 2 0 6]
85,512,[0 5 2 3 4 1 6],1595,[2 1 3 4 6 5 0],2806,[3 6 1 5 4 0 2],1785,[2 3 6 1 4 5 0]
86,3297,[4 3 2 1 5 6 0],3811,[5 1 4 6 0 3 2],3066,[4 1 3 6 0 2 5],2436,[3 2 1 5 0 4 6]
87,3452,[4 5 3 6 1 0 2],4265,[5 6 2 3 4 1 0],2051,[2 6 0 3 5 4 1],1260,[1 5 3 4 0 2 6]
88,1204,[1 5 0 2 6 3 4],3200,[4 2 5 1 3 0 6],3015,[4 1 0 5 3 6 2],2447,[3 2 1 6 5 4 0]
89,719,[0 6 5 4 3 2 1],1986,[2 5 3 6 0 1 4],3032,[4 1 2 3 5 0 6],3950,[5 2 6 3 1 0 4]
90,1722,[2 3 1 6 0 4 5],2045,[2 6 0 1 5 4 3],1305,[1 5 6 2 3 4 0],3647,[5 0 2 6 4 3 1]
91,4964,[6 5 1 4 2 0 3],283,[0 3 2 6 1 5 4],27,[0 1 3 2 5 6 4],298,[0 3 4 2 6 1 5]
92,4344,[6 0 2 1 3 4 5],4779,[6 3 5 0 2 4 1],4308,[5 6 4 2 0 1 3],4273,[5 6 3 0 1 4 2]
93,4202,[5 6 0 1 3 2 4],4869,[6 4 2 5 1 3 0],478,[0 4 6 5 3 1 2],153,[0 2 3 4 5 6 1]
94,4283,[5 6 3 1 4 2 0],4834,[6 4 1 2 5 0 3],4591,[6 2 1 3 0 5 4],4243,[5 6 1 4 0 3 2]
95,3895,[5 2 3 1 0 6 4],77,[0 1 5 2 6 4 3],306,[0 3 4 6 1 2 5],224,[0 2 6 3 4 1 5]
96,83,[0 1 5 3 6 4 2],4966,[6 5 1 4 3 0 2],479,[0 4 6 5 3 2 1],4931,[6 5 0 2 4 3 1]
97,79,[0 1 5 3 2 6 4],503,[0 5 1 6 4 3 2],4578,[6 2 0 5 1 3 4],495,[0 5 1 4 3 6 2]
98,4335,[6 0 1 4 3 5 2],658,[0 6 3 2 5 1 4],4315,[5 6 4 3 0 2 1],4306,[5 6 4 1 3 0 2]
99,3816,[5 1 6 0 2 3 4],4685,[6 3 0 1 5 4 2],4553,[6 1 5 3 4 2 0],4695,[6 3 0 4 2 5 1]
100,4402,[6 0 4 2 5 1 3],4765,[6 3 4 2 0 5 1],4844,[6 4 1 5 2 0 3],4479,[6 1 2 4 3 5 0]
