100%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4],Optima 5, Optima [5]
9,2268178,[6 2 3 0 4 7 5 9 1 8],3432150,[9 4 0 8 7 2 3 1 5 6],2720129,[7 4 3 6 9 5 2 8 1 0],2907649,[8 0 1 9 4 5 2 3 7 6],601857,[1 6 9 3 8 4 2 5 7 0]
10,3547982,[9 6 8 7 4 2 3 1 0 5],2399588,[6 5 4 0 8 3 9 2 1 7],3308678,[9 1 0 5 4 3 7 6 2 8],100418,[0 3 5 9 4 8 1 6 2 7],1273289,[3 5 6 7 2 8 4 9 1 0]
11,1867202,[5 1 3 6 4 0 2 8 7 9],548595,[1 5 6 8 9 4 0 3 7 2],2936028,[8 0 7 4 6 9 3 1 2 5],1037456,[2 8 6 7 9 3 1 4 0 5],2838279,[7 8 3 1 0 4 6 5 9 2]
12,3249249,[8 9 4 5 7 0 2 3 6 1],450238,[1 3 2 5 4 9 8 7 0 6],336130,[0 9 3 6 8 1 4 7 2 5],16039,[0 1 5 3 4 8 6 2 9 7],3133926,[8 5 6 7 4 0 2 1 3 9]
13,2390122,[6 5 2 1 7 8 3 9 0 4],3354651,[9 2 1 6 3 5 0 7 8 4],3398975,[9 3 2 4 7 6 8 5 1 0],3037194,[8 3 2 6 1 9 7 0 4 5],1477060,[4 0 7 1 5 9 2 8 3 6]
14,962161,[2 6 8 9 3 0 1 4 7 5],1370750,[3 7 9 8 5 6 2 1 0 4],2544584,[7 0 1 9 2 8 4 5 3 6],1126692,[3 0 9 5 8 1 6 2 4 7],2183160,[6 0 2 3 4 1 5 7 8 9]
15,3208379,[8 7 4 5 0 3 2 9 6 1],1550448,[4 2 5 7 3 6 0 1 8 9],3128404,[8 5 4 7 0 1 2 9 3 6],2344649,[6 4 1 2 5 8 7 9 3 0],2773778,[7 5 8 2 3 9 0 4 1 6]
16,1655413,[4 6 0 5 2 1 8 3 9 7],2672282,[7 3 2 1 6 0 4 8 5 9],1062085,[2 9 3 7 0 6 5 1 8 4],2110229,[5 8 2 6 9 1 0 7 4 3],1000611,[2 7 8 4 6 3 0 5 9 1]
17,2122269,[5 8 6 0 4 3 9 2 7 1],510563,[1 4 7 3 0 8 5 9 6 2],3225988,[8 9 0 1 5 3 2 7 4 6],3320705,[9 1 3 8 0 5 6 7 4 2],2976586,[8 1 7 5 0 9 3 6 2 4]
18,17913,[0 1 5 6 9 3 4 7 8 2],380832,[1 0 5 6 9 7 2 3 4 8],1910093,[5 2 3 9 8 4 0 7 6 1],165025,[0 5 1 8 3 4 2 6 9 7],3033183,[8 3 1 7 6 4 5 2 9 0]
19,2682250,[7 3 5 1 4 0 6 9 2 8],537330,[1 5 3 7 2 8 9 0 4 6],3312386,[9 1 2 3 6 4 0 7 5 8],1434821,[3 9 5 6 7 8 0 4 2 1],1447306,[3 9 8 1 0 7 4 6 2 5]
20,235986,[0 6 8 7 5 3 9 1 2 4],791009,[2 1 6 9 5 7 4 8 3 0],3394761,[9 3 1 5 8 6 2 4 7 0],2294939,[6 2 9 3 4 5 1 8 7 0],3564833,[9 7 3 2 0 8 5 6 4 1]
21,562344,[1 5 9 6 0 3 2 4 7 8],2278935,[6 2 5 1 3 0 8 7 9 4],1401910,[3 8 7 1 0 5 9 6 2 4],1832035,[5 0 4 6 3 9 8 1 7 2],3493160,[9 5 6 0 4 7 2 3 1 8]
22,1266965,[3 5 4 2 8 0 1 9 7 6],2739947,[7 4 9 5 2 8 1 6 3 0],550400,[1 5 7 2 4 8 3 6 0 9],735959,[2 0 4 1 3 9 8 7 6 5],3575932,[9 7 5 3 4 2 0 8 1 6]
23,1512296,[4 1 6 0 5 7 3 8 2 9],2776654,[7 5 8 9 2 4 6 3 0 1],2840665,[7 8 3 5 2 1 0 4 9 6],2383134,[6 5 0 8 9 3 2 1 4 7],1807304,[4 9 7 5 0 8 2 3 1 6]
24,942389,[2 6 3 9 8 1 0 7 5 4],1192622,[3 2 6 7 4 5 8 1 0 9],2334361,[6 3 9 1 2 0 4 5 8 7],2864128,[7 9 0 2 8 5 4 6 1 3],2585362,[7 1 0 9 6 5 3 8 2 4]
25,103648,[0 3 6 5 9 7 4 8 1 2],3211290,[8 7 5 1 0 6 9 2 3 4],2117320,[5 8 4 0 7 2 6 9 1 3],387321,[1 0 6 8 9 5 3 4 7 2],1719424,[4 7 6 1 0 5 8 9 2 3]
26,3020706,[8 2 9 3 4 5 7 0 1 6],3322103,[9 1 4 2 0 3 8 7 6 5],1531211,[4 1 9 7 6 0 3 8 5 2],1931791,[5 2 9 3 0 4 6 1 8 7],1280454,[3 5 8 0 4 6 2 1 7 9]
27,3470032,[9 5 0 4 3 8 6 7 1 2],2786078,[7 6 0 8 4 2 5 3 1 9],1877738,[5 1 6 4 9 8 0 3 2 7],3205204,[8 7 3 9 5 0 1 6 2 4],1962992,[5 3 7 4 2 1 6 8 0 9]
28,1844985,[5 0 8 1 4 9 3 6 7 2],428146,[1 2 6 9 5 8 3 7 0 4],2849166,[7 8 5 2 1 0 4 3 6 9],2660949,[7 2 9 8 5 3 6 1 4 0],2481089,[6 8 4 1 9 5 3 7 2 0]
29,1400808,[3 8 6 9 4 2 0 1 5 7],822311,[2 3 5 1 0 7 9 8 6 4],1299011,[3 6 1 8 2 0 5 9 7 4],174090,[0 5 3 6 8 7 9 1 2 4],1068006,[2 9 4 8 3 0 5 1 6 7]
30,2799217,[7 6 3 2 8 9 0 1 5 4],151751,[0 4 8 1 7 5 9 6 3 2],1496085,[4 1 0 8 9 3 7 5 6 2],2116624,[5 8 3 9 6 2 4 7 0 1],3429286,[9 4 0 3 8 2 7 6 1 5]
31,593864,[1 6 7 8 5 9 2 3 0 4],667354,[1 8 5 3 9 2 4 7 0 6],397921,[1 0 8 9 6 2 3 4 7 5],2358606,[6 4 3 9 8 0 2 1 5 7],1803836,[4 9 6 8 1 7 5 2 0 3]
32,50520,[0 2 4 1 5 3 6 7 8 9],98936,[0 3 5 7 4 6 2 8 1 9],2032511,[5 6 3 1 9 4 8 7 2 0],1265388,[3 5 4 0 6 9 7 1 2 8],895245,[2 5 1 7 4 3 9 6 8 0]
33,3493434,[9 5 6 0 8 7 4 1 2 3],1283820,[3 5 8 7 0 4 6 1 2 9],743219,[2 0 5 6 3 7 4 9 8 1],1010195,[2 8 0 5 1 4 6 9 7 3],760811,[2 0 8 9 6 1 4 7 5 3]
34,2930311,[8 0 6 3 9 2 4 1 7 5],160086,[0 4 9 7 3 1 5 2 6 8],502032,[1 4 5 7 2 8 0 3 6 9],2648805,[7 2 6 4 9 1 8 3 5 0],1839205,[5 0 6 9 3 7 4 1 8 2]
35,2448572,[6 7 5 8 4 3 9 1 0 2],481976,[1 3 9 6 4 5 2 7 0 8],3311352,[9 1 2 0 3 7 4 5 6 8],772445,[2 1 3 4 9 0 5 8 7 6],2902505,[7 9 8 6 1 3 4 5 2 0]
36,1569128,[4 2 9 3 5 0 6 7 1 8],505900,[1 4 6 3 7 9 0 8 2 5],1739449,[4 8 1 0 9 5 2 3 7 6],1463834,[4 0 3 6 1 8 2 7 5 9],341646,[0 9 4 7 5 1 3 2 6 8]
37,1893308,[5 1 9 6 4 3 8 2 0 7],2667279,[7 3 1 2 6 4 8 5 9 0],3479689,[9 5 2 3 8 4 0 1 7 6],2120427,[5 8 4 7 0 2 1 6 9 3],987021,[2 7 4 8 9 0 6 3 5 1]
38,2730070,[7 4 6 5 8 2 9 3 0 1],3103131,[8 4 9 5 7 2 0 3 6 1],3556720,[9 7 1 5 8 2 4 6 0 3],334808,[0 9 3 5 1 2 6 7 4 8],1759824,[4 8 6 1 2 3 0 5 7 9]
39,2219341,[6 1 0 4 5 7 8 2 9 3],2231614,[6 1 3 8 4 7 9 5 0 2],623695,[1 7 4 8 2 5 3 0 9 6],832181,[2 3 7 0 8 9 1 6 5 4],444899,[1 3 0 4 9 6 5 8 7 2]
40,90935,[0 3 4 1 5 8 9 7 6 2],984686,[2 7 4 3 6 8 5 1 0 9],1835804,[5 0 6 2 8 3 9 4 1 7],309903,[0 8 6 4 3 5 7 2 9 1],165278,[0 5 1 8 6 3 7 4 2 9]
41,1668590,[4 6 3 0 5 9 7 2 1 8],1676554,[4 6 5 7 3 1 2 9 0 8],771620,[2 1 3 0 8 4 9 6 5 7],308956,[0 8 6 3 1 7 2 9 4 5],1629599,[4 5 3 2 1 9 8 7 6 0]
42,3362163,[9 2 4 0 7 1 3 6 8 5],1186561,[3 2 5 6 0 1 4 7 9 8],3303022,[9 0 8 3 5 1 7 6 2 4],2970392,[8 1 6 3 5 2 4 7 0 9],3399795,[9 3 2 5 8 6 0 4 7 1]
43,1205855,[3 2 9 1 7 6 8 5 4 0],1893210,[5 1 9 6 3 7 8 0 2 4],157196,[0 4 9 2 3 8 7 5 1 6],871223,[2 4 6 9 0 1 8 7 5 3],3415428,[9 3 6 5 4 8 2 0 1 7]
44,1029559,[2 8 5 1 9 6 3 0 7 4],2473408,[6 8 2 7 1 5 4 9 0 3],269766,[0 7 6 4 8 1 3 2 5 9],1626498,[4 5 2 8 0 1 9 3 6 7],511717,[1 4 7 5 8 2 6 0 9 3]
45,3019560,[8 2 9 0 7 1 3 4 5 6],3542527,[9 6 7 8 1 0 3 2 5 4],2118458,[5 8 4 2 1 9 0 6 3 7],2591555,[7 1 3 2 5 4 6 9 8 0],2489536,[6 8 5 9 4 0 3 7 1 2]
46,2882962,[7 9 4 0 1 6 3 8 2 5],2049726,[5 6 8 4 9 0 2 1 3 7],272707,[0 7 8 1 6 4 9 2 5 3],771530,[2 1 3 0 7 6 4 8 5 9],3456886,[9 4 6 8 1 2 7 5 0 3]
47,2022943,[5 6 1 3 7 9 2 0 8 4],2250409,[6 1 8 4 5 3 0 2 9 7],2010208,[5 4 8 7 9 3 2 6 0 1],351024,[0 9 6 5 4 2 1 3 7 8],1944372,[5 3 1 8 6 0 7 2 4 9]
48,1562441,[4 2 8 0 1 5 7 9 6 3],1756863,[4 8 5 6 0 3 7 2 9 1],2693103,[7 3 8 2 4 5 6 1 9 0],1528982,[4 1 9 3 6 5 7 2 0 8],739041,[2 0 4 7 5 8 3 6 9 1]
49,282039,[0 7 9 8 5 2 4 3 6 1],771728,[2 1 3 0 9 4 6 7 5 8],2589212,[7 1 2 8 0 6 9 4 3 5],3020386,[8 2 9 1 7 6 3 5 0 4],2870567,[7 9 1 4 8 2 6 5 3 0]
50,1234035,[3 4 6 8 9 5 0 2 7 1],2151006,[5 9 2 7 4 0 3 1 6 8],2193522,[6 0 4 2 7 3 9 1 5 8],2600189,[7 1 4 9 3 2 0 8 6 5],810241,[2 3 0 8 5 1 4 6 9 7]
51,1597311,[4 3 6 9 2 8 5 1 7 0],97470,[0 3 5 4 6 2 7 1 8 9],3337300,[9 1 7 2 0 8 3 6 4 5],865609,[2 4 5 8 1 6 0 3 9 7],640864,[1 7 9 2 0 5 6 8 3 4]
52,285452,[0 8 1 6 4 7 9 3 2 5],1658862,[4 6 1 0 9 8 3 2 5 7],3459700,[9 4 7 3 0 8 1 6 2 5],2866561,[7 9 0 6 3 1 2 4 8 5],965852,[2 6 9 5 3 7 8 1 0 4]
53,1398565,[3 8 6 4 2 7 5 0 9 1],2045826,[5 6 7 9 2 3 8 0 1 4],477560,[1 3 8 7 2 6 4 5 0 9],305448,[0 8 5 6 2 4 1 3 7 9],3145876,[8 6 0 2 3 7 1 9 4 5]
54,2596857,[7 1 4 2 8 5 3 6 9 0],764571,[2 0 9 6 8 4 1 5 7 3],279760,[0 7 9 4 5 2 6 8 1 3],2414799,[6 5 9 0 8 2 4 3 7 1],1893062,[5 1 9 6 2 4 7 3 0 8]
55,962265,[2 6 8 9 3 7 1 4 5 0],1798477,[4 9 5 7 8 1 3 0 6 2],455860,[1 3 4 6 0 9 2 8 5 7],2001212,[5 4 7 0 3 8 9 2 1 6],2230560,[6 1 3 7 0 2 4 5 8 9]
56,176124,[0 5 3 9 6 7 4 1 2 8],1327809,[3 6 9 4 1 0 5 7 8 2],2578590,[7 0 9 5 3 2 4 1 6 8],1331286,[3 7 0 2 1 4 6 5 8 9],490835,[1 4 2 5 8 3 6 9 7 0]
57,1053128,[2 9 0 8 6 1 4 5 3 7],3543153,[9 6 8 0 1 3 4 5 7 2],597661,[1 6 8 5 0 4 7 2 9 3],3406382,[9 3 4 8 0 5 6 2 1 7],2842810,[7 8 4 0 3 1 5 9 2 6]
58,3542321,[9 6 7 5 8 1 3 4 2 0],3497694,[9 5 6 8 7 2 1 0 3 4],2087130,[5 7 8 0 6 4 9 1 2 3],443680,[1 3 0 2 5 6 8 9 4 7],1551743,[4 2 5 9 1 0 8 7 6 3]
59,503184,[1 4 5 8 9 2 0 3 6 7],3205471,[8 7 4 0 1 3 5 2 9 6],1023496,[2 8 4 0 6 1 7 9 3 5],1528245,[4 1 9 2 6 3 8 5 7 0],960298,[2 6 8 4 7 3 1 9 0 5]
60,2089914,[5 7 8 4 3 9 6 0 1 2],2730294,[7 4 6 8 0 3 2 1 5 9],2332839,[6 3 8 9 0 2 5 4 7 1],3091160,[8 4 6 2 1 7 3 5 0 9],1743044,[4 8 1 7 9 2 6 3 0 5]
61,3572494,[9 7 4 6 5 3 8 2 0 1],1777386,[4 9 0 6 5 3 8 1 2 7],2716163,[7 4 2 9 3 6 1 8 5 0],456646,[1 3 4 7 2 5 9 8 0 6],533003,[1 5 2 8 3 7 4 9 6 0]
62,706004,[1 9 5 0 6 3 8 4 2 7],542972,[1 5 4 8 0 7 9 3 2 6],2950800,[8 1 2 5 4 0 3 6 7 9],2571901,[7 0 8 3 1 5 6 2 9 4],2481001,[6 8 4 1 9 0 2 3 7 5]
63,17140,[0 1 5 4 8 9 2 7 3 6],2803488,[7 6 4 1 8 3 0 2 5 9],3033837,[8 3 1 9 5 7 6 2 4 0],2627730,[7 2 1 4 6 8 9 0 3 5],2773501,[7 5 8 2 0 4 6 1 9 3]
64,3097762,[8 4 7 5 2 6 1 9 0 3],3280398,[9 0 3 8 1 6 4 2 5 7],1224044,[3 4 2 9 0 5 8 6 1 7],791024,[2 1 6 9 5 8 3 4 0 7],402343,[1 0 9 7 6 8 3 2 5 4]
65,2954118,[8 1 3 0 9 6 4 2 5 7],1732234,[4 7 9 5 8 1 2 6 0 3],3220597,[8 7 9 0 1 3 5 2 6 4],1494515,[4 1 0 6 8 3 5 9 7 2],3098253,[8 4 7 6 0 5 9 2 3 1]
66,1788722,[4 9 2 8 3 0 1 6 5 7],511881,[1 4 7 5 9 6 2 3 8 0],903516,[2 5 4 1 9 3 7 0 6 8],3400869,[9 3 2 7 4 5 8 1 6 0],2613090,[7 1 8 4 2 6 9 0 3 5]
67,3384616,[9 2 8 4 7 0 5 6 1 3],2795219,[7 6 2 5 1 4 3 9 8 0],3035453,[8 3 2 1 9 5 0 7 6 4],2927304,[8 0 5 7 6 2 1 3 4 9],2774302,[7 5 8 3 1 0 9 6 2 4]
68,3088611,[8 4 5 7 6 2 0 3 9 1],3194564,[8 7 1 6 9 2 5 3 0 4],2896943,[7 9 6 5 3 0 8 4 2 1],388388,[1 0 7 2 5 6 9 4 3 8],3266655,[9 0 1 3 2 4 7 6 8 5]
69,2142389,[5 9 1 0 6 3 2 8 7 4],888773,[2 5 0 4 6 7 1 9 8 3],2862032,[7 8 9 6 0 2 3 4 1 5],354246,[0 9 7 3 1 2 5 4 6 8],2909455,[8 0 2 3 9 5 4 1 7 6]
70,1639251,[4 5 7 1 8 3 0 6 9 2],1044548,[2 8 9 1 6 4 7 3 0 5],1388954,[3 8 4 6 0 7 1 5 2 9],880814,[2 4 8 7 3 0 6 5 1 9],1994989,[5 4 3 8 7 9 2 0 6 1]
71,3390906,[9 3 0 7 5 4 8 1 2 6],130647,[0 4 2 9 5 7 6 3 8 1],1211196,[3 4 0 5 2 6 8 1 7 9],3618602,[9 8 5 7 6 0 1 3 2 4],3615211,[9 8 5 2 0 6 7 1 4 3]
72,3021000,[8 2 9 3 7 0 1 4 5 6],1036233,[2 8 6 5 1 3 4 7 9 0],3298069,[9 0 7 3 5 8 4 1 6 2],2985896,[8 2 0 5 1 6 4 7 3 9],1216761,[3 4 1 5 9 7 2 6 8 0]
73,1520547,[4 1 7 6 9 2 0 5 8 3],1778019,[4 9 0 7 3 8 1 5 6 2],1286398,[3 5 9 1 6 8 7 4 0 2],2956333,[8 1 3 6 0 2 7 4 9 5],2357648,[6 4 3 8 5 0 2 7 1 9]
74,2644184,[7 2 5 6 3 9 1 4 0 8],3181445,[8 6 9 1 5 0 2 7 4 3],1476581,[4 0 6 9 7 8 1 5 3 2],1419986,[3 9 1 7 2 4 0 6 5 8],628285,[1 7 5 6 4 8 3 0 9 2]
75,2196197,[6 0 4 8 2 7 1 9 5 3],2743255,[7 5 0 3 1 6 4 2 9 8],2623141,[7 2 0 5 3 6 8 1 9 4],2279156,[6 2 5 1 4 9 8 3 0 7],1935233,[5 2 9 8 6 7 3 4 1 0]
76,828982,[2 3 6 5 4 0 9 8 1 7],1092374,[3 0 1 8 4 2 7 6 5 9],1727688,[4 7 8 6 3 2 0 1 5 9],2490444,[6 8 7 0 9 4 3 1 2 5],1027069,[2 8 4 7 3 9 5 0 6 1]
77,67891,[0 2 7 5 3 8 9 1 6 4],846737,[2 4 0 1 3 5 8 9 7 6],264409,[0 7 5 4 2 6 1 3 9 8],3493537,[9 5 6 1 0 8 2 3 7 4],959931,[2 6 8 4 1 5 0 7 9 3]
78,482736,[1 3 9 7 4 8 0 2 5 6],303245,[0 8 5 2 3 1 4 9 7 6],2624429,[7 2 0 8 1 4 3 9 6 5],756635,[2 0 8 1 9 4 5 7 6 3],1198587,[3 2 7 8 6 1 0 5 9 4]
79,1551629,[4 2 5 9 0 3 1 8 7 6],1278896,[3 5 7 8 1 4 2 6 0 9],270099,[0 7 6 5 1 9 2 4 8 3],52165,[0 2 4 5 6 8 7 1 9 3],1024609,[2 8 4 3 0 6 1 5 9 7]
80,771191,[2 1 3 0 4 7 9 8 6 5],1161564,[3 1 8 5 2 7 6 0 4 9],1904024,[5 2 1 8 4 9 3 6 0 7],3244591,[8 9 3 6 2 1 4 0 7 5],1891339,[5 1 9 2 8 0 7 3 6 4]
81,997762,[2 7 6 9 5 4 1 8 0 3],1071693,[2 9 5 6 3 7 8 1 4 0],3149803,[8 6 0 9 5 2 7 1 4 3],1580766,[4 3 1 7 6 0 5 2 8 9],2964883,[8 1 5 2 9 3 7 0 6 4]
82,1907590,[5 2 3 6 4 7 9 8 0 1],1029215,[2 8 5 1 4 7 9 6 3 0],2813435,[7 6 8 1 4 2 3 9 5 0],1676222,[4 6 5 7 0 3 8 2 1 9],1581598,[4 3 1 8 6 9 7 5 0 2]
83,1562945,[4 2 8 0 7 5 6 9 3 1],3285218,[9 0 4 7 6 8 1 3 2 5],226048,[0 6 5 8 9 4 3 7 1 2],3269364,[9 0 1 6 7 5 4 2 3 8],3239323,[8 9 2 6 0 3 7 1 5 4]
84,166773,[0 5 2 1 7 8 9 4 6 3],2300105,[6 3 0 4 7 5 8 9 2 1],2734290,[7 4 8 3 5 6 9 0 1 2],1179260,[3 2 1 9 8 0 7 5 4 6],3371035,[9 2 5 7 8 6 4 0 3 1]
85,1201905,[3 2 8 5 1 9 4 6 7 0],22079,[0 1 6 4 7 9 8 5 3 2],1787586,[4 9 2 6 7 3 8 0 1 5],1251014,[3 5 0 2 7 1 8 6 4 9],2949716,[8 1 2 3 7 9 6 4 0 5]
86,308411,[0 8 6 2 4 1 5 9 7 3],2637292,[7 2 4 1 9 5 0 8 3 6],228820,[0 6 7 3 8 9 1 5 2 4],3120845,[8 5 3 1 6 0 2 9 7 4],1649254,[4 5 9 1 6 7 8 3 0 2]
87,2308716,[6 3 2 0 7 4 8 1 5 9],1619688,[4 5 1 3 7 6 0 2 8 9],2024069,[5 6 1 7 2 3 0 9 8 4],1246097,[3 4 9 1 7 0 6 8 5 2],412320,[1 2 3 8 7 0 4 5 6 9]
88,896577,[2 5 1 9 3 6 4 7 8 0],519249,[1 4 9 0 3 2 6 7 8 5],536976,[1 5 3 6 8 9 0 2 4 7],2224197,[6 1 2 4 0 9 8 5 7 3],2095361,[5 7 9 6 1 2 4 8 3 0]
89,1968046,[5 3 8 4 2 1 9 7 0 6],1990409,[5 4 2 9 3 7 6 8 1 0],14113,[0 1 4 8 6 7 2 3 9 5],647593,[1 8 0 5 4 7 2 3 9 6],3237446,[8 9 2 3 4 6 5 1 0 7]
90,2272448,[6 2 3 9 1 0 5 7 4 8],2782967,[7 6 0 2 3 4 9 8 5 1],732761,[2 0 3 5 8 4 7 9 6 1],3069960,[8 4 1 0 9 2 3 5 6 7],2272906,[6 2 3 9 7 8 1 5 0 4]
91,516000,[1 4 8 3 7 0 2 5 6 9],591547,[1 6 7 3 5 4 9 0 8 2],1141787,[3 1 4 6 8 9 2 7 5 0],1686253,[4 6 8 5 0 1 7 2 9 3],1564779,[4 2 8 5 1 9 0 6 7 3]
92,1979787,[5 4 0 8 7 2 1 6 9 3],2798386,[7 6 3 1 5 9 2 8 0 4],1392558,[3 8 5 2 0 7 4 1 6 9],1676747,[4 6 5 7 8 9 1 3 2 0],2210471,[6 0 8 5 1 4 9 7 3 2]
93,2226886,[6 1 2 8 9 3 7 5 0 4],3526460,[9 6 3 5 8 0 7 2 1 4],2533223,[6 9 7 4 2 0 8 5 3 1],2435364,[6 7 3 1 4 8 5 0 2 9],1599688,[4 3 7 2 8 6 5 9 0 1]
94,129427,[0 4 2 7 8 5 9 1 6 3],3130120,[8 5 6 0 3 2 7 9 1 4],1919656,[5 2 6 9 1 0 7 8 3 4],1369822,[3 7 9 6 4 0 8 5 1 2],2561292,[7 0 5 2 4 1 8 3 6 9]
95,34629,[0 1 8 9 2 5 7 4 6 3],2836100,[7 8 2 6 0 1 9 4 3 5],2748442,[7 5 1 3 2 8 4 9 0 6],3186989,[8 7 0 3 4 2 1 9 6 5],752709,[2 0 7 4 5 6 9 3 8 1]
96,962585,[2 6 8 9 7 3 4 5 1 0],1133582,[3 1 0 9 5 6 7 4 2 8],1449620,[3 9 8 5 2 0 7 4 1 6],1072682,[2 9 5 7 8 0 1 4 3 6],2777398,[7 5 9 0 3 8 6 4 1 2]
97,3250302,[8 9 4 7 1 6 2 0 3 5],2011873,[5 4 9 1 2 7 0 3 8 6],216817,[0 6 4 1 2 9 3 5 8 7],342662,[0 9 4 8 7 3 5 2 1 6],494141,[1 4 3 0 5 9 2 8 7 6]
98,1736894,[4 8 0 6 3 1 7 5 2 9],2241612,[6 1 5 8 3 0 7 2 4 9],2733563,[7 4 8 2 5 6 1 9 3 0],244539,[0 7 1 5 6 9 2 4 8 3],2697336,[7 3 9 1 2 8 0 4 5 6]
99,1704242,[4 7 2 1 0 3 5 8 6 9],741174,[2 0 5 1 6 7 4 3 8 9],624440,[1 7 4 9 2 6 3 5 0 8],192755,[0 5 8 2 7 3 4 9 6 1],1139264,[3 1 4 0 5 9 6 7 2 8]
100,1230838,[3 4 6 1 5 9 8 7 0 2],3030646,[8 3 1 4 2 5 9 7 0 6],1214941,[3 4 1 0 6 7 8 2 9 5],2819486,[7 6 9 2 8 4 3 1 0 5],3505247,[9 5 8 3 2 1 7 6 4 0]
1,3127146,[8 5 4 3 1 6 9 0 2 7],2883308,[7 9 4 0 5 3 8 2 1 6],806642,[2 3 0 1 6 4 5 8 7 9],1473026,[4 0 6 2 9 3 1 7 5 8],437851,[1 2 8 9 0 6 7 3 5 4]
2,2563132,[7 0 5 4 9 3 1 8 2 6],2684645,[7 3 5 6 8 0 1 9 4 2],2742066,[7 5 0 1 4 6 9 2 3 8],3591436,[9 8 0 5 1 6 2 7 3 4],2306518,[6 3 1 7 4 9 8 5 0 2]
3,3048852,[8 3 5 9 4 0 6 1 2 7],868089,[2 4 6 1 8 0 5 7 9 3],3459872,[9 4 7 3 2 1 5 6 0 8],1174736,[3 2 1 0 7 6 5 8 4 9],19695,[0 1 5 9 4 2 7 6 8 3]
4,2271589,[6 2 3 7 9 8 4 0 5 1],3355981,[9 2 1 8 0 5 6 3 7 4],1200257,[3 2 8 1 0 4 7 9 6 5],2139571,[5 9 0 4 6 7 8 1 3 2],244857,[0 7 1 6 2 5 4 8 9 3]
5,1471930,[4 0 6 1 5 2 7 9 3 8],2146003,[5 9 1 7 4 2 8 0 6 3],982326,[2 7 3 9 4 0 5 1 6 8],2610388,[7 1 6 9 4 2 0 8 3 5],796651,[2 1 8 0 5 7 9 3 6 4]
6,2205112,[6 0 7 4 5 9 3 8 1 2],2630748,[7 2 1 9 6 8 4 0 3 5],446772,[1 3 0 7 6 2 8 4 5 9],1508514,[4 1 5 3 0 9 8 2 6 7],2891609,[7 9 5 6 0 4 3 8 2 1]
7,2393705,[6 5 2 9 4 3 7 8 1 0],3509644,[9 6 0 3 5 1 2 8 4 7],2173302,[5 9 8 1 3 7 2 0 4 6],3539029,[9 6 7 1 2 8 4 0 5 3],1425735,[3 9 2 8 1 0 6 5 7 4]
8,2383181,[6 5 0 8 9 7 1 4 3 2],2493182,[6 8 7 4 5 2 3 1 0 9],2160661,[5 9 4 6 8 2 3 0 7 1],2228104,[6 1 3 0 7 5 8 9 2 4],2653726,[7 2 8 4 6 1 9 5 0 3]
