98%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4]
18,1277,[1 5 4 0 6 3 2],1475,[2 0 3 4 6 5 1],3136,[4 2 0 5 6 1 3],2847,[3 6 4 2 1 5 0]
19,1317,[1 5 6 4 2 3 0],714,[0 6 5 4 1 2 3],2796,[3 6 1 4 0 2 5],1777,[2 3 6 0 1 5 4]
20,4387,[6 0 3 5 1 4 2],2075,[2 6 1 3 5 4 0],4279,[5 6 3 1 0 4 2],1090,[1 4 0 3 6 2 5]
21,3855,[5 2 0 4 3 6 1],3461,[4 5 6 0 3 2 1],4513,[6 1 4 0 2 5 3],89,[0 1 5 4 6 3 2]
22,867,[1 2 3 0 5 6 4],4188,[5 4 6 2 0 1 3],1692,[2 3 0 5 1 4 6],4453,[6 1 0 4 2 5 3]
23,223,[0 2 6 3 1 5 4],4334,[6 0 1 4 3 2 5],510,[0 5 2 3 1 4 6],4361,[6 0 2 4 5 3 1]
24,4926,[6 5 0 2 1 3 4],806,[1 0 5 4 3 2 6],4334,[6 0 1 4 3 2 5],4208,[5 6 0 2 3 1 4]
25,1625,[2 1 4 5 6 3 0],3943,[5 2 6 1 0 4 3],2148,[2 6 5 3 0 1 4],3681,[5 0 4 2 3 6 1]
26,2120,[2 6 4 1 3 0 5],1801,[2 4 0 1 3 6 5],4298,[5 6 4 0 2 1 3],1957,[2 5 1 4 0 6 3]
27,852,[1 2 0 5 3 4 6],2875,[3 6 5 4 0 2 1],743,[1 0 2 6 5 4 3],3429,[4 5 2 6 1 3 0]
28,2031,[2 5 6 3 1 4 0],3783,[5 1 3 4 2 6 0],4889,[6 4 3 2 5 1 0],1513,[2 0 5 1 3 6 4]
29,2122,[2 6 4 1 5 0 3],442,[0 4 5 2 6 1 3],1492,[2 0 4 1 6 3 5],3533,[4 6 2 0 5 3 1]
30,1215,[1 5 0 4 3 6 2],3250,[4 3 0 2 6 1 5],1174,[1 4 5 6 3 0 2],1295,[1 5 4 6 3 2 0]
31,3260,[4 3 0 6 2 1 5],4526,[6 1 4 3 2 0 5],3950,[5 2 6 3 1 0 4],1158,[1 4 5 2 0 3 6]
32,1384,[1 6 3 4 5 0 2],2741,[3 5 6 0 4 2 1],77,[0 1 5 2 6 4 3],2080,[2 6 1 4 5 0 3]
33,3589,[4 6 5 2 0 3 1],2169,[3 0 1 4 5 6 2],3880,[5 2 1 4 6 0 3],4331,[6 0 1 3 5 4 2]
34,4770,[6 3 4 5 0 1 2],4136,[5 4 2 1 3 0 6],3373,[4 5 0 3 1 6 2],4501,[6 1 3 4 0 5 2]
35,2820,[3 6 2 4 0 1 5],272,[0 3 2 4 5 1 6],1000,[1 3 2 5 6 0 4],3018,[4 1 0 6 2 3 5]
36,3860,[5 2 0 6 3 1 4],177,[0 2 4 3 5 6 1],359,[0 3 6 5 4 2 1],863,[1 2 0 6 5 4 3]
37,4845,[6 4 1 5 2 3 0],2127,[2 6 4 3 1 5 0],4178,[5 4 6 0 2 1 3],2976,[4 0 6 1 2 3 5]
38,1240,[1 5 2 4 6 0 3],2362,[3 1 5 2 6 0 4],806,[1 0 5 4 3 2 6],2408,[3 2 0 4 5 1 6]
39,1311,[1 5 6 3 2 4 0],291,[0 3 4 1 5 6 2],3550,[4 6 2 5 3 0 1],4435,[6 0 5 4 1 3 2]
40,1492,[2 0 4 1 6 3 5],910,[1 2 4 6 5 0 3],456,[0 4 6 1 2 3 5],201,[0 2 5 3 4 6 1]
41,4010,[5 3 2 0 4 1 6],4345,[6 0 2 1 3 5 4],148,[0 2 3 1 6 4 5],1171,[1 4 5 6 0 3 2]
42,4372,[6 0 3 1 5 2 4],2968,[4 0 5 3 6 1 2],342,[0 3 6 2 1 4 5],4411,[6 0 4 5 1 3 2]
43,3639,[5 0 2 4 3 6 1],2652,[3 5 0 4 1 2 6],2293,[3 1 0 5 2 6 4],1915,[2 4 6 5 0 3 1]
44,3326,[4 3 5 2 1 0 6],2598,[3 4 5 1 0 2 6],1384,[1 6 3 4 5 0 2],152,[0 2 3 4 5 1 6]
45,1298,[1 5 6 0 3 2 4],4567,[6 2 0 3 1 5 4],2092,[2 6 3 0 5 1 4],2653,[3 5 0 4 1 6 2]
46,4868,[6 4 2 5 1 0 3],2687,[3 5 1 6 4 2 0],799,[1 0 5 3 2 6 4],3894,[5 2 3 1 0 4 6]
47,4438,[6 0 5 4 3 1 2],4559,[6 1 5 4 3 2 0],1187,[1 4 6 2 5 3 0],561,[0 5 4 2 3 6 1]
48,3614,[5 0 1 4 3 2 6],4183,[5 4 6 1 0 3 2],3326,[4 3 5 2 1 0 6],3119,[4 1 6 5 3 2 0]
49,4435,[6 0 5 4 1 3 2],3747,[5 1 2 0 4 6 3],1703,[2 3 0 6 5 4 1],3141,[4 2 0 6 3 5 1]
50,4207,[5 6 0 2 1 4 3],2909,[4 0 2 1 6 5 3],3839,[5 1 6 4 3 2 0],2437,[3 2 1 5 0 6 4]
51,1779,[2 3 6 0 4 5 1],237,[0 2 6 5 3 4 1],2921,[4 0 2 5 6 3 1],1712,[2 3 1 4 5 0 6]
52,1946,[2 5 1 0 4 3 6],3405,[4 5 1 6 2 3 0],417,[0 4 3 2 5 6 1],4330,[6 0 1 3 5 2 4]
53,3050,[4 1 3 0 5 2 6],4570,[6 2 0 3 5 1 4],4359,[6 0 2 4 3 5 1],3944,[5 2 6 1 3 0 4]
54,1801,[2 4 0 1 3 6 5],2925,[4 0 2 6 3 5 1],987,[1 3 2 0 5 6 4],1680,[2 3 0 1 4 5 6]
55,4387,[6 0 3 5 1 4 2],1934,[2 5 0 4 3 1 6],4745,[6 3 2 4 5 1 0],1483,[2 0 3 6 1 5 4]
56,2715,[3 5 4 0 2 6 1],4754,[6 3 4 0 2 1 5],476,[0 4 6 5 2 1 3],3770,[5 1 3 0 4 2 6]
57,267,[0 3 2 1 5 6 4],2588,[3 4 2 6 1 0 5],4145,[5 4 2 3 6 1 0],3152,[4 2 1 3 5 0 6]
58,1993,[2 5 4 0 1 6 3],4059,[5 3 6 0 2 4 1],2434,[3 2 1 4 6 0 5],1722,[2 3 1 6 0 4 5]
59,1882,[2 4 5 1 6 0 3],98,[0 1 6 2 4 3 5],2019,[2 5 6 0 3 4 1],2166,[3 0 1 4 2 5 6]
60,389,[0 4 2 1 6 5 3],3895,[5 2 3 1 0 6 4],4598,[6 2 1 4 3 0 5],468,[0 4 6 3 1 2 5]
61,4251,[5 6 2 0 3 4 1],917,[1 2 5 0 6 4 3],3211,[4 2 5 6 0 3 1],2209,[3 0 4 1 2 6 5]
62,1883,[2 4 5 1 6 3 0],3246,[4 3 0 2 1 5 6],4645,[6 2 4 3 0 5 1],1105,[1 4 2 0 3 6 5]
63,4416,[6 0 5 1 2 3 4],2394,[3 1 6 5 0 2 4],4159,[5 4 3 1 0 6 2],4281,[5 6 3 1 2 4 0]
64,1758,[2 3 5 1 0 4 6],3224,[4 2 6 1 3 0 5],2962,[4 0 5 2 6 1 3],79,[0 1 5 3 2 6 4]
65,2275,[3 0 6 5 1 4 2],2598,[3 4 5 1 0 2 6],3744,[5 1 2 0 3 4 6],1565,[2 1 0 3 6 5 4]
66,1745,[2 3 4 5 6 1 0],2772,[3 6 0 4 1 2 5],4309,[5 6 4 2 0 3 1],409,[0 4 3 1 2 6 5]
67,986,[1 3 2 0 5 4 6],611,[0 6 1 3 5 4 2],2657,[3 5 0 4 6 2 1],3932,[5 2 4 6 1 0 3]
68,4666,[6 2 5 1 4 0 3],4216,[5 6 0 3 4 1 2],2979,[4 0 6 1 3 5 2],1508,[2 0 4 6 3 1 5]
69,2335,[3 1 4 2 0 6 5],665,[0 6 3 4 5 2 1],3675,[5 0 4 1 3 6 2],2760,[3 6 0 1 2 4 5]
70,2564,[3 4 1 6 2 0 5],4586,[6 2 1 0 4 3 5],832,[1 0 6 4 5 2 3],4492,[6 1 3 0 5 2 4]
71,4087,[5 4 0 2 1 6 3],1860,[2 4 3 5 0 1 6],1969,[2 5 3 0 1 6 4],2642,[3 5 0 1 4 2 6]
72,4458,[6 1 0 5 2 3 4],3674,[5 0 4 1 3 2 6],2308,[3 1 2 0 6 4 5],4043,[5 3 4 1 6 2 0]
73,4916,[6 4 5 3 1 0 2],3816,[5 1 6 0 2 3 4],4559,[6 1 5 4 3 2 0],3395,[4 5 1 2 6 3 0]
74,4774,[6 3 4 5 2 0 1],2830,[3 6 2 5 4 0 1],143,[0 2 1 6 5 4 3],3407,[4 5 1 6 3 2 0]
75,130,[0 2 1 4 6 3 5],1420,[1 6 5 0 4 2 3],2746,[3 5 6 1 4 0 2],2066,[2 6 1 0 4 3 5]
76,4433,[6 0 5 3 4 2 1],3403,[4 5 1 6 0 3 2],3174,[4 2 3 1 0 5 6],2673,[3 5 1 2 4 6 0]
77,2177,[3 0 1 5 6 4 2],3814,[5 1 4 6 3 0 2],4371,[6 0 3 1 4 5 2],4221,[5 6 0 4 2 3 1]
78,1918,[2 4 6 5 3 0 1],3907,[5 2 3 6 0 4 1],806,[1 0 5 4 3 2 6],2366,[3 1 5 4 2 0 6]
79,3639,[5 0 2 4 3 6 1],373,[0 4 1 5 2 6 3],2275,[3 0 6 5 1 4 2],592,[0 5 6 3 4 1 2]
80,1706,[2 3 1 0 5 4 6],3605,[5 0 1 2 6 4 3],448,[0 4 5 3 6 1 2],4769,[6 3 4 2 5 1 0]
81,2631,[3 4 6 2 1 5 0],1361,[1 6 2 4 5 3 0],3805,[5 1 4 3 0 6 2],3586,[4 6 5 1 3 0 2]
82,2188,[3 0 2 1 6 4 5],2058,[2 6 0 5 1 3 4],2618,[3 4 6 0 2 1 5],1837,[2 4 1 5 0 6 3]
83,2545,[3 4 1 0 2 6 5],2990,[4 0 6 3 2 1 5],3220,[4 2 6 0 5 1 3],2519,[3 2 6 5 4 1 0]
84,2865,[3 6 5 1 2 4 0],558,[0 5 4 2 1 3 6],358,[0 3 6 5 4 1 2],1051,[1 3 5 6 0 4 2]
85,4385,[6 0 3 4 5 2 1],2625,[3 4 6 1 2 5 0],2592,[3 4 5 0 1 2 6],1730,[2 3 4 0 5 1 6]
86,1325,[1 6 0 2 5 4 3],1904,[2 4 6 1 3 0 5],2686,[3 5 1 6 4 0 2],506,[0 5 2 1 4 3 6]
87,3283,[4 3 1 6 0 5 2],2312,[3 1 2 4 5 0 6],2250,[3 0 5 6 1 2 4],1041,[1 3 5 2 4 6 0]
88,1798,[2 3 6 5 4 0 1],2270,[3 0 6 4 2 1 5],3186,[4 2 3 6 0 1 5],3864,[5 2 1 0 3 4 6]
89,124,[0 2 1 3 6 4 5],3045,[4 1 2 6 3 5 0],3600,[5 0 1 2 3 4 6],3837,[5 1 6 4 2 3 0]
90,401,[0 4 2 5 6 3 1],3060,[4 1 3 5 0 2 6],4449,[6 1 0 3 4 5 2],4230,[5 6 1 2 0 3 4]
91,3620,[5 0 1 6 3 2 4],614,[0 6 1 4 3 2 5],2183,[3 0 1 6 5 4 2],3158,[4 2 1 5 3 0 6]
92,2863,[3 6 5 1 0 4 2],1186,[1 4 6 2 5 0 3],1778,[2 3 6 0 4 1 5],2550,[3 4 1 2 0 5 6]
93,4308,[5 6 4 2 0 1 3],350,[0 3 6 4 2 1 5],3862,[5 2 0 6 4 1 3],1906,[2 4 6 1 5 0 3]
94,1193,[1 4 6 3 5 2 0],3900,[5 2 3 4 0 1 6],3924,[5 2 4 3 0 1 6],2755,[3 5 6 4 0 2 1]
95,2190,[3 0 2 4 1 5 6],3018,[4 1 0 6 2 3 5],3020,[4 1 0 6 3 2 5],4762,[6 3 4 1 5 0 2]
96,2137,[2 6 5 0 1 4 3],1927,[2 5 0 3 1 6 4],1894,[2 4 5 6 3 0 1],4916,[6 4 5 3 1 0 2]
97,4906,[6 4 5 1 3 0 2],4426,[6 0 5 2 4 1 3],2185,[3 0 2 1 4 6 5],2017,[2 5 6 0 1 4 3]
98,1892,[2 4 5 6 1 0 3],876,[1 2 3 5 0 4 6],4304,[5 6 4 1 2 0 3],3146,[4 2 1 0 5 3 6]
99,1062,[1 3 6 2 0 4 5],4999,[6 5 3 1 0 4 2],155,[0 2 3 4 6 5 1],734,[1 0 2 5 4 3 6]
100,4502,[6 1 3 4 2 0 5],4313,[5 6 4 2 3 1 0],2756,[3 5 6 4 1 0 2],1276,[1 5 4 0 6 2 3]
