70%,Optima 1, Optima [1],Optima 2, Optima [2],Optima 3, Optima [3],Optima 4, Optima [4]
18,1017,[1 3 4 2 5 6 0],1734,[2 3 4 1 0 5 6],1244,[1 5 2 6 3 0 4],1626,[2 1 4 6 0 3 5]
19,3033,[4 1 2 3 5 6 0],1565,[2 1 0 3 6 5 4],3008,[4 1 0 3 5 2 6],3094,[4 1 5 6 3 0 2]
20,1840,[2 4 1 5 6 0 3],1827,[2 4 1 0 5 6 3],657,[0 6 3 2 4 5 1],2306,[3 1 2 0 5 4 6]
21,1393,[1 6 4 0 2 5 3],2297,[3 1 0 5 6 4 2],2987,[4 0 6 2 5 3 1],3070,[4 1 3 6 5 0 2]
22,561,[0 5 4 2 3 6 1],3537,[4 6 2 1 3 5 0],1966,[2 5 1 6 4 0 3],790,[1 0 4 6 5 2 3]
23,2019,[2 5 6 0 3 4 1],1708,[2 3 1 0 6 4 5],2604,[3 4 5 2 0 1 6],3873,[5 2 1 3 4 6 0]
24,911,[1 2 4 6 5 3 0],2745,[3 5 6 1 2 4 0],3909,[5 2 3 6 1 4 0],1689,[2 3 0 4 5 6 1]
25,931,[1 2 5 6 0 4 3],2470,[3 2 4 6 5 0 1],2225,[3 0 4 5 6 2 1],715,[0 6 5 4 1 3 2]
26,311,[0 3 4 6 5 2 1],2432,[3 2 1 4 5 0 6],1474,[2 0 3 4 6 1 5],2279,[3 0 6 5 4 2 1]
27,2701,[3 5 2 4 0 6 1],2898,[4 0 1 6 2 3 5],2835,[3 6 4 0 2 5 1],1729,[2 3 4 0 1 6 5]
28,2727,[3 5 4 2 1 6 0],2755,[3 5 6 4 0 2 1],3474,[4 5 6 3 0 1 2],1893,[2 4 5 6 1 3 0]
29,430,[0 4 3 6 5 1 2],2672,[3 5 1 2 4 0 6],3355,[4 3 6 5 0 2 1],1893,[2 4 5 6 1 3 0]
30,1528,[2 0 5 4 6 1 3],2212,[3 0 4 1 6 2 5],2775,[3 6 0 4 2 5 1],2916,[4 0 2 5 1 3 6]
31,2348,[3 1 4 6 2 0 5],1102,[1 4 0 6 5 2 3],565,[0 5 4 3 1 6 2],3266,[4 3 1 0 5 2 6]
32,1030,[1 3 4 6 5 0 2],2063,[2 6 0 5 4 3 1],3081,[4 1 5 2 3 6 0],2480,[3 2 5 1 4 0 6]
33,1695,[2 3 0 5 4 6 1],2868,[3 6 5 2 0 1 4],2866,[3 6 5 1 4 0 2],925,[1 2 5 4 0 6 3]
34,1624,[2 1 4 5 6 0 3],3096,[4 1 6 0 2 3 5],2552,[3 4 1 2 5 0 6],1313,[1 5 6 3 4 2 0]
35,1322,[1 6 0 2 4 3 5],2013,[2 5 4 6 1 3 0],3299,[4 3 2 1 6 5 0],2556,[3 4 1 5 0 2 6]
36,548,[0 5 3 6 2 1 4],3348,[4 3 6 2 0 1 5],806,[1 0 5 4 3 2 6],731,[1 0 2 4 6 5 3]
37,2826,[3 6 2 5 0 1 4],1680,[2 3 0 1 4 5 6],1254,[1 5 3 2 0 4 6],2547,[3 4 1 0 5 6 2]
38,2505,[3 2 6 1 4 5 0],2937,[4 0 3 2 5 6 1],1092,[1 4 0 5 2 3 6],2538,[3 4 0 6 1 2 5]
39,2288,[3 1 0 4 5 2 6],2316,[3 1 2 5 0 4 6],1463,[2 0 1 6 5 4 3],3587,[4 6 5 1 3 2 0]
40,3678,[5 0 4 2 1 3 6],4195,[5 4 6 3 0 2 1],3957,[5 2 6 4 1 3 0],3125,[4 2 0 1 6 5 3]
41,2624,[3 4 6 1 2 0 5],1697,[2 3 0 5 6 4 1],2602,[3 4 5 1 6 0 2],3386,[4 5 1 0 3 2 6]
42,2311,[3 1 2 4 0 6 5],1259,[1 5 3 2 6 4 0],2722,[3 5 4 1 6 0 2],3422,[4 5 2 3 1 0 6]
43,314,[0 3 5 1 4 2 6],3342,[4 3 6 1 0 2 5],3130,[4 2 0 3 6 1 5],1577,[2 1 0 5 6 4 3]
44,1068,[1 3 6 4 0 2 5],1411,[1 6 4 5 0 3 2],3109,[4 1 6 3 0 5 2],3065,[4 1 3 5 6 2 0]
45,370,[0 4 1 3 6 2 5],2832,[3 6 4 0 1 2 5],2869,[3 6 5 2 0 4 1],3587,[4 6 5 1 3 2 0]
46,2947,[4 0 3 6 1 5 2],2559,[3 4 1 5 2 6 0],3838,[5 1 6 4 3 0 2],931,[1 2 5 6 0 4 3]
47,910,[1 2 4 6 5 0 3],2581,[3 4 2 5 0 6 1],1003,[1 3 2 6 0 5 4],685,[0 6 4 3 1 5 2]
48,1458,[2 0 1 6 3 4 5],2029,[2 5 6 3 0 4 1],3447,[4 5 3 2 1 6 0],1336,[1 6 0 4 5 2 3]
49,3221,[4 2 6 0 5 3 1],3930,[5 2 4 6 0 1 3],1120,[1 4 2 5 6 0 3],1683,[2 3 0 1 5 6 4]
50,582,[0 5 6 2 1 3 4],1957,[2 5 1 4 0 6 3],2940,[4 0 3 5 1 2 6],2900,[4 0 1 6 3 2 5]
51,930,[1 2 5 6 0 3 4],3716,[5 0 6 4 2 1 3],783,[1 0 4 5 3 6 2],2910,[4 0 2 3 1 5 6]
52,396,[0 4 2 5 1 3 6],2434,[3 2 1 4 6 0 5],2662,[3 5 0 6 4 1 2],3112,[4 1 6 3 5 0 2]
53,2958,[4 0 5 2 1 3 6],2011,[2 5 4 6 0 3 1],1514,[2 0 5 1 4 3 6],4119,[5 4 1 3 2 6 0]
54,3296,[4 3 2 1 5 0 6],1571,[2 1 0 4 6 5 3],3218,[4 2 6 0 3 1 5],4147,[5 4 2 6 0 3 1]
55,2866,[3 6 5 1 4 0 2],4090,[5 4 0 2 6 1 3],1780,[2 3 6 0 5 1 4],2550,[3 4 1 2 0 5 6]
56,1449,[2 0 1 4 5 6 3],1905,[2 4 6 1 3 5 0],1017,[1 3 4 2 5 6 0],1955,[2 5 1 3 6 4 0]
57,3027,[4 1 2 0 5 6 3],3320,[4 3 5 1 2 0 6],873,[1 2 3 4 5 6 0],1576,[2 1 0 5 6 3 4]
58,402,[0 4 2 6 1 3 5],3293,[4 3 2 0 6 5 1],872,[1 2 3 4 5 0 6],3920,[5 2 4 1 3 0 6]
59,418,[0 4 3 2 6 1 5],1575,[2 1 0 5 4 6 3],2715,[3 5 4 0 2 6 1],811,[1 0 5 6 2 4 3]
60,2999,[4 0 6 5 3 2 1],1201,[1 5 0 2 3 6 4],2133,[2 6 4 5 1 3 0],2313,[3 1 2 4 5 6 0]
61,193,[0 2 5 1 3 6 4],1409,[1 6 4 3 5 2 0],2544,[3 4 1 0 2 5 6],1303,[1 5 6 2 0 4 3]
62,378,[0 4 1 6 2 3 5],2499,[3 2 6 0 4 5 1],3577,[4 6 5 0 1 3 2],1844,[2 4 1 6 3 0 5]
63,277,[0 3 2 5 1 6 4],3496,[4 6 0 3 5 1 2],2503,[3 2 6 1 0 5 4],718,[0 6 5 4 3 1 2]
64,665,[0 6 3 4 5 2 1],3285,[4 3 1 6 2 5 0],2085,[2 6 1 5 3 4 0],2190,[3 0 2 4 1 5 6]
65,748,[1 0 3 2 6 4 5],4432,[6 0 5 3 4 1 2],3710,[5 0 6 3 2 1 4],4030,[5 3 2 6 4 0 1]
66,2554,[3 4 1 2 6 0 5],3089,[4 1 5 3 6 2 0],3715,[5 0 6 4 1 3 2],1509,[2 0 4 6 3 5 1]
67,718,[0 6 5 4 3 1 2],3027,[4 1 2 0 5 6 3],1512,[2 0 5 1 3 4 6],3382,[4 5 0 6 3 1 2]
68,802,[1 0 5 3 6 2 4],3679,[5 0 4 2 1 6 3],1218,[1 5 0 6 2 3 4],3793,[5 1 4 0 2 6 3]
69,2686,[3 5 1 6 4 0 2],3521,[4 6 1 3 5 2 0],1928,[2 5 0 3 4 1 6],1959,[2 5 1 4 3 6 0]
70,1285,[1 5 4 3 0 6 2],1631,[2 1 4 6 5 3 0],1576,[2 1 0 5 6 3 4],3445,[4 5 3 2 0 6 1]
71,3226,[4 2 6 1 5 0 3],2826,[3 6 2 5 0 1 4],1709,[2 3 1 0 6 5 4],1122,[1 4 2 6 0 3 5]
72,2043,[2 6 0 1 4 5 3],2385,[3 1 6 2 4 5 0],693,[0 6 4 5 2 3 1],1054,[1 3 5 6 4 0 2]
73,2409,[3 2 0 4 5 6 1],2444,[3 2 1 6 4 0 5],1461,[2 0 1 6 4 5 3],1040,[1 3 5 2 4 0 6]
74,3034,[4 1 2 3 6 0 5],1325,[1 6 0 2 5 4 3],3083,[4 1 5 2 6 3 0],4141,[5 4 2 3 0 6 1]
75,2896,[4 0 1 5 6 2 3],4306,[5 6 4 1 3 0 2],2957,[4 0 5 1 6 3 2],3092,[4 1 5 6 2 0 3]
76,2762,[3 6 0 1 4 2 5],3397,[4 5 1 3 0 6 2],1415,[1 6 4 5 3 2 0],3820,[5 1 6 0 4 2 3]
77,290,[0 3 4 1 5 2 6],2831,[3 6 2 5 4 1 0],2869,[3 6 5 2 0 4 1],1361,[1 6 2 4 5 3 0]
78,1103,[1 4 0 6 5 3 2],4139,[5 4 2 1 6 3 0],3527,[4 6 1 5 3 2 0],1339,[1 6 0 5 2 4 3]
79,774,[1 0 4 3 2 5 6],2938,[4 0 3 2 6 1 5],640,[0 6 2 4 5 1 3],1104,[1 4 2 0 3 5 6]
80,1663,[2 1 6 3 0 5 4],2936,[4 0 3 2 5 1 6],2419,[3 2 0 6 1 5 4],1931,[2 5 0 3 6 4 1]
81,3116,[4 1 6 5 2 0 3],2876,[3 6 5 4 1 0 2],3561,[4 6 3 1 2 5 0],1975,[2 5 3 1 0 6 4]
82,1395,[1 6 4 0 3 5 2],3566,[4 6 3 2 1 0 5],3420,[4 5 2 3 0 1 6],3779,[5 1 3 2 6 4 0]
83,3185,[4 2 3 5 6 1 0],2250,[3 0 5 6 1 2 4],2914,[4 0 2 3 6 1 5],3963,[5 3 0 1 4 6 2]
84,3326,[4 3 5 2 1 0 6],3721,[5 1 0 2 3 6 4],1265,[1 5 3 4 6 2 0],2171,[3 0 1 4 6 5 2]
85,750,[1 0 3 4 2 5 6],1492,[2 0 4 1 6 3 5],1877,[2 4 5 0 6 3 1],2142,[2 6 5 1 0 3 4]
86,2238,[3 0 5 2 1 4 6],1694,[2 3 0 5 4 1 6],2989,[4 0 6 3 1 5 2],1994,[2 5 4 0 3 1 6]
87,1751,[2 3 4 6 5 1 0],4383,[6 0 3 4 2 5 1],2914,[4 0 2 3 6 1 5],2533,[3 4 0 5 1 6 2]
88,2079,[2 6 1 4 3 5 0],3138,[4 2 0 6 1 3 5],3680,[5 0 4 2 3 1 6],900,[1 2 4 5 0 3 6]
89,2437,[3 2 1 5 0 6 4],3441,[4 5 3 1 2 6 0],908,[1 2 4 6 3 0 5],3101,[4 1 6 0 5 3 2]
90,3552,[4 6 3 0 1 2 5],4327,[6 0 1 3 2 5 4],2636,[3 4 6 5 1 0 2],2363,[3 1 5 2 6 4 0]
91,1200,[1 5 0 2 3 4 6],2997,[4 0 6 5 2 3 1],1613,[2 1 4 0 6 5 3],1303,[1 5 6 2 0 4 3]
92,2722,[3 5 4 1 6 0 2],3395,[4 5 1 2 6 3 0],3650,[5 0 3 1 4 2 6],2799,[3 6 1 4 2 5 0]
93,2417,[3 2 0 5 6 4 1],3073,[4 1 5 0 2 6 3],2410,[3 2 0 4 6 1 5],1591,[2 1 3 4 0 6 5]
94,2969,[4 0 5 3 6 2 1],3320,[4 3 5 1 2 0 6],2620,[3 4 6 0 5 1 2],874,[1 2 3 4 6 0 5]
95,3364,[4 5 0 1 6 2 3],1354,[1 6 2 3 5 0 4],1917,[2 4 6 5 1 3 0],2281,[3 1 0 2 4 6 5]
96,2496,[3 2 6 0 1 4 5],2223,[3 0 4 5 2 6 1],3057,[4 1 3 2 5 6 0],3083,[4 1 5 2 6 3 0]
97,2081,[2 6 1 4 5 3 0],3613,[5 0 1 4 2 6 3],1462,[2 0 1 6 5 3 4],799,[1 0 5 3 2 6 4]
98,3359,[4 3 6 5 2 1 0],2968,[4 0 5 3 6 1 2],636,[0 6 2 4 1 3 5],3198,[4 2 5 1 0 3 6]
99,187,[0 2 4 6 1 5 3],1407,[1 6 4 3 2 5 0],3432,[4 5 3 0 1 2 6],3207,[4 2 5 3 1 6 0]
100,1414,[1 6 4 5 3 0 2],1486,[2 0 3 6 5 1 4],3187,[4 2 3 6 0 5 1],2948,[4 0 3 6 2 1 5]
1,2380,[3 1 6 0 5 2 4],1151,[1 4 3 6 5 2 0],3669,[5 0 3 6 2 4 1],2652,[3 5 0 4 1 2 6]
2,399,[0 4 2 5 3 6 1],1824,[2 4 1 0 3 5 6],1466,[2 0 3 1 5 4 6],2486,[3 2 5 4 1 0 6]
3,2452,[3 2 4 0 6 1 5],1114,[1 4 2 3 6 0 5],2022,[2 5 6 1 0 3 4],1524,[2 0 5 4 1 3 6]
4,2088,[2 6 3 0 1 4 5],1397,[1 6 4 0 5 3 2],1224,[1 5 2 0 3 4 6],955,[1 2 6 5 0 4 3]
5,1035,[1 3 5 0 4 6 2],2157,[2 6 5 4 1 3 0],1735,[2 3 4 1 0 6 5],917,[1 2 5 0 6 4 3]
6,2567,[3 4 1 6 5 2 0],3076,[4 1 5 0 6 2 3],3943,[5 2 6 1 0 4 3],975,[1 3 0 5 4 6 2]
7,1533,[2 0 5 6 3 4 1],3015,[4 1 0 5 3 6 2],2442,[3 2 1 6 0 4 5],787,[1 0 4 6 2 5 3]
8,3604,[5 0 1 2 6 3 4],3750,[5 1 2 3 0 4 6],565,[0 5 4 3 1 6 2],4151,[5 4 2 6 3 1 0]
9,552,[0 5 4 1 2 3 6],1441,[2 0 1 3 4 6 5],1420,[1 6 5 0 4 2 3],1092,[1 4 0 5 2 3 6]
10,402,[0 4 2 6 1 3 5],2333,[3 1 4 0 6 5 2],669,[0 6 3 5 2 4 1],2902,[4 0 1 6 5 2 3]
11,1232,[1 5 2 3 4 0 6],2099,[2 6 3 1 5 4 0],2330,[3 1 4 0 5 2 6],3578,[4 6 5 0 2 1 3]
12,2076,[2 6 1 4 0 3 5],3617,[5 0 1 4 6 3 2],1816,[2 4 0 5 6 1 3],3936,[5 2 6 0 1 3 4]
13,3161,[4 2 1 5 6 3 0],3206,[4 2 5 3 1 0 6],3801,[5 1 4 2 3 6 0],2877,[3 6 5 4 1 2 0]
14,2256,[3 0 6 1 2 4 5],1664,[2 1 6 3 4 0 5],1385,[1 6 3 4 5 2 0],1027,[1 3 4 6 0 5 2]
15,3562,[4 6 3 1 5 0 2],1350,[1 6 2 3 0 4 5],2604,[3 4 5 2 0 1 6],651,[0 6 3 1 4 5 2]
16,2750,[3 5 6 2 1 0 4],3393,[4 5 1 2 3 6 0],3156,[4 2 1 5 0 3 6],910,[1 2 4 6 5 0 3]
17,774,[1 0 4 3 2 5 6],4186,[5 4 6 1 3 0 2],1017,[1 3 4 2 5 6 0],1634,[2 1 5 0 4 3 6]
18,735,[1 0 2 5 4 6 3],4210,[5 6 0 2 4 1 3],2088,[2 6 3 0 1 4 5],4075,[5 3 6 4 0 2 1]
19,3595,[4 6 5 3 0 2 1],2181,[3 0 1 6 4 5 2],1473,[2 0 3 4 5 6 1],2184,[3 0 2 1 4 5 6]
20,2190,[3 0 2 4 1 5 6],3100,[4 1 6 0 5 2 3],960,[1 3 0 2 4 5 6],3877,[5 2 1 4 0 6 3]
21,954,[1 2 6 5 0 3 4],3142,[4 2 0 6 5 1 3],880,[1 2 3 5 6 0 4],2922,[4 0 2 6 1 3 5]
22,2319,[3 1 2 5 4 6 0],4324,[6 0 1 2 5 3 4],1159,[1 4 5 2 0 6 3],658,[0 6 3 2 5 1 4]
23,2045,[2 6 0 1 5 4 3],2788,[3 6 1 0 5 2 4],3723,[5 1 0 2 4 6 3],1456,[2 0 1 5 6 3 4]
24,2813,[3 6 2 0 5 4 1],3629,[5 0 2 1 6 4 3],3325,[4 3 5 2 0 6 1],2642,[3 5 0 1 4 2 6]
25,422,[0 4 3 5 2 1 6],1659,[2 1 6 0 4 5 3],1644,[2 1 5 4 0 3 6],2601,[3 4 5 1 2 6 0]
26,656,[0 6 3 2 4 1 5],1786,[2 3 6 1 5 0 4],2091,[2 6 3 0 4 5 1],3044,[4 1 2 6 3 0 5]
27,3305,[4 3 2 5 6 1 0],1023,[1 3 4 5 2 6 0],3113,[4 1 6 3 5 2 0],1611,[2 1 4 0 5 6 3]
28,3119,[4 1 6 5 3 2 0],1329,[1 6 0 3 4 5 2],2136,[2 6 5 0 1 3 4],4006,[5 3 1 6 4 0 2]
29,3349,[4 3 6 2 0 5 1],2996,[4 0 6 5 2 1 3],514,[0 5 2 3 6 1 4],2505,[3 2 6 1 4 5 0]
30,551,[0 5 3 6 4 2 1],3503,[4 6 0 5 3 2 1],3933,[5 2 4 6 1 3 0],2139,[2 6 5 0 3 4 1]
31,832,[1 0 6 4 5 2 3],4219,[5 6 0 4 1 3 2],1634,[2 1 5 0 4 3 6],2472,[3 2 5 0 1 4 6]
32,689,[0 6 4 3 5 2 1],2889,[4 0 1 3 5 6 2],1824,[2 4 1 0 3 5 6],2406,[3 2 0 4 1 5 6]
33,783,[1 0 4 5 3 6 2],1412,[1 6 4 5 2 0 3],1586,[2 1 3 0 5 4 6],2418,[3 2 0 6 1 4 5]
34,3039,[4 1 2 5 3 6 0],950,[1 2 6 4 3 0 5],2390,[3 1 6 4 2 0 5],2913,[4 0 2 3 5 6 1]
35,2963,[4 0 5 2 6 3 1],1283,[1 5 4 2 6 3 0],2783,[3 6 0 5 4 2 1],2382,[3 1 6 2 0 4 5]
36,3009,[4 1 0 3 5 6 2],3384,[4 5 1 0 2 3 6],3346,[4 3 6 1 5 0 2],2503,[3 2 6 1 0 5 4]
37,2622,[3 4 6 1 0 2 5],2278,[3 0 6 5 4 1 2],1902,[2 4 6 1 0 3 5],3156,[4 2 1 5 0 3 6]
38,1249,[1 5 3 0 2 6 4],3583,[4 6 5 1 0 3 2],2458,[3 2 4 1 6 0 5],2771,[3 6 0 2 5 4 1]
39,2442,[3 2 1 6 0 4 5],1081,[1 4 0 2 3 6 5],3217,[4 2 6 0 1 5 3],1851,[2 4 3 0 5 6 1]
40,1862,[2 4 3 5 1 0 6],3801,[5 1 4 2 3 6 0],1967,[2 5 1 6 4 3 0],3005,[4 1 0 2 6 5 3]
41,856,[1 2 0 5 6 3 4],1704,[2 3 1 0 4 5 6],1134,[1 4 3 2 0 5 6],2966,[4 0 5 3 2 1 6]
42,1827,[2 4 1 0 5 6 3],2392,[3 1 6 4 5 0 2],1798,[2 3 6 5 4 0 1],2555,[3 4 1 2 6 5 0]
43,1679,[2 1 6 5 4 3 0],2379,[3 1 6 0 4 5 2],3419,[4 5 2 1 6 3 0],1955,[2 5 1 3 6 4 0]
44,2332,[3 1 4 0 6 2 5],1184,[1 4 6 2 3 0 5],3793,[5 1 4 0 2 6 3],1948,[2 5 1 0 6 3 4]
45,2471,[3 2 4 6 5 1 0],3401,[4 5 1 3 6 2 0],1375,[1 6 3 2 0 5 4],2957,[4 0 5 1 6 3 2]
46,2804,[3 6 1 5 2 0 4],2178,[3 0 1 6 2 4 5],2787,[3 6 1 0 4 5 2],1067,[1 3 6 2 5 4 0]
47,3241,[4 3 0 1 2 6 5],2836,[3 6 4 0 5 1 2],3882,[5 2 1 6 0 3 4],4095,[5 4 0 3 2 6 1]
48,346,[0 3 6 2 5 1 4],2221,[3 0 4 5 1 6 2],2114,[2 6 4 0 3 1 5],3609,[5 0 1 3 4 6 2]
49,3086,[4 1 5 3 2 0 6],2288,[3 1 0 4 5 2 6],1665,[2 1 6 3 4 5 0],3950,[5 2 6 3 1 0 4]
50,765,[1 0 3 6 4 5 2],3621,[5 0 1 6 3 4 2],2793,[3 6 1 2 4 5 0],1749,[2 3 4 6 1 5 0]
51,1874,[2 4 5 0 3 1 6],1974,[2 5 3 1 0 4 6],2393,[3 1 6 4 5 2 0],2570,[3 4 2 0 5 1 6]
52,1497,[2 0 4 3 5 6 1],3839,[5 1 6 4 3 2 0],2667,[3 5 1 0 4 6 2],702,[0 6 5 2 1 3 4]
53,3443,[4 5 3 1 6 2 0],3649,[5 0 3 1 2 6 4],843,[1 2 0 3 5 6 4],1133,[1 4 3 0 6 5 2]
54,1960,[2 5 1 4 6 0 3],3861,[5 2 0 6 3 4 1],2711,[3 5 2 6 4 1 0],3503,[4 6 0 5 3 2 1]
55,612,[0 6 1 4 2 3 5],3741,[5 1 0 6 3 4 2],2387,[3 1 6 2 5 4 0],2122,[2 6 4 1 5 0 3]
56,445,[0 4 5 3 1 6 2],1039,[1 3 5 2 0 6 4],3147,[4 2 1 0 5 6 3],1630,[2 1 4 6 5 0 3]
57,1894,[2 4 5 6 3 0 1],2062,[2 6 0 5 4 1 3],1156,[1 4 5 0 6 2 3],997,[1 3 2 5 0 6 4]
58,3318,[4 3 5 1 0 2 6],3626,[5 0 2 1 4 3 6],2730,[3 5 4 6 0 1 2],2798,[3 6 1 4 2 0 5]
59,2003,[2 5 4 1 6 3 0],2763,[3 6 0 1 4 5 2],1261,[1 5 3 4 0 6 2],3408,[4 5 2 0 1 3 6]
60,531,[0 5 3 1 4 6 2],4065,[5 3 6 1 2 4 0],3676,[5 0 4 1 6 2 3],3004,[4 1 0 2 6 3 5]
61,2941,[4 0 3 5 1 6 2],2860,[3 6 5 0 4 1 2],851,[1 2 0 4 6 5 3],1511,[2 0 4 6 5 3 1]
62,2093,[2 6 3 0 5 4 1],1184,[1 4 6 2 3 0 5],1374,[1 6 3 2 0 4 5],2171,[3 0 1 4 6 5 2]
63,252,[0 3 1 5 2 4 6],3721,[5 1 0 2 3 6 4],3982,[5 3 0 6 4 1 2],2291,[3 1 0 4 6 5 2]
64,3104,[4 1 6 2 3 0 5],3424,[4 5 2 3 6 0 1],1320,[1 6 0 2 3 4 5],1101,[1 4 0 6 3 5 2]
65,695,[0 6 4 5 3 2 1],2116,[2 6 4 0 5 1 3],715,[0 6 5 4 1 3 2],1717,[2 3 1 5 0 6 4]
66,1444,[2 0 1 3 6 4 5],2235,[3 0 5 1 4 6 2],1174,[1 4 5 6 3 0 2],975,[1 3 0 5 4 6 2]
67,384,[0 4 2 1 3 5 6],1930,[2 5 0 3 6 1 4],1722,[2 3 1 6 0 4 5],2163,[3 0 1 2 5 6 4]
68,2973,[4 0 5 6 2 3 1],2803,[3 6 1 5 0 4 2],1915,[2 4 6 5 0 3 1],4137,[5 4 2 1 3 6 0]
69,705,[0 6 5 2 3 4 1],4055,[5 3 4 6 2 1 0],2049,[2 6 0 3 4 5 1],3556,[4 6 3 0 5 1 2]
70,379,[0 4 1 6 2 5 3],3635,[5 0 2 3 6 4 1],3291,[4 3 2 0 5 6 1],3810,[5 1 4 6 0 2 3]
71,3204,[4 2 5 3 0 1 6],1287,[1 5 4 3 2 6 0],1758,[2 3 5 1 0 4 6],2899,[4 0 1 6 2 5 3]
72,1972,[2 5 3 0 6 1 4],2422,[3 2 0 6 5 1 4],2742,[3 5 6 1 0 2 4],2560,[3 4 1 5 6 0 2]
73,1884,[2 4 5 3 0 1 6],1667,[2 1 6 3 5 4 0],2904,[4 0 2 1 3 5 6],3779,[5 1 3 2 6 4 0]
74,1486,[2 0 3 6 5 1 4],1547,[2 0 6 3 5 4 1],2776,[3 6 0 4 5 1 2],3351,[4 3 6 2 1 5 0]
75,2807,[3 6 1 5 4 2 0],2154,[2 6 5 4 0 1 3],1506,[2 0 4 6 1 3 5],1237,[1 5 2 4 0 6 3]
76,792,[1 0 5 2 3 4 6],1424,[1 6 5 2 3 0 4],3538,[4 6 2 1 5 0 3],1780,[2 3 6 0 5 1 4]
77,3392,[4 5 1 2 3 0 6],3678,[5 0 4 2 1 3 6],545,[0 5 3 4 6 2 1],850,[1 2 0 4 6 3 5]
78,164,[0 2 3 6 4 1 5],1101,[1 4 0 6 3 5 2],3963,[5 3 0 1 4 6 2],1655,[2 1 5 6 4 3 0]
79,1112,[1 4 2 3 5 0 6],2797,[3 6 1 4 0 5 2],3020,[4 1 0 6 3 2 5],3858,[5 2 0 6 1 3 4]
80,1095,[1 4 0 5 3 6 2],2506,[3 2 6 1 5 0 4],1785,[2 3 6 1 4 5 0],1271,[1 5 3 6 4 2 0]
81,3145,[4 2 1 0 3 6 5],1975,[2 5 3 1 0 6 4],2242,[3 0 5 2 6 1 4],3121,[4 2 0 1 3 6 5]
82,473,[0 4 6 3 5 2 1],1828,[2 4 1 0 6 3 5],682,[0 6 4 2 5 1 3],1047,[1 3 5 4 2 6 0]
83,2735,[3 5 4 6 2 1 0],2066,[2 6 1 0 4 3 5],2121,[2 6 4 1 3 5 0],2092,[2 6 3 0 5 1 4]
84,2356,[3 1 5 0 6 2 4],2182,[3 0 1 6 5 2 4],2910,[4 0 2 3 1 5 6],686,[0 6 4 3 2 1 5]
