99%,Optima 1, Optima [1]
71,2778,[3 6 0 5 1 2 4]
72,3162,[4 2 1 6 0 3 5]
73,3259,[4 3 0 6 1 5 2]
74,4179,[5 4 6 0 2 3 1]
75,2975,[4 0 5 6 3 2 1]
76,1310,[1 5 6 3 2 0 4]
77,3059,[4 1 3 2 6 5 0]
78,382,[0 4 1 6 5 2 3]
79,3440,[4 5 3 1 2 0 6]
80,991,[1 3 2 4 0 6 5]
81,3592,[4 6 5 2 3 0 1]
82,4147,[5 4 2 6 0 3 1]
83,1222,[1 5 0 6 4 2 3]
84,4267,[5 6 2 4 0 3 1]
85,3763,[5 1 2 6 0 4 3]
86,1464,[2 0 3 1 4 5 6]
87,3927,[5 2 4 3 1 6 0]
88,345,[0 3 6 2 4 5 1]
89,1001,[1 3 2 5 6 4 0]
90,1984,[2 5 3 4 6 0 1]
91,700,[0 6 5 1 4 2 3]
92,1508,[2 0 4 6 3 1 5]
93,4977,[6 5 2 1 3 4 0]
94,253,[0 3 1 5 2 6 4]
95,2856,[3 6 5 0 1 2 4]
96,4338,[6 0 1 5 2 3 4]
97,3506,[4 6 1 0 3 2 5]
98,2177,[3 0 1 5 6 4 2]
99,4627,[6 2 3 5 0 4 1]
100,4273,[5 6 3 0 1 4 2]
1,1180,[1 4 6 0 5 2 3]
2,3694,[5 0 4 6 3 1 2]
3,2345,[3 1 4 5 6 2 0]
4,1018,[1 3 4 2 6 0 5]
5,4313,[5 6 4 2 3 1 0]
6,653,[0 6 3 1 5 4 2]
7,2393,[3 1 6 4 5 2 0]
8,3703,[5 0 6 2 1 4 3]
9,2384,[3 1 6 2 4 0 5]
10,3722,[5 1 0 2 4 3 6]
11,3911,[5 2 3 6 4 1 0]
12,2461,[3 2 4 5 0 6 1]
13,2707,[3 5 2 6 0 4 1]
14,92,[0 1 5 6 3 2 4]
15,165,[0 2 3 6 4 5 1]
16,3849,[5 2 0 3 4 6 1]
17,4918,[6 4 5 3 2 0 1]
18,4259,[5 6 2 1 4 3 0]
19,3071,[4 1 3 6 5 2 0]
20,3871,[5 2 1 3 0 6 4]
21,1192,[1 4 6 3 5 0 2]
22,1353,[1 6 2 3 4 5 0]
23,4895,[6 4 3 5 2 1 0]
24,3325,[4 3 5 2 0 6 1]
25,825,[1 0 6 3 4 5 2]
26,1274,[1 5 4 0 3 2 6]
27,3178,[4 2 3 1 6 0 5]
28,3091,[4 1 5 6 0 3 2]
29,1328,[1 6 0 3 4 2 5]
30,3631,[5 0 2 3 1 6 4]
31,2798,[3 6 1 4 2 0 5]
32,887,[1 2 3 6 5 4 0]
33,16,[0 1 2 5 6 3 4]
34,4160,[5 4 3 1 2 0 6]
35,4805,[6 4 0 1 5 3 2]
36,4891,[6 4 3 5 0 2 1]
37,1807,[2 4 0 3 1 6 5]
38,218,[0 2 6 1 4 3 5]
39,4947,[6 5 1 0 3 4 2]
40,3114,[4 1 6 5 0 2 3]
41,4064,[5 3 6 1 2 0 4]
42,198,[0 2 5 3 1 4 6]
43,2690,[3 5 2 0 4 1 6]
44,2272,[3 0 6 4 5 1 2]
45,3066,[4 1 3 6 0 2 5]
46,3233,[4 2 6 3 5 1 0]
47,3794,[5 1 4 0 3 2 6]
48,4648,[6 2 4 3 5 0 1]
49,4905,[6 4 5 1 2 3 0]
50,4000,[5 3 1 4 6 0 2]
51,4413,[6 0 4 5 2 3 1]
52,4240,[5 6 1 3 4 0 2]
53,4099,[5 4 0 6 1 3 2]
54,761,[1 0 3 5 6 4 2]
55,3086,[4 1 5 3 2 0 6]
56,4821,[6 4 0 5 2 3 1]
57,3793,[5 1 4 0 2 6 3]
58,4013,[5 3 2 0 6 4 1]
59,228,[0 2 6 4 1 3 5]
60,3044,[4 1 2 6 3 0 5]
61,2468,[3 2 4 6 1 0 5]
62,4296,[5 6 4 0 1 2 3]
63,2380,[3 1 6 0 5 2 4]
64,3747,[5 1 2 0 4 6 3]
65,929,[1 2 5 4 6 3 0]
66,3029,[4 1 2 0 6 5 3]
67,2055,[2 6 0 4 3 5 1]
68,3541,[4 6 2 3 0 5 1]
69,523,[0 5 2 6 1 4 3]
70,63,[0 1 4 5 3 6 2]
71,2047,[2 6 0 3 1 5 4]
72,4714,[6 3 1 2 5 0 4]
73,4306,[5 6 4 1 3 0 2]
74,4950,[6 5 1 2 0 3 4]
75,4800,[6 4 0 1 2 3 5]
76,969,[1 3 0 4 5 6 2]
77,3656,[5 0 3 2 4 1 6]
78,2627,[3 4 6 1 5 2 0]
79,162,[0 2 3 6 1 4 5]
80,2586,[3 4 2 6 0 1 5]
81,2474,[3 2 5 0 4 1 6]
82,3524,[4 6 1 5 2 0 3]
83,3180,[4 2 3 5 0 1 6]
84,2321,[3 1 2 5 6 4 0]
85,4211,[5 6 0 2 4 3 1]
86,3551,[4 6 2 5 3 1 0]
87,1781,[2 3 6 0 5 4 1]
88,4643,[6 2 4 1 5 3 0]
89,1078,[1 3 6 5 4 0 2]
90,4978,[6 5 2 1 4 0 3]
91,1103,[1 4 0 6 5 3 2]
92,2787,[3 6 1 0 4 5 2]
93,411,[0 4 3 1 5 6 2]
94,1908,[2 4 6 3 0 1 5]
95,651,[0 6 3 1 4 5 2]
96,4761,[6 3 4 1 2 5 0]
97,2842,[3 6 4 1 5 0 2]
98,3937,[5 2 6 0 1 4 3]
99,1348,[1 6 2 0 5 3 4]
100,385,[0 4 2 1 3 6 5]
